Qsize_R6;Qsize_R7;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Exp_Charge__R6;Exp_Charge__R7;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Eff_Gross_R6;Eff_Gross_R7;predFamilies_R6;predFamilies_R7;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
0.0;0.0;1.0;0.0;32.0;28.0;1.0;0.9032258064516128;1.1428571428571428;1.0;1.0;0.9655172413793104;0.0;0.0;0.9783737024221452;0.0190311418685121;0.0025951557093425;1.0
0.0;0.0;0.5384615384615384;1.0;36.0;41.0;0.7346938775510204;0.8541666666666666;1.0;1.1388888888888888;1.0;0.9655172413793104;0.0;0.0;0.9540757749712974;0.0229621125143513;0.0229621125143513;1.0
0.0;1.0;0.0;1.0;29.0;18.0;0.7435897435897436;1.0;1.6111111111111112;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9702233250620348;0.0173697270471464;0.0124069478908188;1.0
0.0;1.0;0.0;1.0;29.0;20.0;0.7073170731707317;1.0;1.45;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9808917197452228;0.0038216560509554;0.0152866242038216;1.0
0.0;1.0;0.0;1.0;29.0;24.0;0.6444444444444445;1.0;1.2083333333333333;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9794344473007712;0.0;0.0205655526992287;1.0
0.0;2.0;0.0;1.0;29.0;25.0;0.6304347826086957;1.0;1.16;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9540816326530612;0.024234693877551;0.0216836734693877;1.0
0.0;1.0;0.0;1.0;29.0;22.0;0.6744186046511628;1.0;1.318181818181818;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9706275033377836;0.0106809078771695;0.0186915887850467;1.0
0.0;0.0;1.0;0.0;35.0;8.0;1.0;0.5714285714285714;4.375;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9823788546255506;0.0088105726872246;0.0088105726872246;1.0
0.0;0.0;1.0;0.1428571428571428;36.0;9.0;0.972972972972973;0.5625;4.0;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9865871833084948;0.0014903129657228;0.0119225037257824;1.0
0.0;0.0;0.7142857142857143;1.0;34.0;15.0;0.8292682926829268;0.75;2.2666666666666666;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9536231884057972;0.0289855072463768;0.017391304347826;1.0
0.0;0.0;0.0;1.0;29.0;15.0;0.8055555555555556;1.0;1.9333333333333331;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9719350073855244;0.017725258493353;0.0103397341211226;1.0
0.0;0.0;0.0;1.0;29.0;10.0;0.935483870967742;1.0;2.9;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9768160741885626;0.0200927357032457;0.0030911901081916;1.0
0.0;0.0;1.0;0.0;37.0;28.0;1.0;0.7777777777777778;1.3214285714285714;1.0;1.0;0.9655172413793104;0.0;0.0;0.9675572519083968;0.0171755725190839;0.015267175572519;1.0
1.0;1.0;1.0;0.5652173913043478;52.0;21.0;0.8;0.4772727272727273;2.4761904761904763;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8966861598440545;0.0331384015594541;0.0701754385964912;1.0
0.0;0.0;1.0;0.6;34.0;11.0;0.918918918918919;0.6875;3.090909090909091;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8824701195219123;0.1015936254980079;0.0159362549800796;1.0
0.0;0.0;0.0;1.0;29.0;13.0;0.8529411764705882;1.0;2.230769230769231;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9125799573560768;0.0767590618336887;0.0106609808102345;1.0
0.0;1.0;0.0;1.0;29.0;20.0;0.7073170731707317;1.0;1.45;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9260869565217392;0.0478260869565217;0.0260869565217391;1.0
0.0;1.0;0.0714285714285714;1.0;30.0;42.0;0.6818181818181818;0.9767441860465116;1.0;1.4;1.0;0.9655172413793104;0.0;0.0;0.9356060606060606;0.0075757575757575;0.0568181818181818;1.0
1.0;1.0;1.0;0.5185185185185185;56.0;22.0;0.8;0.4489795918367347;2.5454545454545454;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.7606177606177607;0.081081081081081;0.1583011583011583;1.0
1.0;0.0;1.0;0.5833333333333334;41.0;15.0;0.8541666666666666;0.5555555555555556;2.7333333333333334;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8603603603603603;0.054054054054054;0.0855855855855855;1.0
0.0;0.0;0.625;1.0;34.0;16.0;0.8095238095238095;0.7619047619047619;2.125;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9090909090909092;0.0170454545454545;0.0738636363636363;1.0
1.0;1.0;1.0;0.3870967741935484;60.0;20.0;0.8333333333333334;0.392156862745098;3.0;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.7794871794871795;0.0;0.2205128205128205;1.0
0.0;1.0;0.0;1.0;29.0;38.0;0.7435897435897436;1.0;1.0;1.3103448275862069;1.0;0.9655172413793104;0.0;0.0;0.0;0.0;1.0;0.0
