Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
1.0;0.0;0.0;1.0;0.0;0.0;31.0;23.0;22.0;1.0;0.7666666666666667;0.7586206896551724;1.4090909090909092;1.0454545454545454;1.0;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.9854771784232366;0.0145228215767634;0.0;2.0
0.0;0.0;1.0;0.0;0.0;1.0;24.0;23.0;21.0;0.6153846153846154;0.6052631578947368;1.0;1.1428571428571428;1.0952380952380951;1.0;3.4285714285714284;3.2857142857142856;0.8571428571428571;0.0;0.0;1.0;0.9754500818330606;0.0245499181669394;0.0;1.0
0.0;1.0;1.0;0.0;1.0;0.5;24.0;22.0;14.0;0.5;0.7333333333333333;0.4666666666666667;1.7142857142857142;1.5714285714285714;1.0;3.4285714285714284;0.8571428571428571;0.8571428571428571;0.0;1.0;1.0;0.9385026737967914;0.0320855614973262;0.0294117647058823;0.0
1.0;2.0;0.0;0.53125;1.0;0.03125;19.0;55.0;7.0;0.3653846153846153;0.7534246575342466;0.125;2.7142857142857144;7.857142857142857;1.0;0.6666666666666666;7.666666666666667;2.0;1.0;0.0;1.0;0.938095238095238;0.0476190476190476;0.0142857142857142;2.0
0.0;0.0;1.0;0.0;0.0;1.0;24.0;23.0;25.0;0.8888888888888888;0.8846153846153846;1.0;1.0434782608695652;1.0;1.0869565217391304;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.9713603818615753;0.0023866348448687;0.026252983293556;2.0
0.0;0.0;1.0;0.0;0.0;1.0;24.0;23.0;24.0;0.5714285714285714;0.5609756097560976;1.0;1.0434782608695652;1.0;1.0434782608695652;3.4285714285714284;3.2857142857142856;0.8571428571428571;0.0;0.0;1.0;0.9366795366795366;0.0138996138996138;0.0494208494208494;2.0
0.0;0.0;2.0;0.0;0.0;1.0;24.0;23.0;23.0;0.5853658536585366;0.575;1.0;1.0434782608695652;1.0;1.0;3.4285714285714284;3.2857142857142856;0.8571428571428571;0.0;0.0;1.0;0.9425911559348332;0.0131885182311869;0.0442203258339798;2.0
0.0;0.0;1.0;0.0;0.0;1.0;24.0;23.0;28.0;0.8;0.7931034482758621;1.0;1.0434782608695652;1.0;1.2173913043478262;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.9346153846153846;0.0057692307692307;0.0596153846153846;2.0
1.0;0.0;1.0;0.7142857142857143;0.0;1.0;39.0;23.0;27.0;0.65;0.3898305084745763;0.6428571428571429;1.6956521739130437;1.0;1.173913043478261;3.4285714285714284;3.2857142857142856;0.8571428571428571;0.0;0.0;1.0;0.8986866791744841;0.0337711069418386;0.0675422138836773;2.0
1.0;0.0;2.0;0.4;0.0;1.0;32.0;23.0;26.0;0.6153846153846154;0.4509803921568627;0.7647058823529411;1.391304347826087;1.0;1.1304347826086956;3.4285714285714284;3.2857142857142856;0.8571428571428571;0.0;0.0;1.0;0.9149560117302052;0.0273704789833822;0.0576735092864125;1.0
