Qsize_R6;Qsize_R7;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Exp_Charge__R6;Exp_Charge__R7;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Eff_Gross_R6;Eff_Gross_R7;predFamilies_R6;predFamilies_R7;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
0.0;1.0;0.0;1.0;29.0;60.0;0.4754098360655737;1.0;1.0;2.0689655172413794;1.0;0.9655172413793104;0.0;0.0;0.9695852534562212;0.0009216589861751;0.0294930875576036;0.0
0.0;0.0;1.0;1.0;29.0;28.0;1.0;1.0;1.0357142857142858;1.0;1.0;0.9655172413793104;0.0;0.0;0.9923488905891354;0.0076511094108645;0.0;1.0
0.0;1.0;0.1904761904761904;1.0;33.0;29.0;0.6111111111111112;0.8787878787878788;1.137931034482759;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9793893129770992;0.0015267175572519;0.0190839694656488;1.0
2.0;0.0;1.0;0.1739130434782608;52.0;12.0;0.9285714285714286;0.3428571428571428;4.333333333333333;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9704280155642024;0.0085603112840466;0.0210116731517509;1.0
2.0;1.0;1.0;0.4761904761904761;50.0;18.0;0.8333333333333334;0.4615384615384615;2.7777777777777777;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.969578783151326;0.0062402496099844;0.0241809672386895;1.0
2.0;1.0;1.0;0.8333333333333334;47.0;23.0;0.7580645161290323;0.5609756097560976;2.0434782608695654;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9656518345042936;0.0085870413739266;0.0257611241217798;1.0
1.0;2.0;0.7058823529411765;1.0;41.0;25.0;0.7068965517241379;0.6756756756756757;1.64;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9638648860958366;0.0133542812254516;0.0227808326787117;1.0
0.0;2.0;0.3157894736842105;1.0;35.0;27.0;0.6481481481481481;0.8181818181818182;1.2962962962962965;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9712230215827338;0.008792965627498;0.0199840127897681;1.0
0.0;2.0;0.0;1.0;29.0;29.0;0.58;1.0;1.0;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9782958199356914;0.0048231511254019;0.0168810289389067;1.0
0.0;2.0;0.1739130434782608;1.0;33.0;31.0;0.5892857142857143;0.8857142857142857;1.064516129032258;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9780844155844156;0.0;0.0219155844155844;0.0
0.0;0.0;1.0;0.0909090909090909;22.0;9.0;0.9565217391304348;0.45;2.4444444444444446;1.0;1.2222222222222223;0.8888888888888888;1.0;1.0;0.9896729776247848;0.0;0.0103270223752151;1.0
1.0;0.0;1.0;0.0;54.0;28.0;1.0;0.5283018867924528;1.9285714285714288;1.0;1.0;0.9655172413793104;0.0;0.0;0.9617977528089888;0.0101123595505617;0.0280898876404494;1.0
1.0;1.0;1.0;0.9090909090909092;51.0;28.0;0.7183098591549296;0.56;1.8214285714285716;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9513023782559455;0.001132502831257;0.0475651189127972;1.0
1.0;2.0;0.7692307692307693;1.0;49.0;34.0;0.6533333333333333;0.6296296296296297;1.4411764705882353;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9217199558985668;0.0275633958103638;0.0507166482910694;1.0
0.0;1.0;0.0;1.0;29.0;47.0;0.6041666666666666;1.0;1.0;1.6206896551724137;1.0;0.9655172413793104;0.0;0.0;0.9469914040114612;0.0257879656160458;0.0272206303724928;0.0
1.0;0.0;1.0;0.5;39.0;33.0;0.8863636363636364;0.7674418604651163;1.181818181818182;1.0;1.0;0.9655172413793104;0.0;0.0;0.8870703764320785;0.088379705400982;0.0245499181669394;1.0
0.0;1.0;0.1481481481481481;1.0;33.0;35.0;0.55;0.8974358974358975;1.0;1.0606060606060606;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8758389261744967;0.0721476510067114;0.0520134228187919;1.0
0.0;2.0;0.0;1.0;29.0;34.0;0.5272727272727272;1.0;1.0;1.1724137931034482;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8711340206185567;0.0841924398625429;0.0446735395189003;1.0
1.0;3.0;0.7857142857142857;1.0;51.0;36.0;0.6455696202531646;0.6206896551724138;1.4166666666666667;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8389830508474576;0.0762711864406779;0.0847457627118644;1.0
1.0;1.0;1.0;0.6086956521739131;52.0;22.0;0.7878787878787878;0.4888888888888889;2.363636363636364;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8608534322820037;0.0705009276437847;0.0686456400742115;1.0
1.0;2.0;1.0;0.75;53.0;26.0;0.7464788732394366;0.52;2.0384615384615383;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8667917448405253;0.0544090056285178;0.0787992495309568;1.0
1.0;0.0;1.0;0.0;45.0;28.0;1.0;0.6363636363636364;1.6071428571428572;1.0;1.0;0.9655172413793104;0.0;0.0;0.7142857142857143;0.1978021978021978;0.0879120879120879;1.0
0.0;1.0;0.25;1.0;33.0;24.0;0.673469387755102;0.8571428571428571;1.375;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.6687116564417178;0.2085889570552147;0.1226993865030674;1.0
0.0;1.0;0.8333333333333334;1.0;39.0;40.0;0.7647058823529411;0.8;1.0;1.0256410256410255;1.0;0.9655172413793104;0.0;0.0;0.5652173913043478;0.1956521739130435;0.2391304347826087;0.0
0.0;2.0;0.32;1.0;19.0;53.0;0.4318181818181818;0.8688524590163934;1.0;2.789473684210526;0.9166666666666666;2.333333333333333;1.0;0.0;0.2325581395348837;0.0;0.7674418604651163;0.0
