Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
1.0;0.0;1.0;0.0;48.0;19.0;1.0;0.5135135135135135;2.526315789473684;1.0;1.5;0.95;0.0;0.0;1.0;0.0;0.0;1.0
4.0;1.0;1.0;0.2537313432835821;97.0;24.0;0.8508771929824561;0.2637362637362637;4.041666666666667;1.0;3.75;0.875;0.0;1.0;1.0;0.0;0.0;1.0
7.0;5.0;1.0;0.7254901960784313;132.0;93.0;0.6407766990291263;0.4769230769230769;1.4193548387096775;1.0;1.5;0.95;0.0;0.0;1.0;0.0;0.0;1.0
7.0;6.0;0.9351851851851852;1.0;131.0;115.0;0.5481171548117155;0.5324074074074074;1.1391304347826088;1.0;3.75;0.875;0.0;1.0;1.0;0.0;0.0;1.0
9.0;9.0;0.6629213483146067;1.0;148.0;197.0;0.4539877300613497;0.6253968253968254;1.0;1.3310810810810811;1.5;0.95;0.0;0.0;1.0;0.0;0.0;1.0
12.0;14.0;0.4803921568627451;1.0;177.0;325.0;0.3664596273291925;0.6885593220338984;1.0;1.8361581920903955;1.5;0.95;0.0;0.0;0.9847826086956522;0.0152173913043478;0.0;1.0
15.0;15.0;0.510989010989011;1.0;216.0;383.0;0.3724137931034483;0.6731107205623902;1.0;1.773148148148148;1.5;0.95;0.0;0.0;0.9565217391304348;0.0434782608695652;0.0;1.0
41.0;28.0;0.8862478777589134;1.0;552.0;608.0;0.4837861524978089;0.5380530973451327;1.0;1.1014492753623188;1.5;0.95;0.0;0.0;0.9677700348432056;0.0017421602787456;0.0304878048780487;1.0
41.0;30.0;0.8439490445859873;1.0;560.0;647.0;0.4713804713804714;0.5497026338147833;1.0;1.1553571428571427;1.5;0.95;0.0;0.0;0.971476510067114;0.0008389261744966;0.0276845637583892;1.0
41.0;31.0;0.8204334365325078;1.0;560.0;653.0;0.4643449419568822;0.5519864750633982;1.0;1.1660714285714286;3.75;0.875;0.0;1.0;0.971900826446281;0.0008264462809917;0.0272727272727272;1.0
41.0;32.0;0.8116385911179173;1.0;560.0;660.0;0.4616652926628194;0.5546218487394958;1.0;1.1785714285714286;3.75;0.875;0.0;1.0;0.9720624486442072;0.000821692686935;0.0271158586688578;1.0
42.0;33.0;0.8330804248861912;1.0;579.0;666.0;0.4676898222940226;0.5481481481481482;1.0;1.150259067357513;3.75;0.875;0.0;1.0;0.963317384370016;0.0119617224880382;0.0247208931419457;1.0
42.0;34.0;0.8240601503759398;1.0;578.0;672.0;0.4650040225261464;0.5508196721311476;1.0;1.1626297577854672;3.75;0.875;0.0;1.0;0.957379636937648;0.011049723756906;0.0315706393054459;1.0
47.0;35.0;0.9149253731343284;1.0;643.0;677.0;0.4897182025894897;0.5248062015503876;1.0;1.052877138413686;3.75;0.875;0.0;1.0;0.9639368895567244;0.0090157776108189;0.0270473328324567;0.0
48.0;35.0;0.9343283582089552;1.0;637.0;677.0;0.4873756694720734;0.5195702225633154;1.0;1.0627943485086342;1.375;0.875;1.0;1.0;0.9642857142857144;0.0089285714285714;0.0267857142857142;1.0
55.0;35.0;1.0;0.889920424403183;784.0;678.0;0.5388316151202749;0.473463687150838;1.1563421828908556;1.0;3.75;0.875;0.0;1.0;0.9787087912087912;0.0041208791208791;0.0171703296703296;1.0
55.0;36.0;1.0;0.899070385126162;783.0;684.0;0.5363013698630137;0.4759916492693111;1.144736842105263;1.0;3.75;0.875;0.0;1.0;0.980123372172721;0.0034270047978067;0.0164496230294722;1.0
