Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
0.0;0.0;0.0;0.0;1.0;0.0;24.0;24.0;22.0;0.96;1.0;0.9565217391304348;1.0909090909090908;1.0909090909090908;1.0;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.9748520710059172;0.0007396449704142;0.0244082840236686;2.0
0.0;0.0;1.0;0.0;0.0;1.0;24.0;23.0;25.0;0.8888888888888888;0.8846153846153846;1.0;1.0434782608695652;1.0;1.0869565217391304;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.9809523809523808;0.0025974025974025;0.0164502164502164;1.0
0.0;0.0;2.0;0.4;0.0;1.0;28.0;6.0;32.0;0.7368421052631579;0.3;0.8888888888888888;4.666666666666667;1.0;5.333333333333333;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9558964525407478;0.0134228187919463;0.0306807286673058;2.0
0.0;0.0;1.0;0.0;0.0;1.0;24.0;6.0;35.0;0.4528301886792453;0.1714285714285714;1.0;4.0;1.0;5.833333333333333;3.4285714285714284;0.8571428571428571;0.8571428571428571;0.0;1.0;1.0;0.9460500963391136;0.0279383429672447;0.0260115606936416;1.0
0.0;0.0;0.0;1.0;1.0;1.0;24.0;6.0;22.0;1.0;1.0;1.0;4.0;1.0;3.6666666666666665;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.934040047114252;0.0;0.0659599528857479;1.0
0.0;0.0;0.0;1.0;1.0;1.0;24.0;6.0;22.0;1.0;1.0;1.0;4.0;1.0;3.6666666666666665;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9229857819905212;0.0;0.0770142180094786;1.0
0.0;0.0;0.0;1.0;1.0;1.0;24.0;6.0;22.0;1.0;1.0;1.0;4.0;1.0;3.6666666666666665;3.4285714285714284;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9272727272727272;0.0;0.0727272727272727;0.0
1.0;0.0;0.0;1.0;0.0;0.0;25.0;6.0;22.0;1.0;0.2068965517241379;0.4888888888888889;4.166666666666667;1.0;3.6666666666666665;0.6666666666666666;2.0;7.333333333333333;1.0;1.0;0.0;0.9040284360189572;0.0272511848341232;0.0687203791469194;0.0
2.0;0.0;0.0;1.0;0.0;0.0;21.0;6.0;22.0;1.0;0.24;0.5365853658536586;3.5;1.0;3.6666666666666665;0.6666666666666666;2.0;7.333333333333333;1.0;1.0;0.0;0.920343137254902;0.0232843137254901;0.0563725490196078;0.0
3.0;0.0;0.0;1.0;0.0;0.0;18.0;6.0;22.0;1.0;0.2727272727272727;0.5789473684210527;3.0;1.0;3.6666666666666665;0.6666666666666666;2.0;7.333333333333333;1.0;1.0;0.0;0.9335038363171356;0.0204603580562659;0.0460358056265984;1.0
3.0;0.0;0.0;1.0;0.2857142857142857;0.0;16.0;10.0;22.0;0.8;0.4166666666666667;0.55;1.6;1.0;2.2;0.6666666666666666;2.0;7.333333333333333;1.0;1.0;0.0;0.9355670103092784;0.0231958762886597;0.0412371134020618;0.0
4.0;0.0;0.0;1.0;0.0;0.0;11.0;6.0;22.0;1.0;0.4;0.7096774193548387;1.8333333333333333;1.0;3.6666666666666665;0.6666666666666666;2.0;7.333333333333333;1.0;1.0;0.0;0.9541284403669724;0.0117955439056356;0.0340760157273918;1.0
0.0;0.0;0.0;1.0;1.0;1.0;24.0;23.0;22.0;1.0;1.0;1.0;1.0909090909090908;1.0454545454545454;1.0;1.0434782608695652;1.0;0.9565217391304348;0.0;0.0;0.0;0.7964912280701755;0.0;0.2035087719298245;2.0
0.0;0.0;1.0;0.0;0.0;1.0;24.0;23.0;21.0;0.6153846153846154;0.6052631578947368;1.0;1.1428571428571428;1.0952380952380951;1.0;3.4285714285714284;3.2857142857142856;0.8571428571428571;0.0;0.0;1.0;0.7802197802197802;0.0549450549450549;0.1648351648351648;2.0
0.0;0.0;2.0;0.0;0.0;1.0;24.0;23.0;20.0;0.631578947368421;0.6216216216216216;1.0;1.2;1.15;1.0;3.4285714285714284;3.2857142857142856;0.8571428571428571;0.0;0.0;1.0;0.8148148148148148;0.0576131687242798;0.1275720164609053;0.0
1.0;0.0;1.0;1.0;0.0;0.5454545454545454;24.0;23.0;18.0;0.6666666666666666;0.4035087719298245;0.45;1.3333333333333333;1.2777777777777777;1.0;0.6666666666666666;7.666666666666667;2.0;1.0;0.0;1.0;0.75;0.1393442622950819;0.110655737704918;0.0
0.0;0.0;0.0;1.0;1.0;1.0;2.0;23.0;22.0;1.0;1.0;1.0;1.0;11.5;11.0;0.6666666666666666;7.666666666666667;7.333333333333333;1.0;0.0;0.0;0.7531645569620253;0.0;0.2468354430379747;1.0
0.0;1.0;0.0;0.0;1.0;0.0;2.0;22.0;22.0;0.1111111111111111;1.0;0.5789473684210527;1.0;11.0;11.0;0.6666666666666666;2.0;7.333333333333333;1.0;1.0;0.0;0.7191780821917808;0.1095890410958904;0.1712328767123287;0.0
0.0;1.0;0.0;0.0;1.0;0.0;2.0;20.0;22.0;0.125;1.0;0.6111111111111112;1.0;10.0;11.0;0.6666666666666666;2.0;7.333333333333333;1.0;1.0;0.0;0.7426470588235294;0.1029411764705882;0.1544117647058823;1.0
0.0;2.0;0.0;0.0;1.0;0.0;2.0;21.0;22.0;0.1176470588235294;1.0;0.5945945945945946;1.0;10.5;11.0;0.6666666666666666;2.0;7.333333333333333;1.0;1.0;0.0;0.7094017094017094;0.1282051282051282;0.1623931623931624;1.0
0.0;2.0;0.0;0.0;1.0;0.0;2.0;21.0;22.0;0.1176470588235294;1.0;0.5945945945945946;1.0;10.5;11.0;0.6666666666666666;2.0;7.333333333333333;1.0;1.0;0.0;0.735632183908046;0.1724137931034483;0.0919540229885057;1.0
