Family;Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected_Resource_encoded_0;Selected_Resource_encoded_1
3.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.8333333333333334;0.8333333333333334;0.0;0.0;0.0;0.0;0.0;1;0
2.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.5;0.0;1.0;0.8;0.8;0.0;0.0;1.0;0.0;0.0;0;1
1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.8;0.8;0.0;1.0;0.8571428571428571;0.8571428571428571;0.0;0.0;1.0;0.0;0.0;0;1
1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.5384615384615384;0.9090909090909092;0.0;1.0;1.2;0.8;0.0;1.0;1.0;0.0;0.0;0;1
4.0;0.0;2.0;0.0;1.0;0.0;1.0;0.3076923076923077;1.0;0.0;1.0;0.8;0.8;0.0;0.0;1.0;0.0;0.0;0;1
3.0;0.0;3.0;0.0;1.0;0.0;1.0;0.1875;1.0;0.0;1.0;0.75;1.25;1.0;0.0;0.8666666666666667;0.1333333333333333;0.0;1;0
5.0;0.0;2.0;0.0;1.0;0.0;1.0;0.25;0.875;0.0;1.0;0.6666666666666666;0.6666666666666666;0.0;0.0;0.875;0.0625;0.0625;1;0
3.0;1.0;2.0;0.0;1.0;0.0;1.0;0.4444444444444444;0.8333333333333334;0.0;1.0;0.8333333333333334;0.8333333333333334;0.0;0.0;1.0;0.0;0.0;1;0
4.0;2.0;2.0;0.0;1.0;0.0;1.0;0.5238095238095238;0.631578947368421;0.0;1.0;1.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.0;0.0;0;1
2.0;1.0;2.0;0.0;1.0;0.0;1.0;0.4444444444444444;0.7777777777777778;0.0;1.0;0.8;0.8;0.0;0.0;0.9333333333333332;0.0;0.0666666666666666;0;1
