Qsize_R6;Qsize_R7;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Exp_Charge__R6;Exp_Charge__R7;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Eff_Gross_R6;Eff_Gross_R7;predFamilies_R6;predFamilies_R7;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
2.0;2.0;1.0;0.6666666666666666;63.0;52.0;0.7777777777777778;0.6582278481012658;1.2115384615384617;1.0;1.0285714285714285;0.9714285714285714;0.0;0.0;0.9554990464081372;0.0158931977113795;0.0286077558804831;0;1
2.0;0.0;1.0;0.2857142857142857;64.0;18.0;0.8888888888888888;0.391304347826087;3.555555555555556;1.0;3.272727272727273;0.9090909090909092;0.0;1.0;0.9598639455782312;0.0156462585034013;0.0244897959183673;0;1
2.0;1.0;1.0;0.5454545454545454;58.0;22.0;0.8285714285714286;0.5;2.636363636363636;1.0;3.272727272727273;0.9090909090909092;0.0;1.0;0.9662534435261708;0.0103305785123966;0.0234159779614325;0;1
2.0;0.0;1.0;0.0952380952380952;78.0;14.0;0.951219512195122;0.25;5.571428571428571;1.0;3.272727272727273;0.9090909090909092;0.0;1.0;0.9547383309759548;0.0127298444130127;0.0325318246110325;0;1
2.0;0.0;1.0;0.2068965517241379;65.0;16.0;0.9154929577464788;0.3555555555555555;4.0625;1.0;3.272727272727273;0.9090909090909092;0.0;1.0;0.9671292914536158;0.0073046018991964;0.0255661066471877;0;1
2.0;1.0;1.0;0.375;60.0;43.0;0.8695652173913043;0.6417910447761194;1.3953488372093024;1.0;1.0285714285714285;0.9714285714285714;0.0;0.0;0.9534686971235194;0.0186125211505922;0.0279187817258883;0;1
0.0;1.0;0.05;1.0;37.0;30.0;0.6491228070175439;0.967741935483871;1.2333333333333334;1.0;3.272727272727273;0.9090909090909092;0.0;1.0;0.96875;0.0119485294117647;0.0193014705882352;0;1
0.0;2.0;0.0;1.0;36.0;38.0;0.5625;1.0;1.0;1.0555555555555556;3.272727272727273;0.9090909090909092;0.0;1.0;0.9668508287292816;0.007366482504604;0.0257826887661141;0;1
0.0;3.0;0.0;1.0;36.0;44.0;0.5142857142857142;1.0;1.0;1.2222222222222223;3.272727272727273;0.9090909090909092;0.0;1.0;0.9675023212627668;0.000928505106778;0.0315691736304549;0;1
0.0;4.0;0.0;1.0;36.0;52.0;0.4615384615384615;1.0;1.0;1.4444444444444444;3.272727272727273;0.9090909090909092;0.0;1.0;0.944139194139194;0.0173992673992674;0.0384615384615384;0;1
2.0;0.0;1.0;0.0;57.0;34.0;1.0;0.6181818181818182;1.6764705882352942;1.0;1.0285714285714285;0.9714285714285714;0.0;0.0;0.9444444444444444;0.0263888888888888;0.0291666666666666;0;1
1.0;1.0;0.5666666666666667;1.0;53.0;40.0;0.6385542168674698;0.7017543859649122;1.325;1.0;3.272727272727273;0.9090909090909092;0.0;1.0;0.9192886456908343;0.0164158686730506;0.0642954856361149;0;1
2.0;1.0;1.0;0.5357142857142857;64.0;25.0;0.810126582278481;0.4716981132075472;2.56;1.0;3.272727272727273;0.9090909090909092;0.0;1.0;0.9056316590563166;0.0289193302891933;0.0654490106544901;0;1
2.0;1.0;1.0;0.8636363636363636;58.0;29.0;0.7532467532467533;0.5686274509803921;2.0;1.0;3.272727272727273;0.9090909090909092;0.0;1.0;0.899236641221374;0.0381679389312977;0.0625954198473282;0;1
0.0;0.0;0.0;1.0;36.0;36.0;0.9473684210526316;1.0;1.0;1.0;1.0285714285714285;0.9714285714285714;0.0;0.0;0.9912663755458516;0.0;0.0087336244541484;0;1
1.0;0.0;1.0;0.0;52.0;10.0;1.0;0.3846153846153846;5.2;1.0;3.272727272727273;0.9090909090909092;0.0;1.0;0.7888198757763976;0.1118012422360248;0.0993788819875776;0;1
0.0;0.0;1.0;0.4;46.0;14.0;0.92;0.5833333333333334;3.2857142857142856;1.0;3.272727272727273;0.9090909090909092;0.0;1.0;0.8156028368794326;0.0851063829787234;0.0992907801418439;0;1
0.0;0.0;0.5;1.0;40.0;18.0;0.8333333333333334;0.8181818181818182;2.2222222222222223;1.0;3.272727272727273;0.9090909090909092;0.0;1.0;0.8879310344827587;0.0086206896551724;0.1034482758620689;0;1
0.0;0.0;0.7;1.0;43.0;20.0;0.8113207547169812;0.7407407407407407;2.15;1.0;3.272727272727273;0.9090909090909092;0.0;1.0;0.7349397590361446;0.0602409638554216;0.2048192771084337;0;1
0.0;1.0;0.0714285714285714;1.0;37.0;24.0;0.7254901960784313;0.96;1.5416666666666667;1.0;3.272727272727273;0.9090909090909092;0.0;1.0;0.611764705882353;0.2117647058823529;0.1764705882352941;0;1
