Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
1.0;1.0;0.0;1.0;0.5789473684210527;0.1578947368421052;35.0;37.0;25.0;0.7142857142857143;0.6271186440677966;0.4545454545454545;1.4;1.48;1.0;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9448123620309052;0.0364238410596026;0.0187637969094922;0;1;0
0.0;0.0;0.0;0.0;1.0;0.0;16.0;30.0;22.0;0.8;1.0;0.8461538461538461;1.0;1.875;1.375;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.953473132372215;0.0026212319790301;0.0439056356487549;0;0;1
0.0;0.0;0.0;0.0;0.0;1.0;16.0;26.0;12.0;0.7272727272727273;0.8125;1.0;1.3333333333333333;2.1666666666666665;1.0;2.2857142857142856;3.7142857142857135;0.8571428571428571;0.0;0.0;1.0;0.963439404197698;0.0040622884224779;0.0324983073798239;0;0;1
0.0;0.0;2.0;0.0;0.0;1.0;16.0;26.0;36.0;0.5333333333333333;0.65;1.0;1.0;1.625;2.25;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9622113365990204;0.0097970608817354;0.0279916025192442;1;0;0
0.0;1.0;0.0;0.0;1.0;0.0;4.0;41.0;22.0;0.2105263157894736;1.0;0.5945945945945946;1.0;10.25;5.5;0.8;5.2;4.4;1.0;0.0;0.0;0.9548387096774194;0.010752688172043;0.0344086021505376;1;0;0
0.0;0.0;0.0;1.0;1.0;1.0;4.0;26.0;22.0;1.0;1.0;1.0;1.0;6.5;5.5;0.8;5.2;4.4;1.0;0.0;0.0;0.9651360544217688;0.0;0.0348639455782312;1;0;0
0.0;0.0;0.0;1.0;0.0;0.0;7.0;26.0;22.0;1.0;0.896551724137931;0.88;1.0;3.7142857142857135;3.142857142857143;0.8;5.2;4.4;1.0;0.0;0.0;0.964255319148936;0.0025531914893617;0.0331914893617021;0;1;0
0.0;1.0;0.0;0.0;1.0;0.0;4.0;20.0;22.0;0.2222222222222222;1.0;0.6111111111111112;1.0;5.0;5.5;0.8;1.2;4.4;1.0;1.0;0.0;0.949486301369863;0.011986301369863;0.0385273972602739;0;0;1
0.0;1.0;1.0;0.0;0.6190476190476191;1.0;4.0;19.0;27.0;0.1052631578947368;0.475;0.675;1.0;4.75;6.75;0.8;1.2;1.2;1.0;1.0;1.0;0.9308283518360376;0.0290350128095644;0.0401366353543979;0;1;0
0.0;1.0;1.0;0.0;0.8;1.0;4.0;14.0;16.0;0.1818181818181818;0.5833333333333334;0.6666666666666666;1.0;3.5;4.0;0.8;1.2;1.2;1.0;1.0;1.0;0.96094459582198;0.0163487738419618;0.0227066303360581;1;1;0
0.0;0.0;0.0;1.0;1.0;1.0;16.0;26.0;22.0;1.0;1.0;1.0;1.0;1.625;1.375;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9455511288180612;0.0;0.0544488711819389;1;0;1
1.0;0.0;0.0;1.0;0.0;0.0;11.0;26.0;22.0;1.0;0.7878787878787878;0.7586206896551724;1.0;2.363636363636364;2.0;0.8;5.2;4.4;1.0;0.0;0.0;0.9519890260631;0.0096021947873799;0.0384087791495198;1;1;0
0.0;2.0;0.0;0.0;1.0;0.0;4.0;42.0;22.0;0.2;1.0;0.5789473684210527;1.0;10.5;5.5;0.8;5.2;4.4;1.0;0.0;0.0;0.9089673913043478;0.0217391304347826;0.0692934782608695;0;1;1
0.0;0.0;1.0;0.0;0.25;1.0;4.0;28.0;14.0;0.2857142857142857;0.7777777777777778;0.875;1.0;7.0;3.5;0.8;5.2;1.2;1.0;0.0;1.0;0.9167904903417532;0.0148588410104011;0.0683506686478454;0;0;1
0.0;0.0;0.0;1.0;1.0;1.0;16.0;26.0;22.0;1.0;1.0;1.0;1.0;1.625;1.375;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;1.0;0.0;0.0;1;0;0
