Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
0.0;0.0;0.0;0.0;1.0;1.0;16.0;28.0;24.0;0.8;0.9333333333333332;0.9230769230769232;1.0;1.75;1.5;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9721115537848606;0.0039840637450199;0.0239043824701195;1;0;0
0.0;0.0;0.0;1.0;0.0;0.0;8.0;26.0;22.0;1.0;0.8666666666666667;0.8461538461538461;1.0;3.25;2.75;0.8;5.2;4.4;1.0;0.0;0.0;0.9760119940029984;0.0029985007496251;0.0209895052473763;1;1;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;26.0;22.0;1.0;1.0;1.0;1.0;6.5;5.5;0.8;5.2;4.4;1.0;0.0;0.0;0.9643347050754458;0.0;0.0356652949245541;1;0;1
0.0;0.0;0.0;1.0;1.0;1.0;4.0;26.0;22.0;1.0;1.0;1.0;1.0;6.5;5.5;0.8;5.2;4.4;1.0;0.0;0.0;0.9551192145862551;0.0;0.0448807854137447;1;1;1
0.0;0.0;1.0;0.0;0.0;1.0;4.0;26.0;26.0;0.1666666666666666;0.5652173913043478;1.0;1.0;6.5;6.5;0.8;5.2;1.2;1.0;0.0;1.0;0.9443671766342142;0.0139082058414464;0.0417246175243393;0;1;1
0.0;1.0;1.0;0.0;1.0;0.5714285714285714;4.0;20.0;14.0;0.1538461538461538;0.7142857142857143;0.5;1.0;5.0;3.5;0.8;1.2;1.2;1.0;1.0;1.0;0.9552669552669552;0.0158730158730158;0.0288600288600288;0;0;1
0.0;0.0;0.0;0.0;0.0;1.0;16.0;26.0;24.0;0.8888888888888888;0.9285714285714286;1.0;1.0;1.625;1.5;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9906542056074766;0.0031152647975077;0.0062305295950155;1;0;1
0.0;0.0;0.0;1.0;0.0;0.0;8.0;26.0;22.0;1.0;0.8666666666666667;0.8461538461538461;1.0;3.25;2.75;0.8;5.2;4.4;1.0;0.0;0.0;0.9935064935064936;0.0064935064935064;0.0;1;0;0
0.0;0.0;0.0;1.0;1.0;1.0;4.0;26.0;22.0;1.0;1.0;1.0;1.0;6.5;5.5;0.8;5.2;4.4;1.0;0.0;0.0;0.9111791730474732;0.0;0.0888208269525268;1;0;0
0.0;0.0;0.0;1.0;1.0;1.0;4.0;26.0;22.0;1.0;1.0;1.0;1.0;6.5;5.5;0.8;5.2;4.4;1.0;0.0;0.0;0.9044585987261148;0.0;0.0955414012738853;1;0;0
0.0;0.0;0.0;0.0;1.0;0.0;16.0;30.0;22.0;0.8;1.0;0.8461538461538461;1.0;1.875;1.375;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9447115384615384;0.0096153846153846;0.0456730769230769;1;0;0
0.0;0.0;0.0;1.0;0.0;0.0;6.0;26.0;22.0;1.0;0.9285714285714286;0.9166666666666666;1.0;4.333333333333333;3.6666666666666665;0.8;5.2;4.4;1.0;0.0;0.0;0.9191374663072776;0.0053908355795148;0.0754716981132075;0;0;1
0.0;0.0;0.0;0.0;0.0;1.0;4.0;26.0;28.0;0.4;0.8125;1.0;1.0;6.5;7.0;0.8;5.2;4.4;1.0;0.0;0.0;0.916058394160584;0.0218978102189781;0.0620437956204379;1;0;0
0.0;0.0;0.0;1.0;1.0;1.0;16.0;26.0;22.0;1.0;1.0;1.0;1.0;1.625;1.375;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.7737226277372263;0.0;0.2262773722627737;1;0;1
0.0;0.0;1.0;0.2857142857142857;0.0;1.0;6.0;26.0;29.0;0.4615384615384615;0.7428571428571429;0.935483870967742;1.0;4.333333333333333;4.833333333333333;0.8;5.2;4.4;1.0;0.0;0.0;0.8666666666666667;0.1;0.0333333333333333;1;1;0
