Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
5.0;2.0;1.0;0.3134328358208955;91.0;63.0;0.8125;0.4846153846153846;1.4444444444444444;1.0;0.96;1.68;0.0;0.0;1.0;0.0;0.0;1;0
6.0;4.0;1.0;0.5697674418604651;98.0;91.0;0.6666666666666666;0.5141242937853108;1.0769230769230769;1.0;0.9230769230769232;3.230769230769231;1.0;0.0;1.0;0.0;0.0;0;1
7.0;5.0;1.0;0.6952380952380952;129.0;87.0;0.6386138613861386;0.453125;1.4827586206896552;1.0;1.6;0.9333333333333332;0.0;1.0;1.0;0.0;0.0;0;1
11.0;10.0;0.8314606741573034;1.0;172.0;220.0;0.4914285714285714;0.5978260869565217;1.0;1.2790697674418603;0.96;1.68;0.0;0.0;0.9760479041916168;0.0239520958083832;0.0;0;1
17.0;13.0;0.7463768115942029;1.0;230.0;318.0;0.4545454545454545;0.6068702290076335;1.0;1.382608695652174;0.96;1.68;0.0;0.0;0.9488188976377953;0.0511811023622047;0.0;0;1
17.0;14.0;0.707641196013289;1.0;237.0;315.0;0.4405204460966542;0.5965909090909091;1.0;1.3291139240506329;1.6;0.9333333333333332;0.0;1.0;0.9553903345724908;0.0446096654275092;0.0;0;1
21.0;17.0;0.7033898305084746;1.0;273.0;396.0;0.4354066985645933;0.6139534883720931;1.0;1.4505494505494505;0.96;1.68;0.0;0.0;0.9710144927536232;0.0289855072463768;0.0;0;1
24.0;17.0;0.736;1.0;300.0;389.0;0.4444444444444444;0.5849624060150376;1.0;1.2966666666666666;1.6;0.9333333333333332;0.0;1.0;0.918194640338505;0.0465444287729196;0.0352609308885754;0;1
24.0;18.0;0.7095115681233933;1.0;300.0;403.0;0.4354136429608127;0.593519882179676;1.0;1.3433333333333333;1.6;0.9333333333333332;0.0;1.0;0.9197786998616874;0.0456431535269709;0.0345781466113416;0;1
24.0;19.0;0.684863523573201;1.0;300.0;417.0;0.4267425320056899;0.6017316017316018;1.0;1.39;1.6;0.9333333333333332;0.0;1.0;0.921302578018996;0.044776119402985;0.0339213025780189;0;1
25.0;20.0;0.6995192307692307;1.0;315.0;430.0;0.4309165526675786;0.5963938973647711;1.0;1.3650793650793651;1.6;0.9333333333333332;0.0;1.0;0.9278215223097112;0.0406824146981627;0.0314960629921259;0;1
30.0;27.0;0.6970873786407767;1.0;383.0;557.0;0.4265033407572383;0.6080786026200873;1.0;1.454308093994778;0.96;1.68;0.0;0.0;0.9357601713062098;0.0438972162740899;0.0203426124197002;1;0
31.0;27.0;0.7295719844357976;1.0;387.0;556.0;0.4295227524972253;0.5972073039742213;1.0;1.4366925064599485;0.9230769230769232;3.230769230769231;1.0;0.0;0.9397463002114164;0.0412262156448203;0.0190274841437632;1;0
32.0;27.0;0.7524366471734892;1.0;398.0;555.0;0.4368825466520307;0.589798087141339;1.0;1.394472361809045;0.9230769230769232;3.230769230769231;1.0;0.0;0.9433368310598113;0.0388247639034627;0.0178384050367261;1;0
33.0;28.0;0.7518939393939394;1.0;409.0;570.0;0.4364994663820704;0.5894519131334023;1.0;1.3936430317848412;0.9230769230769232;3.230769230769231;1.0;0.0;0.9477459016393442;0.0358606557377049;0.0163934426229508;1;0
34.0;31.0;0.7174280879864636;1.0;448.0;633.0;0.4311838306063522;0.5988647114474929;1.0;1.4129464285714286;0.96;1.68;0.0;0.0;0.9252506836827712;0.0410209662716499;0.0337283500455788;0;1
41.0;33.0;0.7717231222385862;1.0;548.0;721.0;0.4466177669111654;0.5791164658634538;1.0;1.3156934306569343;0.96;1.68;0.0;0.0;0.9450117831893166;0.030636292223095;0.0243519245875883;1;0
42.0;33.0;0.7917282127031019;1.0;548.0;719.0;0.4473469387755102;0.5729083665338646;1.0;1.312043795620438;0.9230769230769232;3.230769230769231;1.0;0.0;0.951372549019608;0.0274509803921568;0.0211764705882352;1;0
50.0;35.0;0.9047619047619048;1.0;670.0;756.0;0.4841040462427746;0.5392296718972895;1.0;1.128358208955224;0.96;1.68;0.0;0.0;0.9550561797752808;0.0217696629213483;0.0231741573033707;0;1
53.0;36.0;0.9115281501340484;1.0;704.0;760.0;0.4855172413793103;0.5277777777777778;1.0;1.0795454545454546;1.6;0.9333333333333332;0.0;1.0;0.9387755102040816;0.0269914417379855;0.0342330480579328;1;0
