Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
0.0;0.0;2.0;0.0;0.0;1.0;16.0;26.0;40.0;0.4705882352941176;0.5909090909090909;1.0;1.0;1.625;2.5;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9872701555869872;0.0127298444130127;0.0;0;1;1
1.0;0.0;0.0;1.0;0.0;0.0;31.0;6.0;22.0;1.0;0.2857142857142857;0.5945945945945946;5.166666666666667;1.0;3.6666666666666665;2.2857142857142856;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9518754423213022;0.0106157112526539;0.0375088464260438;1;0;1
1.0;0.0;0.0;1.0;0.0;0.0;30.0;6.0;22.0;1.0;0.1875;0.4583333333333333;5.0;1.0;3.6666666666666665;0.8;1.2;4.4;1.0;1.0;0.0;0.9582111436950148;0.0190615835777126;0.0227272727272727;0;1;1
1.0;0.0;0.0;1.0;0.2;0.0;29.0;11.0;22.0;0.8529411764705882;0.3055555555555556;0.4230769230769231;2.636363636363636;1.0;2.0;0.8;1.2;4.4;1.0;1.0;0.0;0.9565217391304348;0.0221075902726602;0.0213706705969049;1;0;1
0.0;3.0;0.0;0.0;1.0;0.0;16.0;61.0;22.0;0.3137254901960784;1.0;0.3859649122807017;1.0;3.8125;1.375;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9325432999088424;0.031905195989061;0.0355515041020966;1;1;0
0.0;1.0;0.0;0.0;1.0;0.0;16.0;43.0;22.0;0.4848484848484848;1.0;0.5641025641025641;1.0;2.6875;1.375;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.912568306010929;0.0185792349726775;0.0688524590163934;1;0;0
0.0;0.0;0.0;1.0;1.0;1.0;16.0;26.0;22.0;1.0;1.0;1.0;1.0;1.625;1.375;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9143239625167336;0.0;0.0856760374832664;1;0;0
0.0;0.0;0.0;1.0;1.0;1.0;4.0;26.0;22.0;1.0;1.0;1.0;1.0;6.5;5.5;0.8;5.2;4.4;1.0;0.0;0.0;0.9183359013867488;0.0;0.0816640986132511;1;0;0
0.0;1.0;0.0;0.0;1.0;0.0;4.0;40.0;22.0;0.2222222222222222;1.0;0.6111111111111112;1.0;10.0;5.5;0.8;5.2;4.4;1.0;0.0;0.0;0.9047619047619048;0.021505376344086;0.0737327188940092;1;1;0
0.0;0.0;0.0;0.0;1.0;0.0;4.0;28.0;22.0;0.6666666666666666;1.0;0.9166666666666666;1.0;7.0;5.5;0.8;5.2;4.4;1.0;0.0;0.0;0.9338842975206612;0.0033057851239669;0.0628099173553719;1;0;0
0.0;0.0;0.0;1.0;1.0;1.0;4.0;26.0;22.0;1.0;1.0;1.0;1.0;6.5;5.5;0.8;5.2;4.4;1.0;0.0;0.0;0.9086294416243654;0.0;0.0913705583756345;1;0;0
0.0;0.0;0.0;1.0;1.0;1.0;4.0;26.0;22.0;1.0;1.0;1.0;1.0;6.5;5.5;0.8;5.2;4.4;1.0;0.0;0.0;0.9276672694394212;0.0;0.0723327305605786;1;0;0
0.0;0.0;1.0;0.0;0.0;1.0;4.0;26.0;36.0;0.2222222222222222;0.65;1.0;1.0;6.5;9.0;0.8;5.2;4.4;1.0;0.0;0.0;0.8840304182509505;0.026615969581749;0.0893536121673003;1;0;0
0.0;0.0;1.0;0.0;0.1538461538461538;1.0;16.0;28.0;35.0;0.5161290322580645;0.6829268292682927;0.945945945945946;1.0;1.75;2.1875;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.91;0.05;0.04;0;1;1
0.0;0.0;0.0;1.0;1.0;1.0;16.0;26.0;6.0;1.0;1.0;1.0;2.6666666666666665;4.333333333333333;1.0;2.2857142857142856;3.7142857142857135;0.8571428571428571;0.0;0.0;1.0;0.8483606557377049;0.0;0.151639344262295;0;0;1
0.0;0.0;0.0;1.0;1.0;1.0;16.0;26.0;22.0;1.0;1.0;1.0;1.0;1.625;1.375;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.8913043478260869;0.0;0.108695652173913;1;1;0
0.0;0.0;1.0;0.2105263157894736;0.0;1.0;8.0;26.0;41.0;0.2962962962962963;0.5306122448979592;0.9111111111111112;1.0;3.25;5.125;0.8;5.2;4.4;1.0;0.0;0.0;0.3235294117647059;0.6764705882352942;0.0;1;1;0
