Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
0.0;1.0;0.0;0.0;1.0;0.0;16.0;33.0;22.0;0.6956521739130435;1.0;0.7586206896551724;1.0;2.0625;1.375;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9629375428963624;0.0048043925875085;0.032258064516129;1;0;1
0.0;0.0;0.0;1.0;0.0;0.0;6.0;26.0;22.0;1.0;0.9285714285714286;0.9166666666666666;1.0;4.333333333333333;3.6666666666666665;0.8;5.2;4.4;1.0;0.0;0.0;0.9659574468085106;0.001418439716312;0.0326241134751773;0;1;0
0.0;1.0;0.0;0.0;1.0;0.0;4.0;19.0;22.0;0.2352941176470588;1.0;0.6285714285714286;1.0;4.75;5.5;0.8;1.2;4.4;1.0;1.0;0.0;0.9520057306590258;0.0093123209169054;0.0386819484240687;0;1;1
1.0;0.0;0.0;1.0;0.0;0.0;21.0;6.0;22.0;1.0;0.5454545454545454;0.8148148148148148;3.5;1.0;3.6666666666666665;2.2857142857142856;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9683153013910356;0.0038639876352395;0.0278207109737248;1;1;0
0.0;0.0;0.0;0.0;1.0;0.0;16.0;28.0;22.0;0.8888888888888888;1.0;0.9166666666666666;1.0;1.75;1.375;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9429502852485736;0.0016299918500407;0.0554197229013854;0;1;0
0.0;1.0;0.0;0.0;1.0;0.0;16.0;22.0;22.0;0.5;1.0;0.5789473684210527;1.0;1.375;1.375;2.2857142857142856;0.8571428571428571;3.142857142857143;0.0;1.0;0.0;0.9213759213759214;0.0131040131040131;0.0655200655200655;0;1;1
0.0;1.0;0.0;0.0;1.0;0.0;16.0;40.0;22.0;0.5333333333333333;1.0;0.6111111111111112;1.0;2.5;1.375;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9028520499108734;0.0124777183600713;0.0846702317290552;1;0;1
0.0;0.0;0.0;1.0;1.0;1.0;16.0;26.0;22.0;1.0;1.0;1.0;1.0;1.625;1.375;0.9411764705882352;1.5294117647058822;1.2941176470588236;0.0;0.0;0.0;0.9327296248382924;0.0;0.0672703751617076;1;0;0
0.0;0.0;0.0;0.0;1.0;0.0;4.0;28.0;22.0;0.6666666666666666;1.0;0.9166666666666666;1.0;7.0;5.5;0.8;5.2;4.4;1.0;0.0;0.0;0.9517543859649122;0.0029239766081871;0.0453216374269005;0;0;1
0.0;0.0;1.0;0.0;0.0;1.0;4.0;26.0;16.0;0.2857142857142857;0.7222222222222222;1.0;1.0;6.5;4.0;0.8;5.2;1.2;1.0;0.0;1.0;0.9601837672281776;0.0153139356814701;0.0245022970903522;1;0;1
