P1;1;5;7;0
P2;2;3;6;0
P3;1;5;6;0
P4;2;5;7;0
P5;1;4;7;0
P6;2;5;7;0
P7;1;4;6;0
P8;1;3;6;0
P9;2;5;7;0
P10;2;3;7;0
P11;2;3;7;0
P12;2;5;6;0
P13;2;4;7;0
P14;1;3;6;0
P15;1;5;7;0
P16;2;3;7;0
P17;2;4;7;0
P18;2;4;7;0
P19;2;3;6;0
P20;2;3;6;0
P21;2;4;7;0
P22;1;4;6;0
P23;1;4;6;0
P24;2;3;7;0
P25;1;4;6;0
P26;1;5;6;0
P27;2;3;7;0
P28;1;4;6;0
P29;1;3;7;0
P30;2;5;7;0
P31;2;4;6;0
P32;1;3;7;0
P33;1;5;6;0
P34;1;5;6;0
P35;1;5;6;0
P36;1;5;6;0
P37;1;5;6;0
P38;2;5;6;0
P39;1;4;7;0
P40;2;3;7;0
P41;1;4;7;0
P42;1;4;6;0
P43;1;3;7;0
P44;1;5;6;0
P45;1;5;6;0
P46;1;5;7;0
P47;2;4;6;0
P48;2;5;6;0
P49;2;3;7;0
P50;2;4;6;0
P51;1;5;7;0
P52;2;4;6;0
P53;1;3;7;0
P54;2;5;7;0
P55;2;3;7;0
P56;1;5;7;0
P57;2;3;7;0
P58;1;3;7;0
P59;2;3;7;0
P60;1;4;6;0
P61;2;5;7;0
P62;1;5;6;0
P63;1;3;7;0
P64;1;5;6;0
P65;2;5;6;0
P66;2;3;7;0
P67;1;4;6;0
P68;2;4;6;0
P69;1;5;6;0
P70;2;5;7;0
P71;1;3;7;0
P72;1;3;7;0
P73;1;4;6;0
P74;1;3;7;0
P75;2;3;7;0
P76;1;4;6;0
P77;1;5;6;0
P78;1;3;6;0
P79;1;5;6;0
P80;2;4;7;0
P81;2;3;6;0
P82;1;3;7;0
P83;1;5;6;0
P84;1;5;7;0
P85;1;3;7;0
P86;2;4;7;0
P87;1;3;7;0
P88;1;4;6;0
P89;1;3;7;0
P90;2;4;7;0
P91;2;3;7;0
P92;1;3;6;0
P93;2;3;7;0
P94;1;3;7;0
P95;1;5;7;0
P96;1;3;6;0
P97;2;5;6;0
P98;1;5;7;0
P99;1;3;6;0
P100;1;5;6;0
P101;1;4;7;0
P102;1;4;6;0
