Family;Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
3.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.7276785714285714;0.18303571428571427;0.08928571428571429;0.0;0.0;1;0
4.0;0.0;0.0;1.0;0.0;15.0;10.0;1.0;0.6666666666666666;1.5;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.7393162393162394;0.20085470085470086;0.02564102564102564;0.01282051282051282;0.021367521367521368;0;1
4.0;0.0;1.0;0.16666666666666666;1.0;11.0;10.0;0.6470588235294118;0.9090909090909091;1.1;1.0;2.0;0.8;0.0;1.0;0.6954887218045113;0.24060150375939848;0.03383458646616541;0.0037593984962406013;0.02631578947368421;0;1
3.0;0.0;1.0;0.0;1.0;6.0;18.0;0.42857142857142855;1.0;1.0;3.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.7153846153846154;0.2230769230769231;0.019230769230769232;0.011538461538461539;0.03076923076923077;1;0
4.0;0.0;0.0;0.5;1.0;12.0;8.0;0.75;0.8;1.5;1.0;2.0;0.8;0.0;1.0;0.7705627705627706;0.19913419913419914;0.0;0.004329004329004329;0.025974025974025976;0;1
4.0;0.0;1.0;0.0;1.0;10.0;10.0;0.625;1.0;1.0;1.0;2.0;0.8;0.0;1.0;0.7372881355932204;0.1694915254237288;0.059322033898305086;0.00847457627118644;0.025423728813559324;1;0
4.0;1.0;0.0;1.0;0.42857142857142855;13.0;7.0;0.8125;0.5;1.8571428571428572;1.0;1.2;0.8;1.0;1.0;0.7688888888888888;0.13777777777777778;0.04888888888888889;0.0;0.044444444444444446;0;1
2.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.775438596491228;0.12982456140350876;0.08771929824561403;0.007017543859649123;0.0;0;1
5.0;0.0;1.0;0.0;1.0;10.0;17.0;0.5882352941176471;1.0;1.0;1.7;0.9090909090909091;0.9090909090909091;0.0;0.0;0.7962962962962963;0.1037037037037037;0.07037037037037037;0.003703703703703704;0.025925925925925925;1;0
2.0;1.0;1.0;1.0;0.625;18.0;9.0;0.782608695652174;0.5294117647058824;2.0;1.0;2.0;0.8;0.0;1.0;0.8084291187739464;0.0842911877394636;0.05747126436781609;0.0;0.04980842911877394;0;1
