Family;Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
2.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.45121951219512196;0.4024390243902439;0.13414634146341464;0.012195121951219513;0.0;1;0
5.0;1.0;0.0;1.0;0.0;18.0;10.0;1.0;0.5555555555555556;1.8;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.37254901960784315;0.27450980392156865;0.24509803921568626;0.029411764705882353;0.0784313725490196;0;1
2.0;0.0;1.0;0.6666666666666666;1.0;10.0;16.0;0.625;0.8;1.0;1.6;0.8571428571428571;1.4285714285714286;1.0;0.0;0.33980582524271846;0.39805825242718446;0.1650485436893204;0.0;0.0970873786407767;1;0
4.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.4166666666666667;0.4074074074074074;0.17592592592592593;0.0;0.0;0;1
3.0;0.0;0.0;0.0;1.0;10.0;13.0;0.7692307692307693;1.0;1.0;1.3;0.9090909090909091;0.9090909090909091;0.0;0.0;0.2627118644067797;0.5084745762711864;0.1864406779661017;0.01694915254237288;0.025423728813559324;1;0
4.0;1.0;0.0;1.0;0.0;17.0;4.0;1.0;0.36363636363636365;4.25;1.0;2.0;0.8;0.0;1.0;0.26548672566371684;0.5575221238938053;0.11504424778761062;0.0;0.061946902654867256;0;1
4.0;0.0;0.0;1.0;0.0;12.0;4.0;1.0;0.6666666666666666;3.0;1.0;2.0;0.8;0.0;1.0;0.21739130434782608;0.6956521739130435;0.06086956521739131;0.008695652173913044;0.017391304347826087;0;1
5.0;0.0;0.0;0.0;1.0;10.0;12.0;0.8333333333333334;1.0;1.0;1.2;0.9090909090909091;0.9090909090909091;0.0;0.0;0.1875;0.75;0.026785714285714284;0.017857142857142856;0.017857142857142856;1;0
3.0;1.0;0.0;1.0;0.0;17.0;10.0;1.0;0.5882352941176471;1.7;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.3082191780821918;0.6095890410958904;0.0;0.03424657534246575;0.04794520547945205;0;1
5.0;0.0;1.0;0.5714285714285714;1.0;10.0;17.0;0.5882352941176471;0.8095238095238095;1.0;1.7;0.8571428571428571;1.4285714285714286;1.0;0.0;0.3006134969325153;0.5521472392638037;0.07975460122699386;0.0;0.06748466257668712;1;0
