Family;Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0
1.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.8470319634703196;0.1095890410958904;0.0365296803652968;0.00684931506849315;0.0;0;1
1.0;0.0;1.0;0.0;1.0;10.0;10.0;0.625;1.0;1.0;1.0;2.0;0.8;0.0;1.0;0.8789346246973365;0.08716707021791767;0.01937046004842615;0.0;0.014527845036319613;1;0
3.0;0.0;0.0;1.0;0.0;13.0;10.0;1.0;0.7692307692307693;1.3;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.8639175257731959;0.07422680412371134;0.049484536082474224;0.006185567010309278;0.006185567010309278;0;1
3.0;0.0;1.0;0.0;1.0;10.0;10.0;0.625;1.0;1.0;1.0;2.0;0.8;0.0;1.0;0.8866799204771372;0.0775347912524851;0.02385685884691849;0.0;0.011928429423459244;1;0
3.0;0.0;0.0;1.0;0.0;9.0;4.0;1.0;0.5714285714285714;2.25;1.0;1.2;0.8;1.0;1.0;0.9028662420382165;0.06847133757961783;0.01751592356687898;0.006369426751592357;0.004777070063694267;0;1
3.0;0.0;0.0;0.5;1.0;7.0;6.0;0.7777777777777778;0.8571428571428571;1.1666666666666667;1.0;1.2;0.8;1.0;1.0;0.9174603174603174;0.05873015873015873;0.012698412698412698;0.006349206349206349;0.004761904761904762;1;0
4.0;0.0;0.0;1.0;0.0;15.0;10.0;1.0;0.6666666666666666;1.5;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.9125596184419714;0.06836248012718601;0.009538950715421303;0.001589825119236884;0.00794912559618442;0;1
3.0;0.0;1.0;0.375;1.0;9.0;18.0;0.5294117647058824;0.8571428571428571;1.0;2.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8952959028831563;0.05918057663125948;0.028831562974203338;0.0;0.01669195751138088;1;0
4.0;0.0;0.0;1.0;0.0;11.0;4.0;1.0;0.8;2.75;1.0;2.0;0.8;0.0;1.0;0.9304733727810651;0.057692307692307696;0.010355029585798817;0.0;0.0014792899408284023;0;1
4.0;0.0;0.0;0.0;1.0;10.0;7.0;0.7692307692307693;1.0;1.4285714285714286;1.0;2.0;0.8;0.0;1.0;0.9139941690962099;0.07434402332361516;0.007288629737609329;0.0;0.004373177842565598;0;1
3.0;0.0;0.0;1.0;1.0;6.0;10.0;1.0;1.0;1.0;1.6666666666666667;0.8571428571428571;1.4285714285714286;1.0;0.0;0.9007633587786259;0.08396946564885496;0.015267175572519083;0.0;0.0;0;1
5.0;0.0;1.0;0.0;1.0;10.0;19.0;0.5263157894736842;1.0;1.0;1.9;0.9090909090909091;0.9090909090909091;0.0;0.0;0.8901234567901235;0.07777777777777778;0.020987654320987655;0.0;0.011111111111111112;1;0
3.0;0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.8944246737841044;0.08778173190984578;0.017793594306049824;0.0;0.0;0;1
2.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.9051094890510949;0.08880778588807786;0.006082725060827251;0.0;0.0;0;1
2.0;0.0;1.0;0.0;1.0;10.0;9.0;0.6666666666666666;1.0;1.1111111111111112;1.0;2.0;0.8;0.0;1.0;0.9028290282902829;0.08856088560885608;0.0024600246002460025;0.0;0.006150061500615006;1;0
1.0;0.0;0.0;1.0;0.0;15.0;10.0;1.0;0.6666666666666666;1.5;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.881851400730816;0.09987819732034105;0.0036540803897685747;0.008526187576126675;0.0060901339829476245;0;1
4.0;0.0;1.0;0.16666666666666666;1.0;11.0;16.0;0.6470588235294118;0.9411764705882353;1.0;1.4545454545454546;0.9090909090909091;0.9090909090909091;0.0;0.0;0.8961201501877347;0.08760951188986232;0.0;0.007509386733416771;0.008760951188986232;1;0
1.0;1.0;0.0;1.0;0.2857142857142857;17.0;6.0;0.8947368421052632;0.46153846153846156;2.8333333333333335;1.0;2.0;0.8;0.0;1.0;0.9123711340206185;0.07474226804123711;0.001288659793814433;0.0;0.011597938144329897;1;0
1.0;2.0;0.0;1.0;0.11764705882352941;23.0;6.0;0.92;0.2608695652173913;3.8333333333333335;1.0;1.2;0.8;1.0;1.0;0.9007633587786259;0.0737913486005089;0.001272264631043257;0.0;0.024173027989821884;0;1
