Family;Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0;Selected Resource_3.0
1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.9221789883268483;0.07782101167315175;0.0;0.0;0.0;1;0;0;0
1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;16.0;15.0;16.0;17.0;1.0;0.5555555555555556;0.5714285714285714;0.5862068965517241;1.0666666666666667;1.0;1.0666666666666667;1.1333333333333333;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8581314878892734;0.10034602076124567;0.04152249134948097;0.0;0.0;0;0;0;1
5.0;1.0;0.0;0.0;1.0;0.6875;0.0;0.0;1.0;25.0;15.0;16.0;33.0;0.6097560975609756;0.35714285714285715;0.37209302325581395;0.75;1.6666666666666667;1.0;1.0666666666666667;2.2;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.83125;0.084375;0.084375;0.0;0.0;0;1;0;0
4.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;1.0;14.0;16.0;16.0;19.0;0.8235294117647058;0.8888888888888888;0.8421052631578947;0.95;1.0;1.1428571428571428;1.1428571428571428;1.3571428571428572;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8799126637554585;0.11135371179039301;0.006550218340611353;0.002183406113537118;0.0;1;0;1;0
2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.07692307692307693;27.0;15.0;16.0;18.0;0.9642857142857143;0.5172413793103449;0.5333333333333333;0.5806451612903226;1.8;1.0;1.0666666666666667;1.2;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8716356107660456;0.09937888198757763;0.028985507246376812;0.0;0.0;1;1;1;1
4.0;0.0;1.0;0.0;0.0;0.6666666666666666;1.0;0.0;0.0;8.0;21.0;16.0;17.0;0.5714285714285714;0.84;0.6153846153846154;0.6296296296296297;1.0;2.625;2.0;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8434622467771639;0.11602209944751381;0.01841620626151013;0.0;0.022099447513812154;0;0;0;1
4.0;0.0;0.0;0.0;1.0;0.1875;0.3125;0.0;1.0;7.0;20.0;16.0;23.0;0.25;0.5128205128205128;0.4;0.7419354838709677;1.0;2.857142857142857;2.2857142857142856;3.2857142857142856;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.8290909090909091;0.10909090909090909;0.04363636363636364;0.0;0.01818181818181818;1;0;0;0
4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;15.0;16.0;15.0;0.3333333333333333;0.6521739130434783;0.6666666666666666;1.0;1.0;3.75;4.0;3.75;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.8677685950413223;0.09586776859504133;0.013223140495867768;0.008264462809917356;0.01487603305785124;0;1;0;0
4.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.5;4.0;19.0;16.0;14.0;0.16;0.7307692307692307;0.43243243243243246;0.5;1.0;4.75;4.0;3.5;0.8;1.0;3.2;1.4;1.0;1.0;0.0;1.0;0.8459119496855346;0.10220125786163523;0.0330188679245283;0.006289308176100629;0.012578616352201259;1;0;0;0
4.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.2222222222222222;4.0;14.0;16.0;9.0;0.26666666666666666;0.875;0.5925925925925926;0.5;1.0;3.5;4.0;2.25;0.8;1.0;3.2;1.4;1.0;1.0;0.0;1.0;0.8794117647058823;0.07352941176470588;0.016176470588235296;0.004411764705882353;0.026470588235294117;1;0;0;0
4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;9.0;16.0;7.0;0.5;1.0;0.8;0.6363636363636364;1.0;2.25;4.0;1.75;0.8;1.0;3.2;1.4;1.0;1.0;0.0;1.0;0.894297635605007;0.07788595271210014;0.005563282336578581;0.005563282336578581;0.016689847009735744;1;0;0;0
3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.9047619047619048;0.08465608465608465;0.0;0.0026455026455026454;0.007936507936507936;0;0;1;0
4.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;4.0;5.0;30.0;7.0;0.2222222222222222;0.2631578947368421;1.0;0.3333333333333333;1.0;1.25;7.5;1.75;0.8;1.0;3.2;1.4;1.0;1.0;0.0;1.0;0.8921694480102695;0.07445442875481387;0.01797175866495507;0.0;0.01540436456996149;1;0;1;0
4.0;0.0;0.0;1.0;0.0;0.23076923076923078;0.0;1.0;0.0;7.0;5.0;29.0;7.0;0.35;0.23809523809523808;0.90625;0.30434782608695654;1.4;1.0;5.8;1.4;0.8;1.0;3.2;1.4;1.0;1.0;0.0;1.0;0.886107634543179;0.08135168961201501;0.02002503128911139;0.0;0.012515644555694618;1;0;0;0
3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;10.0;17.0;0.7777777777777778;0.7894736842105263;1.0;0.8095238095238095;1.4;1.5;1.0;1.7;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.9327036599763873;0.05785123966942149;0.004722550177095631;0.0023612750885478157;0.0023612750885478157;0;0;1;0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;20.0;17.0;0.7777777777777778;0.7894736842105263;1.0;0.8095238095238095;1.0;1.0714285714285714;1.4285714285714286;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.9036004645760743;0.08943089430894309;0.004645760743321719;0.0023228803716608595;0.0;1;0;0;0
1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;13.0;15.0;16.0;17.0;1.0;0.625;0.64;0.6538461538461539;1.0;1.1538461538461537;1.2307692307692308;1.3076923076923077;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9045936395759717;0.07302709069493522;0.01060070671378092;0.0035335689045936395;0.008244994110718492;1;0;1;0
1.0;0.0;0.0;1.0;0.0;0.36363636363636365;0.0;1.0;0.0;8.0;15.0;17.0;17.0;0.42105263157894735;0.5;0.8095238095238095;0.53125;1.0;1.875;2.125;2.125;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.9066985645933014;0.06818181818181818;0.017942583732057416;0.0;0.007177033492822967;1;0;0;0
2.0;1.0;0.0;1.0;0.0;0.625;0.0;1.0;0.0;19.0;15.0;24.0;17.0;0.7037037037037037;0.5357142857142857;0.8275862068965517;0.5666666666666667;1.2666666666666666;1.0;1.6;1.1333333333333333;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.9204406364749081;0.05997552019583843;0.01591187270501836;0.0;0.0036719706242350062;0;0;0;1
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.18181818181818182;1.0;4.0;15.0;8.0;28.0;0.23529411764705882;0.5357142857142857;0.42105263157894735;0.9333333333333333;1.0;3.75;2.0;7.0;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.8991494532199271;0.07047387606318348;0.015795868772782502;0.0036452004860267314;0.010935601458080195;0;0;1;0
1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.7;1.0;4.0;15.0;13.0;27.0;0.19047619047619047;0.46875;0.5652173913043478;0.7941176470588235;1.0;3.75;3.25;6.75;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.8870192307692307;0.08052884615384616;0.020432692307692308;0.002403846153846154;0.009615384615384616;1;0;0;0
2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;15.0;16.0;10.0;0.8235294117647058;0.8333333333333334;0.8421052631578947;1.0;1.4;1.5;1.6;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.9061326658322904;0.07259073842302878;0.0037546933667083854;0.0025031289111389237;0.015018773466833541;0;0;0;1
1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;15.0;6.0;24.0;0.36363636363636365;0.6818181818181818;0.46153846153846156;1.0;1.0;3.75;1.5;6.0;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.8952618453865336;0.0798004987531172;0.008728179551122194;0.003740648379052369;0.012468827930174564;1;0;0;0
1.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;1.0;5.0;15.0;6.0;21.0;0.5555555555555556;0.75;0.5454545454545454;0.9545454545454546;1.0;3.0;1.2;4.2;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.9163449163449163;0.07078507078507079;0.006435006435006435;0.001287001287001287;0.005148005148005148;0;0;1;0
2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;7.0;1.0;1.0;1.0;1.0;2.0;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.922266139657444;0.061923583662714096;0.0;0.002635046113306983;0.013175230566534914;0;0;0;1
5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;15.0;16.0;18.0;0.9333333333333333;0.9375;0.9411764705882353;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2857142857142858;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.9161118508655126;0.07190412782956059;0.0013315579227696406;0.0;0.010652463382157125;0;1;0;1
1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;28.0;6.0;17.0;0.23529411764705882;1.0;0.3157894736842105;0.5666666666666667;1.0;7.0;1.5;4.25;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.9095744680851063;0.06382978723404255;0.017287234042553192;0.003989361702127659;0.005319148936170213;1;0;0;0
2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;24.0;16.0;7.0;0.6086956521739131;1.0;0.64;0.4375;2.0;3.4285714285714284;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.9159891598915989;0.06504065040650407;0.012195121951219513;0.0;0.006775067750677507;0;0;0;1
5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.6;14.0;10.0;16.0;20.0;0.6363636363636364;0.7692307692307693;0.6666666666666666;0.8;1.4;1.0;1.6;2.0;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.9368863955119214;0.05049088359046283;0.011220196353436185;0.0;0.001402524544179523;1;0;0;0
1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;22.0;15.0;6.0;17.0;1.0;0.6521739130434783;0.42857142857142855;0.68;3.6666666666666665;2.5;1.0;2.8333333333333335;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.9278642149929278;0.055162659123055166;0.011315417256011316;0.005657708628005658;0.0;0;1;0;0
2.0;1.0;1.0;0.0;0.0;0.46153846153846156;1.0;0.0;0.0;20.0;28.0;16.0;7.0;0.6060606060606061;0.8235294117647058;0.45714285714285713;0.2692307692307692;2.857142857142857;4.0;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.9170182841068917;0.04781997187060478;0.026722925457102673;0.0014064697609001407;0.007032348804500703;1;0;0;1
3.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;21.0;16.0;17.0;0.7;1.0;0.7272727272727273;0.7391304347826086;1.0;1.5;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8824343015214384;0.0995850622406639;0.008298755186721992;0.004149377593360996;0.005532503457814661;1;0;0;0
3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;15.0;16.0;17.0;1.0;0.7894736842105263;0.8;0.8095238095238095;1.0;1.875;2.0;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8917748917748918;0.10245310245310245;0.005772005772005772;0.0;0.0;1;0;0;0
4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;20.0;15.0;16.0;17.0;1.0;0.7142857142857143;0.7272727272727273;0.7391304347826086;1.3333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.883453237410072;0.09640287769784173;0.008633093525179856;0.0;0.011510791366906475;0;0;0;1
