Family;Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
1.0;0.0;0.0;0.0;1.0;1.0;1.0;15.0;18.0;21.0;1.0;1.0;1.0;1.0;1.2;1.4;0.9375;1.125;1.3125;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1;0;0
3.0;1.0;0.0;0.0;1.0;0.0;0.0;28.0;18.0;21.0;1.0;0.5806451612903226;0.6176470588235294;1.5555555555555556;1.0;1.1666666666666667;0.9375;1.125;1.3125;0.0;0.0;0.0;0.9230769230769231;0.07692307692307693;0.0;0.0;0.0;0;0;1
3.0;0.0;0.0;1.0;0.5;0.0;1.0;23.0;18.0;30.0;0.5897435897435898;0.42857142857142855;0.7894736842105263;1.2777777777777777;1.0;1.6666666666666667;1.0;1.2;0.9333333333333333;0.0;0.0;1.0;0.8829268292682927;0.11707317073170732;0.0;0.0;0.0;0;1;0
2.0;0.0;0.0;0.0;0.0;1.0;0.8;15.0;28.0;29.0;0.45454545454545453;0.7777777777777778;0.7435897435897436;1.0;1.8666666666666667;1.9333333333333333;0.9375;1.125;1.3125;0.0;0.0;0.0;0.9227467811158798;0.07725321888412018;0.0;0.0;0.0;1;0;0
4.0;0.0;0.0;0.0;1.0;0.375;0.125;23.0;21.0;22.0;0.8518518518518519;0.7;0.6666666666666666;1.0952380952380953;1.0;1.0476190476190477;0.9375;1.125;1.3125;0.0;0.0;0.0;0.9367088607594937;0.0379746835443038;0.02531645569620253;0.0;0.0;0;0;1
4.0;0.0;0.0;1.0;0.17647058823529413;0.0;1.0;18.0;18.0;31.0;0.5142857142857142;0.47368421052631576;0.9117647058823529;1.0;1.0;1.7222222222222223;1.0;1.2;0.9333333333333333;0.0;0.0;1.0;0.9125295508274232;0.04728132387706856;0.04018912529550828;0.0;0.0;0;1;0
5.0;0.0;1.0;0.0;0.0;1.0;0.9333333333333333;15.0;33.0;35.0;0.3409090909090909;0.7021276595744681;0.7;1.0;2.2;2.3333333333333335;0.9375;1.125;1.3125;0.0;0.0;0.0;0.9080459770114943;0.06666666666666667;0.02528735632183908;0.0;0.0;1;0;0
4.0;1.0;1.0;0.0;1.0;1.0;0.9230769230769231;28.0;25.0;26.0;0.5283018867924528;0.5;0.5;1.12;1.0;1.04;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.8670886075949367;0.08016877637130802;0.04852320675105485;0.004219409282700422;0.0;0;0;1
5.0;0.0;0.0;1.0;0.43478260869565216;0.43478260869565216;1.0;20.0;28.0;44.0;0.37735849056603776;0.45901639344262296;0.6875;1.0;1.4;2.2;0.9090909090909091;1.6363636363636365;1.9090909090909092;1.0;0.0;0.0;0.8617234468937875;0.08617234468937876;0.03406813627254509;0.0;0.018036072144288578;1;0;0
5.0;1.0;0.0;1.0;0.8333333333333334;0.2777777777777778;1.0;25.0;23.0;39.0;0.5208333333333334;0.4107142857142857;0.6610169491525424;1.0869565217391304;1.0;1.6956521739130435;0.9090909090909091;1.6363636363636365;1.9090909090909092;1.0;0.0;0.0;0.9065420560747663;0.07102803738317758;0.013084112149532711;0.001869158878504673;0.007476635514018692;0;1;0
5.0;0.0;1.0;0.0;0.5555555555555556;1.0;0.7222222222222222;20.0;30.0;34.0;0.39215686274509803;0.5660377358490566;0.5483870967741935;1.0;1.5;1.7;0.9090909090909091;1.0909090909090908;1.9090909090909092;1.0;1.0;0.0;0.8943781942078365;0.06984667802385008;0.02555366269165247;0.0;0.010221465076660987;0;1;0
