Family;Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
1.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.9150485436893204;0.05825242718446602;0.021844660194174758;0.0048543689320388345;0.0;1.0
5.0;0.0;1.0;0.0;1.0;10.0;17.0;0.5882352941176471;1.0;1.0;1.7;0.9090909090909091;0.9090909090909091;0.0;0.0;0.9197247706422018;0.04128440366972477;0.006880733944954129;0.016055045871559634;0.016055045871559634;0.0
5.0;1.0;0.0;1.0;0.5714285714285714;13.0;14.0;0.7647058823529411;0.6666666666666666;1.0;1.0769230769230769;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8775510204081632;0.07551020408163266;0.024489795918367346;0.0;0.022448979591836733;0.0
1.0;2.0;0.0;1.0;0.3076923076923077;23.0;8.0;0.8518518518518519;0.38095238095238093;2.875;1.0;2.0;0.8;0.0;1.0;0.8669354838709677;0.07459677419354839;0.024193548387096774;0.0;0.034274193548387094;1.0
5.0;1.0;1.0;1.0;0.5833333333333334;18.0;17.0;0.72;0.5862068965517241;1.0588235294117647;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.866;0.068;0.022;0.006;0.038;0.0
5.0;2.0;0.0;1.0;0.21428571428571427;20.0;13.0;0.8695652173913043;0.48148148148148145;1.5384615384615385;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.869980879541109;0.0841300191204589;0.01338432122370937;0.0;0.032504780114722756;1.0
2.0;0.0;0.0;1.0;0.5;12.0;11.0;0.9230769230769231;0.8461538461538461;1.0909090909090908;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.8863636363636364;0.07142857142857142;0.037337662337662336;0.0;0.00487012987012987;1.0
2.0;0.0;1.0;0.0;1.0;10.0;9.0;0.6666666666666666;1.0;1.1111111111111112;1.0;2.0;0.8;0.0;1.0;0.8839694656488549;0.08854961832061069;0.015267175572519083;0.004580152671755725;0.007633587786259542;0.0
2.0;0.0;0.0;1.0;0.16666666666666666;12.0;5.0;0.9230769230769231;0.45454545454545453;2.4;1.0;1.2;0.8;1.0;1.0;0.9007194244604316;0.08057553956834532;0.0057553956834532375;0.0028776978417266188;0.010071942446043165;1.0
2.0;0.0;0.0;1.0;0.6666666666666666;9.0;6.0;0.8181818181818182;0.6666666666666666;1.5;1.0;1.2;0.8;1.0;1.0;0.8854860186418109;0.08122503328894808;0.02663115845539281;0.0;0.006657789613848202;1.0
4.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.9184210526315789;0.06973684210526315;0.007894736842105263;0.003947368421052632;0.0;1.0
