Family;Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
1.0;0.0;0.0;0.0;1.0;1.0;1.0;15.0;18.0;21.0;1.0;1.0;1.0;1.0;1.2;1.4;0.9375;1.125;1.3125;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4.0;1.0;0.0;0.0;1.0;0.0;0.0;30.0;18.0;21.0;1.0;0.5454545454545454;0.5833333333333334;1.6666666666666667;1.0;1.1666666666666667;0.9375;1.125;1.3125;0.0;0.0;0.0;0.9079754601226994;0.09202453987730061;0.0;0.0;0.0;2.0
4.0;0.0;0.0;1.0;0.625;0.0;1.0;25.0;18.0;30.0;0.6097560975609756;0.4090909090909091;0.75;1.3888888888888888;1.0;1.6666666666666667;1.0;1.2;0.9333333333333333;0.0;0.0;1.0;0.865979381443299;0.13402061855670103;0.0;0.0;0.0;2.0
1.0;0.0;0.0;2.0;0.3333333333333333;0.0;1.0;20.0;18.0;51.0;0.4;0.3103448275862069;0.8360655737704918;1.1111111111111112;1.0;2.8333333333333335;0.9090909090909091;1.6363636363636365;1.9090909090909092;1.0;0.0;0.0;0.8076923076923077;0.19230769230769232;0.0;0.0;0.0;1.0
1.0;0.0;1.0;1.0;0.2;0.52;1.0;15.0;25.0;46.0;0.2830188679245283;0.45454545454545453;0.71875;1.0;1.6666666666666667;3.066666666666667;0.9090909090909091;1.0909090909090908;1.9090909090909092;1.0;1.0;0.0;0.8383458646616542;0.16165413533834586;0.0;0.0;0.0;1.0
1.0;0.0;1.0;1.0;0.0;1.0;1.0;10.0;32.0;41.0;0.2;0.6153846153846154;0.6721311475409836;1.0;3.2;4.1;0.9090909090909091;1.0909090909090908;1.9090909090909092;1.0;1.0;0.0;0.8742138364779874;0.12578616352201258;0.0;0.0;0.0;0.0
2.0;0.0;1.0;1.0;0.3333333333333333;1.0;1.0;20.0;33.0;36.0;0.4;0.6226415094339622;0.6428571428571429;1.0;1.65;1.8;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8694362017804155;0.10385756676557864;0.026706231454005934;0.0;0.0;0.0
3.0;0.0;0.0;0.0;1.0;0.5;0.5;25.0;23.0;26.0;0.7142857142857143;0.6052631578947368;0.6341463414634146;1.0869565217391304;1.0;1.1304347826086956;0.9375;1.125;1.3125;0.0;0.0;0.0;0.9035874439461884;0.04484304932735426;0.04484304932735426;0.006726457399103139;0.0;2.0
3.0;0.0;0.0;1.0;0.23809523809523808;0.0;1.0;20.0;18.0;35.0;0.4878048780487805;0.4090909090909091;0.875;1.1111111111111112;1.0;1.9444444444444444;1.0;1.2;0.9333333333333333;0.0;0.0;1.0;0.9106029106029107;0.05405405405405406;0.014553014553014554;0.004158004158004158;0.016632016632016633;2.0
3.0;0.0;0.0;2.0;0.14285714285714285;0.0;1.0;20.0;18.0;49.0;0.36363636363636365;0.3103448275862069;0.9074074074074074;1.1111111111111112;1.0;2.7222222222222223;1.0;1.2;0.9333333333333333;0.0;0.0;1.0;0.8848484848484849;0.08080808080808081;0.014141414141414142;0.00404040404040404;0.01616161616161616;1.0
3.0;0.0;1.0;2.0;0.0;0.43333333333333335;1.0;15.0;25.0;44.0;0.25862068965517243;0.45454545454545453;0.7719298245614035;1.0;1.6666666666666667;2.933333333333333;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.8842315369261478;0.08582834331337326;0.015968063872255488;0.0;0.013972055888223553;2.0
3.0;0.0;0.0;2.0;0.0;0.20512820512820512;1.0;15.0;20.0;53.0;0.24193548387096775;0.3389830508474576;0.8688524590163934;1.0;1.3333333333333333;3.533333333333333;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.8859060402684564;0.07885906040268456;0.02348993288590604;0.0;0.01174496644295302;1.0
4.0;0.0;1.0;2.0;0.0;0.4411764705882353;1.0;15.0;33.0;55.0;0.234375;0.4925373134328358;0.7857142857142857;1.0;2.2;3.6666666666666665;0.9375;1.125;1.3125;0.0;0.0;0.0;0.89792663476874;0.07814992025518341;0.011164274322169059;0.001594896331738437;0.011164274322169059;0.0
3.0;1.0;1.0;2.0;0.4411764705882353;0.4411764705882353;1.0;30.0;27.0;48.0;0.379746835443038;0.35526315789473684;0.6153846153846154;1.1111111111111112;1.0;1.7777777777777777;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.8769470404984424;0.09968847352024922;0.010903426791277258;0.001557632398753894;0.010903426791277258;2.0
4.0;0.0;0.0;3.0;0.23255813953488372;0.23255813953488372;1.0;20.0;28.0;64.0;0.273972602739726;0.345679012345679;0.7619047619047619;1.0;1.4;3.2;0.9090909090909091;1.6363636363636365;1.9090909090909092;1.0;0.0;0.0;0.8854625550660793;0.09251101321585903;0.020558002936857563;0.0;0.0014684287812041115;0.0
3.0;1.0;0.0;3.0;0.46511627906976744;0.23255813953488372;1.0;35.0;22.0;57.0;0.3977272727272727;0.25882352941176473;0.6551724137931034;1.5909090909090908;1.0;2.590909090909091;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.8726483357452967;0.10564399421128799;0.020260492040520984;0.0;0.001447178002894356;1.0
4.0;1.0;1.0;2.0;0.39473684210526316;0.4473684210526316;1.0;25.0;35.0;59.0;0.3125;0.3977272727272727;0.6483516483516484;1.0;1.4;2.36;0.9090909090909091;1.6363636363636365;1.9090909090909092;1.0;0.0;0.0;0.8763736263736264;0.09615384615384616;0.0260989010989011;0.0013736263736263737;0.0;0.0
3.0;2.0;1.0;2.0;0.6578947368421053;0.4473684210526316;1.0;40.0;29.0;52.0;0.42105263157894735;0.31521739130434784;0.5531914893617021;1.3793103448275863;1.0;1.793103448275862;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.8644986449864499;0.10840108401084012;0.025745257452574527;0.0013550135501355014;0.0;2.0
4.0;1.0;0.0;3.0;0.425531914893617;0.2553191489361702;1.0;30.0;30.0;68.0;0.33707865168539325;0.30927835051546393;0.68;1.0;1.0;2.2666666666666666;0.9090909090909091;1.6363636363636365;1.9090909090909092;1.0;0.0;0.0;0.8733153638814016;0.10646900269541779;0.012129380053908356;0.0;0.008086253369272238;0.0
3.0;2.0;0.0;3.0;0.6382978723404256;0.2553191489361702;1.0;45.0;24.0;61.0;0.4326923076923077;0.2376237623762376;0.5922330097087378;1.875;1.0;2.5416666666666665;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.8617021276595744;0.11835106382978723;0.011968085106382979;0.0;0.007978723404255319;1.0
4.0;2.0;1.0;2.0;0.5952380952380952;0.4523809523809524;1.0;35.0;37.0;63.0;0.3645833333333333;0.3557692307692308;0.5887850467289719;1.0;1.0571428571428572;1.8;0.9090909090909091;1.6363636363636365;1.9090909090909092;1.0;0.0;0.0;0.8785046728971962;0.11481975967957277;0.004005340453938585;0.0013351134846461949;0.0013351134846461949;0.0
3.0;3.0;1.0;2.0;0.8333333333333334;0.4523809523809524;1.0;50.0;31.0;56.0;0.45045045045045046;0.28703703703703703;0.509090909090909;1.6129032258064515;1.0;1.8064516129032258;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.8669301712779973;0.12648221343873517;0.003952569169960474;0.0013175230566534915;0.0013175230566534915;1.0
3.0;2.0;2.0;2.0;0.8108108108108109;0.7027027027027027;1.0;45.0;38.0;51.0;0.4166666666666667;0.3619047619047619;0.4766355140186916;1.1842105263157894;1.0;1.3421052631578947;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.868421052631579;0.11654135338345864;0.0;0.0012531328320802004;0.013784461152882205;1.0
3.0;2.0;2.0;2.0;0.7575757575757576;1.0;0.9696969696969697;40.0;45.0;46.0;0.38095238095238093;0.4411764705882353;0.4423076923076923;1.0;1.125;1.15;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.88;0.10588235294117647;0.0035294117647058825;0.0;0.010588235294117647;2.0
2.0;1.0;2.0;2.0;0.4878048780487805;0.6829268292682927;1.0;35.0;46.0;62.0;0.33653846153846156;0.42990654205607476;0.5636363636363636;1.0;1.3142857142857143;1.7714285714285714;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8757126567844926;0.10148232611174458;0.005701254275940707;0.002280501710376283;0.014823261117445839;0.0
3.0;2.0;2.0;2.0;0.8536585365853658;0.6829268292682927;1.0;50.0;40.0;55.0;0.42016806722689076;0.3448275862068966;0.4661016949152542;1.25;1.0;1.375;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.8609865470852018;0.11659192825112108;0.005605381165919282;0.002242152466367713;0.014573991031390135;2.0
3.0;2.0;1.0;3.0;0.6;0.46;1.0;45.0;35.0;64.0;0.3813559322033898;0.30434782608695654;0.5470085470085471;1.2857142857142858;1.0;1.8285714285714285;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.870264064293915;0.1182548794489093;0.003444316877152698;0.0;0.008036739380022962;1.0
5.0;1.0;2.0;2.0;0.5;0.625;1.0;35.0;43.0;61.0;0.35;0.4174757281553398;0.5754716981132075;1.0;1.2285714285714286;1.7428571428571429;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8891566265060241;0.10240963855421686;0.0024096385542168677;0.0;0.006024096385542169;0.0
5.0;2.0;1.0;2.0;0.8571428571428571;0.5714285714285714;1.0;40.0;38.0;56.0;0.42105263157894735;0.36893203883495146;0.5283018867924528;1.0526315789473684;1.0;1.4736842105263157;0.9090909090909091;1.6363636363636365;1.9090909090909092;1.0;0.0;0.0;0.8878048780487805;0.10365853658536585;0.0012195121951219512;0.0012195121951219512;0.006097560975609756;0.0
1.0;3.0;1.0;2.0;1.0;0.5;0.875;55.0;38.0;56.0;0.5;0.336283185840708;0.4827586206896552;1.4473684210526316;1.0;1.4736842105263157;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8771084337349397;0.1144578313253012;0.0012048192771084338;0.0012048192771084338;0.006024096385542169;2.0
1.0;2.0;0.0;2.0;0.6097560975609756;0.12195121951219512;1.0;40.0;23.0;55.0;0.46511627906976744;0.25842696629213485;0.6470588235294118;1.7391304347826086;1.0;2.391304347826087;1.0;1.2;0.9333333333333333;0.0;0.0;1.0;0.9076723016905072;0.09232769830949285;0.0;0.0;0.0;2.0
2.0;2.0;0.0;3.0;0.45454545454545453;0.09090909090909091;1.0;40.0;23.0;76.0;0.4;0.22330097087378642;0.7169811320754716;1.7391304347826086;1.0;3.3043478260869565;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8914431673052363;0.10855683269476372;0.0;0.0;0.0;1.0
2.0;1.0;1.0;3.0;0.4;0.36;1.0;35.0;30.0;71.0;0.33980582524271846;0.3;0.6513761467889908;1.1666666666666667;1.0;2.3666666666666667;1.1538461538461537;0.9230769230769231;1.6153846153846154;0.0;1.0;0.0;0.8809218950064021;0.11267605633802817;0.002560819462227913;0.0;0.0038412291933418692;1.0
2.0;1.0;2.0;2.0;0.3333333333333333;0.5555555555555556;1.0;30.0;37.0;66.0;0.3;0.38144329896907214;0.6226415094339622;1.0;1.2333333333333334;2.2;1.1538461538461537;0.9230769230769231;1.6153846153846154;0.0;1.0;0.0;0.8805194805194805;0.11038961038961038;0.003896103896103896;0.005194805194805195;0.0;1.0
2.0;0.0;2.0;2.0;0.25;0.8;1.0;25.0;44.0;61.0;0.25773195876288657;0.46808510638297873;0.5922330097087378;1.0;1.76;2.44;1.1538461538461537;0.9230769230769231;1.6153846153846154;0.0;1.0;0.0;0.8789473684210526;0.10789473684210527;0.0;0.002631578947368421;0.010526315789473684;1.0
5.0;0.0;2.0;2.0;0.0;1.0;0.8823529411764706;10.0;52.0;51.0;0.13513513513513514;0.6341463414634146;0.6;1.0;5.2;5.1;0.9090909090909091;1.6363636363636365;1.9090909090909092;1.0;0.0;0.0;0.8937931034482759;0.08827586206896551;0.013793103448275862;0.004137931034482759;0.0;0.0
5.0;0.0;2.0;1.0;0.1724137931034483;1.0;0.8620689655172413;15.0;47.0;46.0;0.21739130434782608;0.6103896103896104;0.575;1.0;3.1333333333333333;3.066666666666667;0.9090909090909091;1.6363636363636365;1.9090909090909092;1.0;0.0;0.0;0.90625;0.08380681818181818;0.007102272727272727;0.0;0.002840909090909091;0.0
5.0;1.0;2.0;1.0;0.5172413793103449;1.0;0.8620689655172413;25.0;47.0;46.0;0.31645569620253167;0.5402298850574713;0.5111111111111111;1.0;1.88;1.84;0.9090909090909091;1.6363636363636365;1.9090909090909092;1.0;0.0;0.0;0.8935574229691877;0.09663865546218488;0.0070028011204481795;0.0;0.0028011204481792717;0.0
5.0;1.0;1.0;1.0;0.8333333333333334;1.0;0.8333333333333334;30.0;42.0;41.0;0.40540540540540543;0.5121951219512195;0.4823529411764706;1.0;1.4;1.3666666666666667;0.9090909090909091;1.6363636363636365;1.9090909090909092;1.0;0.0;0.0;0.8895184135977338;0.0906515580736544;0.0;0.0;0.019830028328611898;0.0
1.0;1.0;1.0;0.0;1.0;0.7;0.5;35.0;32.0;24.0;0.5932203389830508;0.5161290322580645;0.41379310344827586;1.4583333333333333;1.3333333333333333;1.0;1.0;1.2;0.9333333333333333;0.0;0.0;1.0;0.8980797636632201;0.06499261447562776;0.026587887740029542;0.0;0.0103397341211226;2.0
1.0;1.0;0.0;1.0;0.7894736842105263;0.47368421052631576;1.0;30.0;27.0;33.0;0.5172413793103449;0.4426229508196721;0.5789473684210527;1.1111111111111112;1.0;1.2222222222222223;1.0;1.2;0.9333333333333333;0.0;0.0;1.0;0.9019607843137255;0.06485671191553545;0.02564102564102564;0.004524886877828055;0.0030165912518853697;1.0
1.0;1.0;1.0;1.0;0.5555555555555556;1.0;0.7037037037037037;30.0;39.0;33.0;0.39473684210526316;0.5342465753424658;0.44;1.0;1.3;1.1;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.8781204111600588;0.08957415565345081;0.024963289280469897;0.004405286343612335;0.002936857562408223;2.0
5.0;0.0;0.0;1.0;0.0;0.6666666666666666;1.0;10.0;30.0;39.0;0.25;0.625;0.7647058823529411;1.0;3.0;3.9;0.9090909090909091;1.6363636363636365;1.9090909090909092;1.0;0.0;0.0;0.9296235679214403;0.049099836333878884;0.011456628477905073;0.004909983633387889;0.004909983633387889;0.0
4.0;0.0;0.0;1.0;0.5555555555555556;0.6666666666666666;1.0;25.0;30.0;39.0;0.45454545454545453;0.5172413793103449;0.639344262295082;1.0;1.2;1.56;0.9375;1.125;1.3125;0.0;0.0;0.0;0.9146537842190016;0.0644122383252818;0.011272141706924315;0.004830917874396135;0.004830917874396135;1.0
5.0;0.0;1.0;0.0;0.2;1.0;0.52;15.0;43.0;34.0;0.2830188679245283;0.7049180327868853;0.53125;1.0;2.8666666666666667;2.2666666666666666;0.9090909090909091;1.6363636363636365;1.9090909090909092;1.0;0.0;0.0;0.9102773246329527;0.0701468189233279;0.0065252854812398045;0.0;0.013050570962479609;0.0
4.0;1.0;1.0;0.0;0.6;1.0;0.52;30.0;37.0;34.0;0.4411764705882353;0.5692307692307692;0.4594594594594595;1.0;1.2333333333333334;1.1333333333333333;1.1538461538461537;0.9230769230769231;1.6153846153846154;0.0;1.0;0.0;0.8956661316211878;0.08507223113964688;0.006420545746388443;0.0;0.012841091492776886;1.0
4.0;0.0;2.0;0.0;0.3125;1.0;0.25;25.0;44.0;29.0;0.38461538461538464;0.7096774193548387;0.4084507042253521;1.0;1.76;1.16;1.1538461538461537;0.9230769230769231;1.6153846153846154;0.0;1.0;0.0;0.8910569105691057;0.08130081300813008;0.0;0.004878048780487805;0.022764227642276424;1.0
2.0;0.0;2.0;0.0;0.0;1.0;0.0;15.0;52.0;21.0;0.30612244897959184;1.0;0.38181818181818183;1.0;3.466666666666667;1.4;0.9375;1.125;1.3125;0.0;0.0;0.0;0.9230769230769231;0.05944055944055944;0.0034965034965034965;0.0;0.013986013986013986;0.0
1.0;0.0;2.0;0.0;0.3448275862068966;1.0;0.0;25.0;47.0;14.0;0.46296296296296297;0.8245614035087719;0.2641509433962264;1.7857142857142858;3.357142857142857;1.0;1.0;1.2;0.9333333333333333;0.0;0.0;1.0;0.925;0.06964285714285715;0.0;0.0017857142857142857;0.0035714285714285713;2.0
1.0;0.0;1.0;0.0;0.20833333333333334;1.0;0.375;20.0;42.0;23.0;0.37735849056603776;0.75;0.4423076923076923;1.0;2.1;1.15;1.0;1.2;0.9333333333333333;0.0;0.0;1.0;0.9219600725952813;0.06896551724137931;0.0;0.0;0.009074410163339383;2.0
1.0;0.0;1.0;1.0;0.0;1.0;0.9473684210526315;15.0;37.0;32.0;0.28846153846153844;0.6727272727272727;0.6274509803921569;1.0;2.466666666666667;2.1333333333333333;1.0;1.2;0.9333333333333333;0.0;0.0;1.0;0.9120879120879121;0.06776556776556776;0.020146520146520148;0.0;0.0;2.0
1.0;0.0;1.0;2.0;0.0;0.59375;1.0;15.0;37.0;46.0;0.22727272727272727;0.5362318840579711;0.7076923076923077;1.0;2.466666666666667;3.066666666666667;1.0;1.2;0.9333333333333333;0.0;0.0;1.0;0.8892857142857142;0.09107142857142857;0.019642857142857142;0.0;0.0;0.0
1.0;0.0;1.0;1.0;0.37037037037037035;0.5185185185185185;1.0;20.0;32.0;41.0;0.32786885245901637;0.463768115942029;0.6307692307692307;1.0;1.6;2.05;0.9090909090909091;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.8872727272727273;0.09272727272727273;0.02;0.0;0.0;0.0
1.0;1.0;0.0;1.0;0.6818181818181818;0.4090909090909091;1.0;25.0;27.0;36.0;0.44642857142857145;0.421875;0.6;1.0;1.08;1.44;0.9090909090909091;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.8819188191881919;0.08487084870848709;0.027675276752767528;0.005535055350553505;0.0;2.0
