Family;Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
5.0;0.0;0.0;1.0;1.0;15.0;15.0;1.0;1.0;1.0;1.0;0.9375;0.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;1.0;0.0;1.0;0.0;29.0;15.0;1.0;0.5172413793103449;1.9333333333333333;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2.0;1.0;1.0;0.9090909090909091;1.0;25.0;16.0;0.6944444444444444;0.6153846153846154;1.5625;1.0;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
2.0;1.0;2.0;0.5384615384615384;1.0;22.0;18.0;0.6285714285714286;0.72;1.2222222222222223;1.0;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
4.0;0.0;1.0;0.0;1.0;15.0;24.0;0.625;1.0;1.0;1.6;0.9375;0.9375;0.0;0.0;0.2;0.8;0.0;0.0;0.0;1.0
1.0;0.0;2.0;0.0;1.0;15.0;39.0;0.38461538461538464;1.0;1.0;2.6;0.9375;0.9375;0.0;0.0;0.4;0.6;0.0;0.0;0.0;0.0
1.0;1.0;1.0;0.55;1.0;16.0;35.0;0.4444444444444444;0.7608695652173914;1.0;2.1875;0.8333333333333334;2.5;1.0;0.0;0.5254237288135594;0.4745762711864407;0.0;0.0;0.0;0.0
4.0;2.0;1.0;0.75;1.0;27.0;21.0;0.627906976744186;0.6363636363636364;1.2857142857142858;1.0;2.5;0.8333333333333334;0.0;1.0;0.4745762711864407;0.5254237288135594;0.0;0.0;0.0;1.0
5.0;0.0;1.0;0.0;1.0;15.0;23.0;0.6521739130434783;1.0;1.0;1.5333333333333334;0.9375;0.9375;0.0;0.0;0.0975609756097561;0.43902439024390244;0.4634146341463415;0.0;0.0;0.0
3.0;1.0;0.0;1.0;0.36363636363636365;26.0;19.0;0.8666666666666667;0.6333333333333333;1.368421052631579;1.0;0.9375;0.9375;0.0;0.0;0.16853932584269662;0.5393258426966292;0.29213483146067415;0.0;0.0;1.0
5.0;1.0;1.0;0.5;1.0;13.0;31.0;0.4482758620689655;0.7948717948717948;1.0;2.3846153846153846;0.8333333333333334;2.5;1.0;0.0;0.3;0.4875;0.2125;0.0;0.0;0.0
4.0;2.0;1.0;0.7857142857142857;1.0;26.0;29.0;0.65;0.725;1.0;1.1153846153846154;0.9375;0.9375;0.0;0.0;0.28735632183908044;0.5402298850574713;0.1724137931034483;0.0;0.0;1.0
5.0;1.0;2.0;0.35714285714285715;1.0;15.0;43.0;0.3488372093023256;0.8113207547169812;1.0;2.8666666666666667;0.8333333333333334;2.5;1.0;0.0;0.40425531914893614;0.46808510638297873;0.1276595744680851;0.0;0.0;0.0
5.0;1.0;1.0;0.35;1.0;12.0;35.0;0.375;0.8333333333333334;1.0;2.9166666666666665;0.8333333333333334;2.5;1.0;0.0;0.2755102040816326;0.40816326530612246;0.11224489795918367;0.061224489795918366;0.14285714285714285;0.0
3.0;0.0;1.0;0.2727272727272727;1.0;18.0;26.0;0.6206896551724138;0.896551724137931;1.0;1.4444444444444444;0.9375;0.9375;0.0;0.0;0.13333333333333333;0.5238095238095238;0.24761904761904763;0.0;0.09523809523809523;0.0
3.0;1.0;1.0;1.0;0.5882352941176471;22.0;25.0;0.6875;0.5952380952380952;1.0;1.1363636363636365;0.8333333333333334;2.5;1.0;0.0;0.24545454545454545;0.4727272727272727;0.20909090909090908;0.0;0.07272727272727272;0.0
1.0;2.0;1.0;1.0;0.42857142857142855;36.0;24.0;0.8;0.5333333333333333;1.5;1.0;0.9375;0.9375;0.0;0.0;0.2857142857142857;0.4666666666666667;0.19047619047619047;0.0;0.05714285714285714;0.0
4.0;3.0;1.0;1.0;0.20588235294117646;49.0;12.0;0.875;0.2608695652173913;4.083333333333333;1.0;2.5;0.8333333333333334;0.0;1.0;0.3504273504273504;0.4700854700854701;0.13675213675213677;0.017094017094017096;0.02564102564102564;1.0
4.0;3.0;1.0;1.0;0.3125;47.0;15.0;0.8245614035087719;0.3191489361702128;3.1333333333333333;1.0;2.5;0.8333333333333334;0.0;1.0;0.40384615384615385;0.47115384615384615;0.11538461538461539;0.0;0.009615384615384616;1.0
1.0;3.0;2.0;1.0;0.45161290322580644;36.0;29.0;0.72;0.48333333333333334;1.2413793103448276;1.0;0.8333333333333334;2.5;1.0;0.0;0.39473684210526316;0.40350877192982454;0.12280701754385964;0.0;0.07894736842105263;0.0
3.0;4.0;2.0;1.0;0.3333333333333333;48.0;26.0;0.8135593220338984;0.4406779661016949;1.8461538461538463;1.0;0.9375;0.9375;0.0;0.0;0.4782608695652174;0.40217391304347827;0.05434782608695652;0.0;0.06521739130434782;1.0
1.0;3.0;2.0;1.0;0.7586206896551724;34.0;37.0;0.6071428571428571;0.5606060606060606;1.0;1.088235294117647;0.8333333333333334;2.5;1.0;0.0;0.4594594594594595;0.35135135135135137;0.16216216216216217;0.009009009009009009;0.018018018018018018;0.0
3.0;3.0;1.0;1.0;0.6;45.0;23.0;0.7142857142857143;0.4339622641509434;1.9565217391304348;1.0;2.5;0.8333333333333334;0.0;1.0;0.43243243243243246;0.36936936936936937;0.09009009009009009;0.0;0.10810810810810811;1.0
