Family;Qsize_R6;Qsize_R7;Qsize_R8;Qsize_R9;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Cur_Charge_comparable_R8;Cur_Charge_comparable_R9;Exp_Charge__R6;Exp_Charge__R7;Exp_Charge__R8;Exp_Charge__R9;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_ChargeRates_R8;Exp_ChargeRates_R9;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Exp_Charge__comparable_R8;Exp_Charge__comparable_R9;Eff_Gross_R6;Eff_Gross_R7;Eff_Gross_R8;Eff_Gross_R9;predFamilies_R6;predFamilies_R7;predFamilies_R8;predFamilies_R9;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.42857142857142855;0.0;28.0;5.0;12.0;17.0;0.8235294117647058;0.2;0.46153846153846156;0.4594594594594595;5.6;1.0;2.4;3.4;2.3333333333333335;0.8333333333333334;1.0;2.8333333333333335;0.0;1.0;1.0;0.0;0.884080370942813;0.0633693972179289;0.030911901081916538;0.0015455950540958269;0.02009273570324575;1.0
3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;22.0;15.0;16.0;7.0;1.0;0.6521739130434783;0.6666666666666666;0.4666666666666667;3.142857142857143;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.9044862518089725;0.0694645441389291;0.011577424023154847;0.004341534008683068;0.010130246020260492;3.0
2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.0714285714285714;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8981958762886598;0.09278350515463918;0.0;0.006443298969072165;0.002577319587628866;1.0
3.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;27.0;16.0;7.0;0.5384615384615384;1.0;0.5714285714285714;0.3684210526315789;2.0;3.857142857142857;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8956521739130435;0.0782608695652174;0.014906832298136646;0.0;0.011180124223602485;3.0
2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;10.0;16.0;17.0;0.7368421052631579;1.0;0.7619047619047619;0.7727272727272727;1.4;1.0;1.6;1.7;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.9071428571428571;0.08095238095238096;0.005952380952380952;0.0;0.005952380952380952;1.0
1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;24.0;16.0;17.0;0.6086956521739131;1.0;0.64;0.6538461538461539;1.0;1.7142857142857142;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.9047619047619048;0.07738095238095238;0.010714285714285714;0.0035714285714285713;0.0035714285714285713;0.0
4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;18.0;15.0;6.0;17.0;1.0;0.7894736842105263;0.6;0.8095238095238095;3.0;2.5;1.0;2.8333333333333335;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8851674641148325;0.09688995215311005;0.004784688995215311;0.0035885167464114833;0.009569377990430622;2.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;15.0;18.0;17.0;0.6666666666666666;0.8823529411764706;1.0;0.8947368421052632;1.0;3.75;4.5;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8861985472154964;0.09564164648910412;0.002421307506053269;0.0;0.015738498789346248;0.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.0;8.0;15.0;18.0;17.0;0.8;0.7142857142857143;0.8181818181818182;0.7391304347826086;1.0;1.875;2.25;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8819277108433735;0.09518072289156626;0.007228915662650603;0.0;0.01566265060240964;0.0
1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8978562421185372;0.0807061790668348;0.0;0.005044136191677175;0.01639344262295082;0.0
1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9083870967741936;0.06709677419354838;0.0;0.0;0.024516129032258065;0.0
1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;15.0;16.0;17.0;1.0;0.7894736842105263;0.8;0.8095238095238095;1.0;1.875;2.0;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9037227214377407;0.06675224646983312;0.005134788189987163;0.0;0.024390243902439025;0.0
2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;5.0;16.0;17.0;1.0;1.0;1.0;1.0;2.8;1.0;3.2;3.4;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.899736147757256;0.09234828496042216;0.0;0.0013192612137203166;0.006596306068601583;1.0
1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;19.0;16.0;17.0;0.5;1.0;0.8;0.8095238095238095;1.0;4.75;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9018567639257294;0.08885941644562334;0.005305039787798408;0.0;0.003978779840848806;0.0
1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;6.0;17.0;16.0;17.0;0.75;0.8947368421052632;0.8;0.8095238095238095;1.0;2.8333333333333335;2.6666666666666665;2.8333333333333335;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.9086021505376344;0.08198924731182795;0.005376344086021506;0.0;0.004032258064516129;0.0
2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;5.0;16.0;17.0;1.0;1.0;1.0;1.0;2.8;1.0;3.2;3.4;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.8838451268357811;0.09612817089452604;0.0;0.004005340453938585;0.01602136181575434;1.0
3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;7.0;1.0;1.0;1.0;1.0;2.0;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.9213161659513591;0.07868383404864092;0.0;0.0;0.0;3.0
2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;5.0;16.0;23.0;0.7;0.45454545454545453;0.7272727272727273;1.0;2.8;1.0;3.2;4.6;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.9055007052186178;0.07334273624823695;0.00846262341325811;0.0;0.012693935119887164;0.0
5.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.2;24.0;15.0;16.0;19.0;0.9230769230769231;0.5555555555555556;0.5714285714285714;0.6551724137931034;1.6;1.0;1.0666666666666667;1.2666666666666666;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8929577464788733;0.08309859154929577;0.016901408450704224;0.0;0.007042253521126761;2.0
2.0;0.0;0.0;1.0;0.0;0.4;0.0;1.0;0.0;8.0;5.0;26.0;17.0;0.4444444444444444;0.2631578947368421;0.8666666666666667;0.5483870967741935;1.6;1.0;5.2;3.4;0.8;1.0;3.2;3.4;1.0;1.0;0.0;0.0;0.8785310734463276;0.1016949152542373;0.01977401129943503;0.0;0.0;0.0
3.0;1.0;0.0;1.0;0.0;0.7777777777777778;0.0;1.0;0.0;21.0;15.0;25.0;7.0;0.7;0.4838709677419355;0.78125;0.30434782608695654;3.0;2.142857142857143;3.5714285714285716;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8683473389355743;0.09663865546218488;0.022408963585434174;0.0;0.012605042016806723;3.0
2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;5.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;1.25;4.0;4.25;0.8;1.0;3.2;3.4;1.0;1.0;0.0;0.0;0.887905604719764;0.10324483775811209;0.0;0.0058997050147492625;0.0029498525073746312;0.0
5.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;6.0;17.0;1.0;1.0;1.0;1.0;2.3333333333333335;2.5;1.0;2.8333333333333335;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8826151560178306;0.10846953937592868;0.0;0.0;0.008915304606240713;2.0
4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.0;15.0;17.0;17.0;0.9333333333333333;0.9375;1.0;0.9444444444444444;1.0;1.0714285714285714;1.2142857142857142;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8729446935724963;0.10762331838565023;0.0014947683109118087;0.0;0.017937219730941704;1.0
2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;29.0;16.0;17.0;0.2222222222222222;1.0;0.5333333333333333;0.5483870967741935;1.0;7.25;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8447024673439768;0.1204644412191582;0.020319303338171262;0.0;0.01451378809869376;0.0
5.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;21.0;6.0;17.0;0.7;1.0;0.5;0.7391304347826086;2.3333333333333335;3.5;1.0;2.8333333333333335;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8641221374045801;0.11755725190839694;0.00916030534351145;0.0;0.00916030534351145;2.0
2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;4.0;19.0;20.0;17.0;0.3333333333333333;0.8260869565217391;0.8333333333333334;0.68;1.0;4.75;5.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8338278931750742;0.14540059347181009;0.011869436201780416;0.0;0.008902077151335312;0.0
4.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;17.0;8.0;19.0;17.0;0.7391304347826086;0.5714285714285714;0.76;0.6538461538461539;2.125;1.0;2.375;2.125;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.8383233532934131;0.14221556886227546;0.01347305389221557;0.0;0.005988023952095809;1.0
5.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;6.0;17.0;1.0;1.0;1.0;1.0;2.3333333333333335;2.5;1.0;2.8333333333333335;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.8526148969889065;0.13629160063391443;0.0;0.001584786053882726;0.009508716323296355;0.0
3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;25.0;15.0;16.0;7.0;1.0;0.5769230769230769;0.5925925925925926;0.3888888888888889;3.5714285714285716;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8172043010752689;0.141321044546851;0.016897081413210446;0.0;0.02457757296466974;3.0
5.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.42857142857142855;11.0;15.0;6.0;20.0;0.7857142857142857;0.6;0.375;0.7407407407407407;1.8333333333333333;2.5;1.0;3.3333333333333335;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.8291139240506329;0.14240506329113925;0.015822784810126583;0.0;0.012658227848101266;3.0
5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;15.0;6.0;20.0;0.23529411764705882;0.5357142857142857;0.3157894736842105;1.0;1.0;3.75;1.5;5.0;0.8;3.0;1.2;1.4;1.0;0.0;1.0;1.0;0.8333333333333334;0.1454248366013072;0.021241830065359478;0.0;0.0;0.0
2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;14.0;15.0;16.0;26.0;0.6086956521739131;0.625;0.64;1.0;1.0;1.0714285714285714;1.1428571428571428;1.8571428571428572;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8311258278145696;0.14403973509933773;0.014900662251655629;0.0;0.009933774834437087;2.0
5.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.5333333333333333;4.0;15.0;31.0;15.0;0.14814814814814814;0.39473684210526316;0.7948717948717948;0.5;1.0;3.75;7.75;3.75;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.8090614886731392;0.13592233009708737;0.0372168284789644;0.0048543689320388345;0.012944983818770227;0.0
5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;15.0;22.0;7.0;0.4;0.7142857142857143;1.0;0.5384615384615384;1.0;3.75;5.5;1.75;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.8426573426573427;0.13636363636363635;0.01048951048951049;0.005244755244755245;0.005244755244755245;0.0
5.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;1.0;0.0;5.0;15.0;19.0;7.0;0.625;0.7894736842105263;0.95;0.6363636363636364;1.0;3.0;3.8;1.4;0.8;3.0;3.2;1.4;1.0;0.0;0.0;1.0;0.8670309653916212;0.12568306010928962;0.007285974499089253;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.0;17.0;5.0;17.0;17.0;0.9444444444444444;0.5555555555555556;0.85;0.8095238095238095;3.4;1.0;3.4;3.4;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.8458781362007168;0.13799283154121864;0.007168458781362007;0.005376344086021506;0.0035842293906810036;1.0
4.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;5.0;16.0;17.0;1.0;1.0;1.0;1.0;2.8;1.0;3.2;3.4;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.8480300187617261;0.12195121951219512;0.0;0.0;0.0300187617260788;0.0
5.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;28.0;15.0;16.0;7.0;1.0;0.5172413793103449;0.5333333333333333;0.3333333333333333;4.0;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8263254113345521;0.11882998171846434;0.025594149908592323;0.0;0.029250457038391225;3.0
1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.125;22.0;15.0;16.0;18.0;0.9565217391304348;0.625;0.64;0.6923076923076923;1.4666666666666666;1.0;1.0666666666666667;1.2;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8413001912045889;0.13193116634799235;0.017208413001912046;0.0;0.009560229445506692;1.0
4.0;0.0;1.0;0.0;0.0;0.36363636363636365;1.0;0.0;0.0;8.0;26.0;16.0;17.0;0.42105263157894735;0.8666666666666667;0.5161290322580645;0.53125;1.0;3.25;2.0;2.125;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.833976833976834;0.13320463320463322;0.02895752895752896;0.0019305019305019305;0.0019305019305019305;0.0
3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;18.0;16.0;17.0;0.8235294117647058;1.0;0.8421052631578947;0.85;1.0;1.2857142857142858;1.1428571428571428;1.2142857142857142;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.8684759916492694;0.11899791231732777;0.006263048016701462;0.0;0.006263048016701462;3.0
1.0;0.0;0.0;0.0;1.0;0.0;0.06666666666666667;0.0;1.0;14.0;6.0;16.0;32.0;0.4666666666666667;0.2857142857142857;0.5;0.9696969696969697;2.3333333333333335;1.0;2.6666666666666665;5.333333333333333;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.8273092369477911;0.13052208835341367;0.0321285140562249;0.004016064257028112;0.006024096385542169;1.0
4.0;0.0;1.0;0.0;1.0;0.0;0.4;0.0;1.0;4.0;21.0;16.0;32.0;0.16;0.5833333333333334;0.43243243243243246;0.8421052631578947;1.0;5.25;4.0;8.0;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8190854870775348;0.12922465208747516;0.041749502982107355;0.003976143141153081;0.005964214711729622;0.0
4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;15.0;16.0;22.0;0.4444444444444444;0.75;0.7619047619047619;1.0;1.0;3.75;4.0;5.5;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8521739130434782;0.12173913043478261;0.010869565217391304;0.0;0.015217391304347827;0.0
3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.35714285714285715;28.0;15.0;16.0;12.0;0.8484848484848485;0.4411764705882353;0.45714285714285713;0.46153846153846156;2.3333333333333335;1.25;1.3333333333333333;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8270042194092827;0.11814345991561181;0.04008438818565401;0.0;0.014767932489451477;3.0
1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;14.0;5.0;16.0;25.0;0.6363636363636364;0.38461538461538464;0.6666666666666666;1.0;2.8;1.0;3.2;5.0;2.3333333333333335;0.8333333333333334;2.6666666666666665;2.8333333333333335;0.0;1.0;0.0;0.0;0.847682119205298;0.11920529801324503;0.017660044150110375;0.0;0.01545253863134658;1.0
4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;15.0;16.0;19.0;0.6666666666666666;0.8823529411764706;0.8888888888888888;1.0;1.0;3.75;4.0;4.75;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.808695652173913;0.16956521739130434;0.004347826086956522;0.010869565217391304;0.006521739130434782;0.0
3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;16.0;15.0;16.0;7.0;1.0;0.8823529411764706;0.8888888888888888;0.7777777777777778;2.2857142857142856;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8306997742663657;0.16252821670428894;0.004514672686230248;0.002257336343115124;0.0;3.0
4.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;4.0;15.0;16.0;17.0;1.0;1.0;1.0;1.0;1.0;3.75;4.0;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7927927927927928;0.16666666666666666;0.0;0.006756756756756757;0.033783783783783786;0.0
3.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;16.0;7.0;1.0;1.0;1.0;1.0;2.0;2.142857142857143;2.2857142857142856;1.0;1.75;1.875;2.0;0.875;0.0;0.0;0.0;1.0;0.8018648018648019;0.17249417249417248;0.0;0.0;0.02564102564102564;3.0
2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;14.0;15.0;6.0;23.0;0.7;0.7142857142857143;0.5;1.0;2.3333333333333335;2.5;1.0;3.8333333333333335;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.7668161434977578;0.19282511210762332;0.013452914798206279;0.006726457399103139;0.020179372197309416;2.0
4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;15.0;17.0;18.0;0.6666666666666666;0.8823529411764706;0.9444444444444444;0.9473684210526315;1.0;3.75;4.25;4.5;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.7830188679245284;0.20047169811320756;0.0047169811320754715;0.0;0.01179245283018868;0.0
2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;14.0;15.0;6.0;17.0;1.0;1.0;1.0;1.0;2.3333333333333335;2.5;1.0;2.8333333333333335;2.0;2.142857142857143;0.8571428571428571;2.4285714285714284;0.0;0.0;1.0;0.0;0.7548076923076923;0.2091346153846154;0.0;0.0;0.036057692307692304;0.0
2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;15.0;15.0;6.0;17.0;1.0;0.5769230769230769;0.35294117647058826;0.6071428571428571;2.5;2.5;1.0;2.8333333333333335;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.7586206896551724;0.1921182266009852;0.027093596059113302;0.0;0.022167487684729065;2.0
2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.375;0.0;12.0;15.0;9.0;17.0;0.8;0.5769230769230769;0.5294117647058824;0.6071428571428571;1.3333333333333333;1.6666666666666667;1.0;1.8888888888888888;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.7823834196891192;0.17875647668393782;0.02849740932642487;0.0;0.010362694300518135;2.0
2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;4.0;15.0;7.0;17.0;0.8;0.9375;1.0;0.9444444444444444;1.0;3.75;1.75;4.25;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.8171428571428572;0.17142857142857143;0.002857142857142857;0.0;0.008571428571428572;0.0
2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;15.0;6.0;17.0;1.0;0.8333333333333334;0.6666666666666666;0.85;1.1666666666666667;2.5;1.0;2.8333333333333335;0.8;3.0;1.2;3.4;1.0;0.0;1.0;0.0;0.773841961852861;0.20435967302452315;0.008174386920980926;0.008174386920980926;0.005449591280653951;0.0
4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;15.0;15.0;16.0;17.0;1.0;0.9375;0.9411764705882353;0.9444444444444444;1.0;1.0;1.0666666666666667;1.1333333333333333;0.9333333333333333;1.0;1.0666666666666667;1.1333333333333333;0.0;0.0;0.0;0.0;0.7771428571428571;0.19142857142857142;0.002857142857142857;0.002857142857142857;0.025714285714285714;2.0
2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;4.0;15.0;26.0;17.0;0.2857142857142857;0.6;1.0;0.6296296296296297;1.0;3.75;6.5;4.25;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8024691358024691;0.15123456790123457;0.030864197530864196;0.0;0.015432098765432098;0.0
2.0;0.0;0.0;1.0;0.0;0.3333333333333333;0.0;1.0;0.0;7.0;15.0;25.0;17.0;0.4375;0.5555555555555556;0.8928571428571429;0.5862068965517241;1.0;2.142857142857143;3.5714285714285716;2.4285714285714284;0.8;3.0;3.2;3.4;1.0;0.0;0.0;0.0;0.8087774294670846;0.14420062695924765;0.03761755485893417;0.0;0.009404388714733543;0.0
