Family;Qsize_R13;Qsize_R14;Cur_Charge_comparable_R13;Cur_Charge_comparable_R14;Exp_Charge__R13;Exp_Charge__R14;Exp_ChargeRates_R13;Exp_ChargeRates_R14;Exp_Charge__comparable_R13;Exp_Charge__comparable_R14;Eff_Gross_R13;Eff_Gross_R14;predFamilies_R13;predFamilies_R14;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
2.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.4125;0.55;0.0;0.0375;0.0;0.0
2.0;0.0;0.0;1.0;0.0;12.0;10.0;1.0;0.625;1.2;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.3629032258064516;0.47580645161290325;0.11290322580645161;0.0;0.04838709677419355;0.0
4.0;1.0;0.0;1.0;0.0;21.0;10.0;1.0;0.47619047619047616;2.1;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.3161764705882353;0.4117647058823529;0.19117647058823528;0.0;0.08088235294117647;1.0
3.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.4189189189189189;0.47297297297297297;0.06756756756756757;0.04054054054054054;0.0;1.0
1.0;0.0;1.0;0.0;1.0;10.0;20.0;0.5;1.0;1.0;2.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.3924050632911392;0.4430379746835443;0.06329113924050633;0.0379746835443038;0.06329113924050633;0.0
1.0;0.0;1.0;1.0;1.0;12.0;16.0;0.6666666666666666;0.7272727272727273;1.0;1.3333333333333333;0.8571428571428571;1.4285714285714286;1.0;0.0;0.4041095890410959;0.3972602739726027;0.11643835616438356;0.0;0.0821917808219178;1.0
1.0;0.0;2.0;0.375;1.0;12.0;20.0;0.42857142857142855;0.7692307692307693;1.0;1.6666666666666667;1.2;0.8;1.0;1.0;0.3782051282051282;0.3717948717948718;0.10897435897435898;0.0;0.14102564102564102;0.0
1.0;0.0;1.0;0.2;1.0;7.0;9.0;0.5833333333333334;0.9;1.0;1.2857142857142858;1.2;0.8;1.0;1.0;0.328125;0.5078125;0.1171875;0.0;0.046875;0.0
5.0;0.0;0.0;1.0;0.0;12.0;10.0;1.0;0.8333333333333334;1.2;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.4502923976608187;0.4444444444444444;0.07602339181286549;0.017543859649122806;0.011695906432748537;1.0
5.0;0.0;1.0;0.0;1.0;10.0;10.0;0.625;1.0;1.0;1.0;2.0;0.8;0.0;1.0;0.489010989010989;0.4065934065934066;0.054945054945054944;0.016483516483516484;0.03296703296703297;0.0
5.0;0.0;0.0;1.0;0.3333333333333333;12.0;6.0;0.8571428571428571;0.5;2.0;1.0;1.2;0.8;1.0;1.0;0.50625;0.3875;0.01875;0.0375;0.05;1.0
2.0;0.0;0.0;1.0;1.0;12.0;12.0;0.8571428571428571;0.8571428571428571;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.5919540229885057;0.3448275862068966;0.022988505747126436;0.017241379310344827;0.022988505747126436;0.0
5.0;1.0;0.0;1.0;0.16666666666666666;22.0;6.0;0.9166666666666666;0.3333333333333333;3.6666666666666665;1.0;2.0;0.8;0.0;1.0;0.5597826086956522;0.32608695652173914;0.021739130434782608;0.016304347826086956;0.07608695652173914;1.0
2.0;1.0;0.0;1.0;0.25;14.0;12.0;0.875;0.6;1.1666666666666667;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.6092436974789915;0.3487394957983193;0.0;0.0;0.04201680672268908;0.0
5.0;2.0;0.0;1.0;0.07692307692307693;23.0;5.0;0.9583333333333334;0.2777777777777778;4.6;1.0;2.0;0.8;0.0;1.0;0.5958333333333333;0.3333333333333333;0.0;0.0125;0.058333333333333334;1.0
5.0;1.0;0.0;1.0;0.1111111111111111;19.0;5.0;0.95;0.35714285714285715;3.8;1.0;2.0;0.8;0.0;1.0;0.6550218340611353;0.29694323144104806;0.004366812227074236;0.0;0.043668122270742356;1.0
5.0;0.0;0.0;1.0;0.0;13.0;4.0;1.0;0.5714285714285714;3.25;1.0;2.0;0.8;0.0;1.0;0.7180616740088106;0.22026431718061673;0.048458149779735685;0.0;0.013215859030837005;1.0
5.0;0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.7094339622641509;0.2679245283018868;0.022641509433962263;0.0;0.0;1.0
5.0;0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.6568265682656826;0.2952029520295203;0.04797047970479705;0.0;0.0;1.0
3.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.7102473498233216;0.26148409893992935;0.02120141342756184;0.007067137809187279;0.0;1.0
5.0;0.0;1.0;0.0;1.0;10.0;17.0;0.5882352941176471;1.0;1.0;1.7;0.9090909090909091;0.9090909090909091;0.0;0.0;0.6739811912225705;0.2413793103448276;0.06269592476489028;0.0;0.0219435736677116;0.0
3.0;0.0;0.0;1.0;0.0;12.0;4.0;1.0;0.6666666666666666;3.0;1.0;2.0;0.8;0.0;1.0;0.7007042253521126;0.25704225352112675;0.028169014084507043;0.007042253521126761;0.007042253521126761;1.0
3.0;0.0;0.0;0.0;1.0;10.0;5.0;0.9090909090909091;1.0;2.0;1.0;2.0;0.8;0.0;1.0;0.7247386759581882;0.26480836236933797;0.006968641114982578;0.0;0.003484320557491289;1.0
3.0;0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.7414965986394558;0.20748299319727892;0.03741496598639456;0.013605442176870748;0.0;1.0
3.0;0.0;0.0;0.0;1.0;10.0;6.0;0.8333333333333334;1.0;1.6666666666666667;1.0;2.0;0.8;0.0;1.0;0.7086092715231788;0.24172185430463577;0.039735099337748346;0.0033112582781456954;0.006622516556291391;0.0
3.0;1.0;0.0;1.0;0.0;14.0;4.0;1.0;0.3333333333333333;3.5;1.0;1.2;0.8;1.0;1.0;0.7260726072607261;0.22112211221122113;0.026402640264026403;0.0;0.026402640264026403;1.0
3.0;0.0;0.0;1.0;0.0;8.0;4.0;1.0;0.6666666666666666;2.0;1.0;1.2;0.8;1.0;1.0;0.7663230240549829;0.21993127147766323;0.006872852233676976;0.0;0.006872852233676976;1.0
4.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.8310344827586207;0.15862068965517243;0.0;0.010344827586206896;0.0;1.0
3.0;0.0;1.0;0.0;1.0;6.0;20.0;0.375;1.0;1.0;3.3333333333333335;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8033333333333333;0.15333333333333332;0.0;0.01;0.03333333333333333;0.0
3.0;0.0;1.0;0.3333333333333333;1.0;8.0;16.0;0.5714285714285714;0.8888888888888888;1.0;2.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.7848101265822784;0.13924050632911392;0.05063291139240506;0.0;0.02531645569620253;0.0
3.0;0.0;0.0;1.0;1.0;6.0;10.0;1.0;1.0;1.0;1.6666666666666667;0.8571428571428571;1.4285714285714286;1.0;0.0;0.740625;0.203125;0.05625;0.0;0.0;0.0
1.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.7378048780487805;0.18597560975609756;0.07621951219512195;0.0;0.0;1.0
1.0;0.0;0.0;0.0;1.0;10.0;6.0;0.8333333333333334;1.0;1.6666666666666667;1.0;2.0;0.8;0.0;1.0;0.815625;0.1625;0.015625;0.0;0.00625;0.0
1.0;1.0;0.0;1.0;0.1111111111111111;15.0;5.0;0.9375;0.35714285714285715;3.0;1.0;1.2;0.8;1.0;1.0;0.7872340425531915;0.14893617021276595;0.0243161094224924;0.00911854103343465;0.030395136778115502;1.0
1.0;0.0;0.0;1.0;0.2;11.0;5.0;0.9166666666666666;0.5;2.2;1.0;1.2;0.8;1.0;1.0;0.8096774193548387;0.15806451612903225;0.012903225806451613;0.0;0.01935483870967742;1.0
5.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.8444444444444444;0.10793650793650794;0.0380952380952381;0.009523809523809525;0.0;0.0
1.0;1.0;0.0;1.0;0.0;20.0;4.0;1.0;0.2857142857142857;5.0;1.0;2.0;0.8;0.0;1.0;0.8184615384615385;0.10461538461538461;0.036923076923076927;0.009230769230769232;0.03076923076923077;1.0
5.0;0.0;0.0;1.0;0.0;12.0;10.0;1.0;0.625;1.2;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8421052631578947;0.11695906432748537;0.023391812865497075;0.0;0.017543859649122806;1.0
5.0;0.0;0.0;1.0;1.0;6.0;4.0;1.0;1.0;1.5;1.0;1.2;0.8;1.0;1.0;0.9008498583569405;0.07365439093484419;0.0113314447592068;0.014164305949008499;0.0;1.0
4.0;0.0;0.0;0.0;1.0;10.0;11.0;0.9090909090909091;1.0;1.0;1.1;0.9090909090909091;0.9090909090909091;0.0;0.0;0.9161849710982659;0.07803468208092486;0.002890173410404624;0.0;0.002890173410404624;0.0
5.0;1.0;0.0;1.0;0.0;19.0;4.0;1.0;0.3076923076923077;4.75;1.0;2.0;0.8;0.0;1.0;0.9090909090909091;0.06611570247933884;0.0;0.0;0.024793388429752067;1.0
4.0;0.0;0.0;1.0;0.0;10.0;10.0;1.0;0.7142857142857143;1.0;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.896358543417367;0.058823529411764705;0.03361344537815126;0.0;0.011204481792717087;0.0
1.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.9466666666666667;0.034666666666666665;0.016;0.0026666666666666666;0.0;1.0
4.0;0.0;1.0;0.0;1.0;6.0;18.0;0.42857142857142855;1.0;1.0;3.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.9435483870967742;0.024193548387096774;0.010752688172043012;0.0;0.021505376344086023;0.0
2.0;0.0;0.0;0.3333333333333333;1.0;11.0;13.0;0.7857142857142857;0.9285714285714286;1.0;1.1818181818181819;0.9090909090909091;0.9090909090909091;0.0;0.0;0.9047619047619048;0.07769423558897243;0.0;0.007518796992481203;0.010025062656641603;0.0
2.0;1.0;0.0;1.0;0.0;13.0;10.0;1.0;0.5882352941176471;1.3;1.0;0.8571428571428571;1.4285714285714286;1.0;0.0;0.9226804123711341;0.059278350515463915;0.0;0.0;0.01804123711340206;0.0
1.0;1.0;0.0;1.0;0.0;22.0;4.0;1.0;0.25;5.5;1.0;2.0;0.8;0.0;1.0;0.9070904645476773;0.05134474327628362;0.012224938875305624;0.0;0.029339853300733496;1.0
4.0;0.0;0.0;1.0;0.0;12.0;10.0;1.0;0.8333333333333334;1.2;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.9222797927461139;0.06217616580310881;0.010362694300518135;0.0;0.0051813471502590676;1.0
4.0;0.0;0.0;0.0;1.0;10.0;5.0;0.9090909090909091;1.0;2.0;1.0;2.0;0.8;0.0;1.0;0.9216710182767625;0.0731070496083551;0.0026109660574412533;0.0;0.0026109660574412533;1.0
2.0;0.0;0.0;1.0;1.0;6.0;10.0;1.0;1.0;1.0;1.6666666666666667;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8962962962962963;0.1037037037037037;0.0;0.0;0.0;0.0
4.0;0.0;0.0;1.0;0.0;15.0;4.0;1.0;0.4444444444444444;3.75;1.0;2.0;0.8;0.0;1.0;0.8926829268292683;0.0951219512195122;0.0;0.0;0.012195121951219513;1.0
2.0;0.0;0.0;1.0;1.0;6.0;10.0;1.0;1.0;1.0;1.6666666666666667;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8948598130841121;0.09813084112149532;0.0;0.007009345794392523;0.0;1.0
2.0;0.0;1.0;0.0;1.0;6.0;10.0;0.5;1.0;1.0;1.6666666666666667;1.2;0.8;1.0;1.0;0.873015873015873;0.11337868480725624;0.0;0.0;0.013605442176870748;0.0
2.0;0.0;0.0;1.0;1.0;7.0;5.0;0.875;0.8333333333333334;1.4;1.0;1.2;0.8;1.0;1.0;0.8761682242990654;0.10981308411214953;0.009345794392523364;0.0;0.004672897196261682;1.0
3.0;0.0;0.0;1.0;1.0;10.0;10.0;1.0;1.0;1.0;1.0;0.9090909090909091;0.9090909090909091;0.0;0.0;0.8459715639810427;0.1018957345971564;0.052132701421800945;0.0;0.0;1.0
2.0;0.0;1.0;0.0;1.0;6.0;15.0;0.5454545454545454;1.0;1.0;2.5;0.8571428571428571;1.4285714285714286;1.0;0.0;0.8051044083526682;0.14153132250580047;0.04176334106728538;0.0;0.01160092807424594;0.0
3.0;0.0;0.0;1.0;1.0;10.0;4.0;1.0;1.0;2.5;1.0;2.0;0.8;0.0;1.0;0.8358585858585859;0.15404040404040403;0.005050505050505051;0.005050505050505051;0.0;1.0
