Family;Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
5.0;0.0;0.0;1.0;1.0;15.0;15.0;1.0;1.0;1.0;1.0;0.9375;0.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2.0;0.0;1.0;0.0;1.0;15.0;29.0;0.5172413793103449;1.0;1.0;1.9333333333333333;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3.0;1.0;1.0;1.0;0.8888888888888888;24.0;23.0;0.75;0.71875;1.0434782608695652;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3.0;2.0;0.0;1.0;0.23809523809523808;26.0;20.0;0.8387096774193549;0.4878048780487805;1.3;1.0;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4.0;2.0;0.0;1.0;0.08695652173913043;38.0;17.0;0.95;0.425;2.235294117647059;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
4.0;2.0;1.0;1.0;0.7142857142857143;36.0;20.0;0.7058823529411765;0.4878048780487805;1.8;1.0;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
2.0;2.0;1.0;1.0;0.9090909090909091;26.0;25.0;0.7222222222222222;0.6944444444444444;1.04;1.0;0.9375;0.9375;0.0;0.0;0.5526315789473685;0.4473684210526316;0.0;0.0;0.0;1.0
2.0;1.0;1.0;0.3;1.0;21.0;25.0;0.5121951219512195;0.8064516129032258;1.0;1.1904761904761905;2.5;0.8333333333333334;0.0;1.0;0.7878787878787878;0.21212121212121213;0.0;0.0;0.0;1.0
1.0;1.0;2.0;0.24;1.0;21.0;40.0;0.45652173913043476;0.8695652173913043;1.0;1.9047619047619047;0.9375;0.9375;0.0;0.0;0.8157894736842105;0.18421052631578946;0.0;0.0;0.0;1.0
3.0;0.0;3.0;0.1282051282051282;1.0;10.0;54.0;0.20408163265306123;0.9152542372881356;1.0;5.4;0.8333333333333334;2.5;1.0;0.0;0.6875;0.3125;0.0;0.0;0.0;0.0
5.0;1.0;3.0;0.21621621621621623;1.0;23.0;52.0;0.38333333333333336;0.8666666666666667;1.0;2.260869565217391;0.9375;0.9375;0.0;0.0;0.5;0.35555555555555557;0.14444444444444443;0.0;0.0;0.0
2.0;1.0;3.0;0.5882352941176471;1.0;35.0;49.0;0.5072463768115942;0.7101449275362319;1.0;1.4;0.9375;0.9375;0.0;0.0;0.5567010309278351;0.3402061855670103;0.10309278350515463;0.0;0.0;0.0
1.0;2.0;3.0;1.0;0.9714285714285714;50.0;39.0;0.5952380952380952;0.527027027027027;1.2820512820512822;1.0;2.5;0.8333333333333334;0.0;1.0;0.6160714285714286;0.29464285714285715;0.08928571428571429;0.0;0.0;1.0
2.0;2.0;4.0;0.8823529411764706;1.0;35.0;49.0;0.5072463768115942;0.620253164556962;1.0;1.4;0.8333333333333334;2.5;1.0;0.0;0.5333333333333333;0.325;0.14166666666666666;0.0;0.0;0.0
2.0;3.0;4.0;1.0;0.9714285714285714;40.0;49.0;0.5405405405405406;0.5833333333333334;1.0;1.225;0.8333333333333334;2.5;1.0;0.0;0.552;0.312;0.136;0.0;0.0;0.0
4.0;4.0;3.0;1.0;0.8235294117647058;49.0;43.0;0.6363636363636364;0.5584415584415584;1.1395348837209303;1.0;0.9375;0.9375;0.0;0.0;0.5299145299145299;0.28205128205128205;0.1623931623931624;0.02564102564102564;0.0;0.0
5.0;5.0;3.0;1.0;0.5625;63.0;42.0;0.7;0.4666666666666667;1.5;1.0;0.9375;0.9375;0.0;0.0;0.6048387096774194;0.24193548387096775;0.13709677419354838;0.016129032258064516;0.0;0.0
1.0;6.0;3.0;1.0;0.42857142857142855;78.0;32.0;0.7428571428571429;0.3368421052631579;2.4375;1.0;2.5;0.8333333333333334;0.0;1.0;0.6474820143884892;0.2158273381294964;0.1223021582733813;0.014388489208633094;0.0;1.0
2.0;5.0;3.0;1.0;0.43636363636363634;70.0;39.0;0.7446808510638298;0.4148936170212766;1.794871794871795;1.0;0.9375;0.9375;0.0;0.0;0.5563380281690141;0.31690140845070425;0.09154929577464789;0.007042253521126761;0.028169014084507043;0.0
5.0;6.0;3.0;1.0;0.3235294117647059;83.0;37.0;0.7904761904761904;0.3523809523809524;2.2432432432432434;1.0;0.9375;0.9375;0.0;0.0;0.5172413793103449;0.3103448275862069;0.10919540229885058;0.0;0.06321839080459771;1.0
3.0;6.0;4.0;1.0;0.5230769230769231;80.0;49.0;0.7017543859649122;0.4298245614035088;1.6326530612244898;1.0;0.9375;0.9375;0.0;0.0;0.5963855421686747;0.2710843373493976;0.0783132530120482;0.018072289156626505;0.03614457831325301;0.0
1.0;7.0;4.0;1.0;0.425;95.0;49.0;0.7364341085271318;0.3798449612403101;1.9387755102040816;1.0;0.9375;0.9375;0.0;0.0;0.6298342541436464;0.24861878453038674;0.0718232044198895;0.016574585635359115;0.03314917127071823;0.0
4.0;8.0;4.0;1.0;0.34408602150537637;108.0;47.0;0.7714285714285715;0.3357142857142857;2.297872340425532;1.0;0.9375;0.9375;0.0;0.0;0.6476683937823834;0.20207253886010362;0.12435233160621761;0.0051813471502590676;0.02072538860103627;0.0
5.0;8.0;3.0;1.0;0.2692307692307692;119.0;33.0;0.8095238095238095;0.24087591240875914;3.606060606060606;1.0;2.5;0.8333333333333334;0.0;1.0;0.717391304347826;0.14673913043478262;0.08152173913043478;0.016304347826086956;0.03804347826086957;1.0
4.0;8.0;4.0;1.0;0.3173076923076923;109.0;48.0;0.7676056338028169;0.3157894736842105;2.2708333333333335;1.0;0.8333333333333334;2.5;1.0;0.0;0.7248677248677249;0.14285714285714285;0.07936507936507936;0.015873015873015872;0.037037037037037035;0.0
5.0;9.0;4.0;1.0;0.2962962962962963;123.0;37.0;0.7935483870967742;0.25517241379310346;3.324324324324324;1.0;2.5;0.8333333333333334;0.0;1.0;0.7608695652173914;0.13043478260869565;0.07065217391304347;0.005434782608695652;0.03260869565217391;1.0
1.0;7.0;3.0;1.0;0.2755102040816326;113.0;42.0;0.8071428571428572;0.3;2.6904761904761907;1.0;0.9375;0.9375;0.0;0.0;0.6720430107526881;0.24193548387096775;0.04838709677419355;0.0;0.03763440860215054;0.0
3.0;8.0;3.0;1.0;0.22522522522522523;126.0;40.0;0.8344370860927153;0.26490066225165565;3.15;1.0;0.9375;0.9375;0.0;0.0;0.6601941747572816;0.18932038834951456;0.1262135922330097;0.009708737864077669;0.014563106796116505;0.0
4.0;9.0;3.0;1.0;0.192;140.0;39.0;0.8536585365853658;0.23780487804878048;3.58974358974359;1.0;0.9375;0.9375;0.0;0.0;0.6422413793103449;0.24568965517241378;0.09913793103448276;0.004310344827586207;0.008620689655172414;0.0
5.0;9.0;2.0;1.0;0.09375;143.0;17.0;0.9225806451612903;0.11724137931034483;8.411764705882353;1.0;2.5;0.8333333333333334;0.0;1.0;0.6796116504854369;0.16019417475728157;0.0970873786407767;0.0;0.06310679611650485;1.0
5.0;9.0;3.0;1.0;0.12598425196850394;142.0;21.0;0.8987341772151899;0.14189189189189189;6.761904761904762;1.0;2.5;0.8333333333333334;0.0;1.0;0.7114427860696517;0.14925373134328357;0.0845771144278607;0.0;0.05472636815920398;1.0
4.0;9.0;3.0;1.0;0.15873015873015872;131.0;35.0;0.8675496688741722;0.21739130434782608;3.742857142857143;1.0;0.8333333333333334;2.5;1.0;0.0;0.7448979591836735;0.1377551020408163;0.07142857142857142;0.0;0.04591836734693878;0.0
2.0;10.0;3.0;1.0;0.14615384615384616;145.0;34.0;0.8841463414634146;0.2073170731707317;4.264705882352941;1.0;0.9375;0.9375;0.0;0.0;0.7129186602870813;0.18660287081339713;0.05263157894736842;0.014354066985645933;0.03349282296650718;1.0
1.0;10.0;4.0;1.0;0.26153846153846155;145.0;49.0;0.8100558659217877;0.2737430167597765;2.9591836734693877;1.0;0.9375;0.9375;0.0;0.0;0.7321428571428571;0.17410714285714285;0.049107142857142856;0.013392857142857142;0.03125;1.0
3.0;10.0;5.0;1.0;0.3671875;143.0;62.0;0.7526315789473684;0.3263157894736842;2.306451612903226;1.0;0.9375;0.9375;0.0;0.0;0.708502024291498;0.21862348178137653;0.04048582995951417;0.020242914979757085;0.012145748987854251;1.0
4.0;10.0;5.0;1.0;0.472;130.0;74.0;0.6878306878306878;0.37185929648241206;1.7567567567567568;1.0;0.8333333333333334;2.5;1.0;0.0;0.7131782945736435;0.2441860465116279;0.015503875968992248;0.01937984496124031;0.007751937984496124;0.0
2.0;11.0;5.0;1.0;0.45384615384615384;145.0;74.0;0.7107843137254902;0.3627450980392157;1.9594594594594594;1.0;0.9375;0.9375;0.0;0.0;0.7186311787072244;0.23954372623574144;0.015209125475285171;0.019011406844106463;0.0076045627376425855;0.0
4.0;11.0;3.0;1.0;0.3533834586466165;148.0;62.0;0.7589743589743589;0.31794871794871793;2.3870967741935485;1.0;0.9375;0.9375;0.0;0.0;0.7114624505928854;0.233201581027668;0.015810276679841896;0.0;0.039525691699604744;0.0
5.0;12.0;3.0;1.0;0.3129251700680272;162.0;61.0;0.7788461538461539;0.2932692307692308;2.6557377049180326;1.0;0.9375;0.9375;0.0;0.0;0.7338403041825095;0.21292775665399238;0.022813688212927757;0.0;0.030418250950570342;0.0
3.0;13.0;3.0;1.0;0.2795031055900621;176.0;50.0;0.7963800904977375;0.23696682464454977;3.52;1.0;2.5;0.8333333333333334;0.0;1.0;0.7657992565055762;0.1970260223048327;0.01486988847583643;0.0;0.022304832713754646;1.0
3.0;13.0;4.0;1.0;0.30625;175.0;54.0;0.78125;0.2523364485981308;3.240740740740741;1.0;2.5;0.8333333333333334;0.0;1.0;0.7545126353790613;0.22382671480144403;0.007220216606498195;0.0;0.01444043321299639;1.0
