Family;Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
1.0;0.0;0.0;1.0;1.0;15.0;15.0;1.0;1.0;1.0;1.0;0.9375;0.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;1.0;0.0;1.0;0.0;30.0;15.0;1.0;0.5;2.0;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
1.0;1.0;1.0;1.0;1.0;19.0;29.0;0.5757575757575758;0.6744186046511628;1.0;1.5263157894736843;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1.0;2.0;1.0;1.0;0.7222222222222222;23.0;28.0;0.6388888888888888;0.6086956521739131;1.0;1.2173913043478262;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
2.0;3.0;1.0;1.0;0.5454545454545454;37.0;27.0;0.7551020408163265;0.5510204081632653;1.3703703703703705;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3.0;4.0;1.0;1.0;0.3055555555555556;51.0;16.0;0.8225806451612904;0.3076923076923077;3.1875;1.0;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
2.0;4.0;2.0;1.0;0.42857142857142855;40.0;30.0;0.7272727272727273;0.46153846153846156;1.3333333333333333;1.0;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3.0;5.0;2.0;1.0;0.358974358974359;54.0;19.0;0.7941176470588235;0.3275862068965517;2.8421052631578947;1.0;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
2.0;5.0;3.0;1.0;0.48717948717948717;44.0;34.0;0.6984126984126984;0.4657534246575342;1.2941176470588236;1.0;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
5.0;6.0;3.0;1.0;0.40476190476190477;57.0;32.0;0.7702702702702703;0.43243243243243246;1.78125;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
