Family;Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
3.0;0.0;0.0;0.0;1.0;1.0;1.0;15.0;18.0;21.0;1.0;1.0;1.0;1.0;1.2;1.4;0.9375;1.125;1.3125;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4.0;1.0;0.0;0.0;1.0;0.0;0.0;27.0;18.0;21.0;1.0;0.6;0.6363636363636364;1.5;1.0;1.1666666666666667;0.9375;1.125;1.3125;0.0;0.0;0.0;0.8536585365853658;0.14634146341463414;0.0;0.0;0.0;1.0
3.0;0.0;1.0;0.0;0.625;1.0;0.0;20.0;34.0;21.0;0.5555555555555556;0.7727272727272727;0.44680851063829785;1.0;1.7;1.05;0.9090909090909091;1.6363636363636365;1.9090909090909092;1.0;0.0;0.0;0.7570093457943925;0.24299065420560748;0.0;0.0;0.0;0.0
4.0;1.0;1.0;0.0;1.0;0.7647058823529411;0.0;32.0;25.0;21.0;0.7111111111111111;0.5952380952380952;0.4117647058823529;1.5238095238095237;1.1904761904761905;1.0;1.1538461538461537;0.9230769230769231;1.6153846153846154;0.0;1.0;0.0;0.7391304347826086;0.2608695652173913;0.0;0.0;0.0;2.0
4.0;1.0;0.0;1.0;0.75;0.5;1.0;27.0;20.0;30.0;0.5294117647058824;0.4166666666666667;0.6;1.35;1.0;1.5;1.1538461538461537;0.9230769230769231;1.0769230769230769;0.0;1.0;1.0;0.7251908396946565;0.2748091603053435;0.0;0.0;0.0;0.0
4.0;1.0;0.0;0.0;1.0;0.13636363636363635;0.5;32.0;15.0;25.0;0.6956521739130435;0.3125;0.5;2.1333333333333333;1.0;1.6666666666666667;0.9090909090909091;1.0909090909090908;1.2727272727272727;1.0;1.0;1.0;0.6756756756756757;0.24324324324324326;0.08108108108108109;0.0;0.0;1.0
2.0;1.0;1.0;0.0;1.0;0.65;0.45;35.0;31.0;30.0;0.6140350877192983;0.5166666666666667;0.47619047619047616;1.1666666666666667;1.0333333333333334;1.0;0.9375;1.125;1.3125;0.0;0.0;0.0;0.6708860759493671;0.26582278481012656;0.06329113924050633;0.0;0.0;1.0
4.0;1.0;1.0;0.0;0.6071428571428571;1.0;0.21428571428571427;27.0;46.0;20.0;0.4426229508196721;0.6666666666666666;0.3076923076923077;1.35;2.3;1.0;0.9090909090909091;1.6363636363636365;1.2727272727272727;1.0;0.0;1.0;0.631578947368421;0.26842105263157895;0.1;0.0;0.0;2.0
2.0;1.0;1.0;1.0;0.5769230769230769;1.0;0.6923076923076923;30.0;38.0;39.0;0.40540540540540543;0.5352112676056338;0.4875;1.0;1.2666666666666666;1.3;1.1538461538461537;0.9230769230769231;1.6153846153846154;0.0;1.0;0.0;0.6390243902439025;0.28780487804878047;0.07317073170731707;0.0;0.0;1.0
5.0;0.0;2.0;0.0;0.08;1.0;0.2;17.0;43.0;26.0;0.3617021276595745;0.86;0.49056603773584906;1.0;2.5294117647058822;1.5294117647058822;0.9375;1.125;1.3125;0.0;0.0;0.0;0.7727272727272727;0.14545454545454545;0.05;0.004545454545454545;0.02727272727272727;2.0
