Family;Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
4.0;0.0;0.0;1.0;1.0;15.0;15.0;1.0;1.0;1.0;1.0;0.9375;0.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.0;1.0;0.0;1.0;0.0;15.0;15.0;1.0;0.6;1.0;1.0;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4.0;2.0;0.0;1.0;0.0;19.0;15.0;1.0;0.5172413793103449;1.2666666666666666;1.0;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3.0;3.0;0.0;1.0;0.0;32.0;15.0;1.0;0.46875;2.1333333333333333;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2.0;2.0;1.0;1.0;0.8461538461538461;28.0;26.0;0.717948717948718;0.6666666666666666;1.0769230769230769;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
5.0;1.0;0.0;1.0;0.10526315789473684;34.0;17.0;0.9444444444444444;0.4722222222222222;2.0;1.0;0.9375;0.9375;0.0;0.0;0.44680851063829785;0.5531914893617021;0.0;0.0;0.0;1.0
5.0;1.0;1.0;1.0;0.8947368421052632;34.0;22.0;0.6666666666666666;0.5365853658536586;1.5454545454545454;1.0;2.5;0.8333333333333334;0.0;1.0;0.5806451612903226;0.41935483870967744;0.0;0.0;0.0;1.0
2.0;1.0;2.0;0.8;1.0;17.0;30.0;0.53125;0.7142857142857143;1.0;1.7647058823529411;0.8333333333333334;2.5;1.0;0.0;0.4153846153846154;0.5846153846153846;0.0;0.0;0.0;0.0
3.0;2.0;2.0;1.0;0.8571428571428571;29.0;27.0;0.7073170731707317;0.6585365853658537;1.0740740740740742;1.0;0.9375;0.9375;0.0;0.0;0.37681159420289856;0.42028985507246375;0.2028985507246377;0.0;0.0;0.0
3.0;2.0;1.0;1.0;0.2916666666666667;29.0;22.0;0.8055555555555556;0.4782608695652174;1.3181818181818181;1.0;0.8333333333333334;2.5;1.0;0.0;0.5740740740740741;0.25925925925925924;0.16666666666666666;0.0;0.0;0.0
4.0;3.0;1.0;1.0;0.2413793103448276;44.0;22.0;0.8627450980392157;0.43137254901960786;2.0;1.0;0.9375;0.9375;0.0;0.0;0.6101694915254238;0.23728813559322035;0.15254237288135594;0.0;0.0;0.0
2.0;4.0;0.0;1.0;0.11904761904761904;57.0;20.0;0.9193548387096774;0.3225806451612903;2.85;1.0;0.9375;0.9375;0.0;0.0;0.7580645161290323;0.12903225806451613;0.11290322580645161;0.0;0.0;0.0
1.0;5.0;0.0;1.0;0.08771929824561403;72.0;20.0;0.935064935064935;0.2597402597402597;3.6;1.0;0.9375;0.9375;0.0;0.0;0.8051948051948052;0.1038961038961039;0.09090909090909091;0.0;0.0;0.0
5.0;5.0;0.0;1.0;0.04285714285714286;85.0;8.0;0.9659090909090909;0.10256410256410256;10.625;1.0;2.5;0.8333333333333334;0.0;1.0;0.7087378640776699;0.1941747572815534;0.0970873786407767;0.0;0.0;1.0
1.0;5.0;1.0;1.0;0.08823529411764706;73.0;21.0;0.9240506329113924;0.23595505617977527;3.4761904761904763;1.0;0.8333333333333334;2.5;1.0;0.0;0.6379310344827587;0.25;0.11206896551724138;0.0;0.0;0.0
5.0;6.0;0.0;1.0;0.028985507246376812;84.0;7.0;0.9767441860465116;0.09210526315789473;12.0;1.0;2.5;0.8333333333333334;0.0;1.0;0.4896551724137931;0.3310344827586207;0.15862068965517243;0.020689655172413793;0.0;1.0
1.0;6.0;1.0;1.0;0.10144927536231885;74.0;22.0;0.9135802469135802;0.24175824175824176;3.3636363636363638;1.0;0.8333333333333334;2.5;1.0;0.0;0.5066666666666667;0.32;0.15333333333333332;0.02;0.0;0.0
2.0;7.0;1.0;1.0;0.0945945945945946;89.0;22.0;0.9270833333333334;0.22916666666666666;4.045454545454546;1.0;0.9375;0.9375;0.0;0.0;0.5225806451612903;0.3096774193548387;0.14838709677419354;0.01935483870967742;0.0;1.0
1.0;7.0;1.0;1.0;0.22388059701492538;72.0;30.0;0.8275862068965517;0.30927835051546393;2.4;1.0;0.8333333333333334;2.5;1.0;0.0;0.5899280575539568;0.2949640287769784;0.06474820143884892;0.007194244604316547;0.04316546762589928;0.0
2.0;8.0;1.0;1.0;0.20833333333333334;87.0;20.0;0.8529411764705882;0.21739130434782608;4.35;1.0;2.5;0.8333333333333334;0.0;1.0;0.6041666666666666;0.2847222222222222;0.0625;0.006944444444444444;0.041666666666666664;1.0
3.0;6.0;2.0;1.0;0.2;80.0;28.0;0.8602150537634409;0.3010752688172043;2.857142857142857;1.0;0.9375;0.9375;0.0;0.0;0.5454545454545454;0.26573426573426573;0.13986013986013987;0.0;0.04895104895104895;1.0
4.0;6.0;2.0;1.0;0.38333333333333336;75.0;38.0;0.7653061224489796;0.3877551020408163;1.9736842105263157;1.0;0.9375;0.9375;0.0;0.0;0.5804195804195804;0.2867132867132867;0.06993006993006994;0.0;0.06293706293706294;0.0
3.0;7.0;2.0;1.0;0.2972972972972973;89.0;27.0;0.8018018018018018;0.26732673267326734;3.2962962962962963;1.0;2.5;0.8333333333333334;0.0;1.0;0.5245901639344263;0.2786885245901639;0.15300546448087432;0.0;0.04371584699453552;1.0
5.0;7.0;2.0;1.0;0.3472222222222222;87.0;40.0;0.7767857142857143;0.35714285714285715;2.175;1.0;0.9375;0.9375;0.0;0.0;0.563953488372093;0.27325581395348836;0.12790697674418605;0.0;0.03488372093023256;0.0
3.0;8.0;2.0;1.0;0.28735632183908044;102.0;30.0;0.8031496062992126;0.2564102564102564;3.4;1.0;2.5;0.8333333333333334;0.0;1.0;0.5989304812834224;0.25133689839572193;0.11764705882352941;0.0;0.03208556149732621;1.0
1.0;8.0;3.0;1.0;0.3372093023255814;101.0;44.0;0.7769230769230769;0.3384615384615385;2.2954545454545454;1.0;0.9375;0.9375;0.0;0.0;0.5958549222797928;0.27979274611398963;0.09844559585492228;0.0;0.025906735751295335;0.0
2.0;9.0;3.0;1.0;0.25;111.0;39.0;0.8222222222222222;0.28888888888888886;2.8461538461538463;1.0;0.9375;0.9375;0.0;0.0;0.631578947368421;0.2578947368421053;0.042105263157894736;0.021052631578947368;0.04736842105263158;0.0
5.0;9.0;3.0;1.0;0.20909090909090908;125.0;38.0;0.8445945945945946;0.25675675675675674;3.289473684210526;1.0;0.9375;0.9375;0.0;0.0;0.6785714285714286;0.23469387755102042;0.03571428571428571;0.01020408163265306;0.04081632653061224;0.0
1.0;10.0;3.0;1.0;0.1774193548387097;139.0;37.0;0.8633540372670807;0.22981366459627328;3.7567567567567566;1.0;0.9375;0.9375;0.0;0.0;0.6886792452830188;0.2028301886792453;0.02830188679245283;0.0047169811320754715;0.07547169811320754;0.0
3.0;11.0;3.0;1.0;0.15217391304347827;153.0;26.0;0.8793103448275862;0.15853658536585366;5.884615384615385;1.0;2.5;0.8333333333333334;0.0;1.0;0.7293577981651376;0.1834862385321101;0.022935779816513763;0.0;0.06422018348623854;1.0
3.0;11.0;4.0;1.0;0.17647058823529413;151.0;29.0;0.8628571428571429;0.17575757575757575;5.206896551724138;1.0;2.5;0.8333333333333334;0.0;1.0;0.7017543859649122;0.14912280701754385;0.08771929824561403;0.0;0.06140350877192982;1.0
1.0;11.0;4.0;1.0;0.183206106870229;136.0;39.0;0.85;0.22941176470588234;3.4871794871794872;1.0;0.8333333333333334;2.5;1.0;0.0;0.7142857142857143;0.18433179723502305;0.06451612903225806;0.018433179723502304;0.018433179723502304;0.0
4.0;12.0;3.0;1.0;0.1450381679389313;146.0;34.0;0.8848484848484849;0.20606060606060606;4.294117647058823;1.0;0.9375;0.9375;0.0;0.0;0.7425742574257426;0.19801980198019803;0.034653465346534656;0.0;0.024752475247524754;1.0
1.0;12.0;4.0;1.0;0.2595419847328244;136.0;49.0;0.8;0.2722222222222222;2.7755102040816326;1.0;0.8333333333333334;2.5;1.0;0.0;0.7603686635944701;0.18433179723502305;0.03225806451612903;0.0;0.02304147465437788;0.0
2.0;12.0;4.0;1.0;0.23880597014925373;149.0;47.0;0.8232044198895028;0.2596685082872928;3.1702127659574466;1.0;0.9375;0.9375;0.0;0.0;0.7443946188340808;0.15695067264573992;0.08520179372197309;0.008968609865470852;0.004484304932735426;1.0
2.0;12.0;2.0;1.0;0.28688524590163933;137.0;40.0;0.7965116279069767;0.24691358024691357;3.425;1.0;2.5;0.8333333333333334;0.0;1.0;0.7201834862385321;0.21100917431192662;0.03669724770642202;0.0;0.03211009174311927;1.0
3.0;11.0;3.0;1.0;0.3050847457627119;133.0;51.0;0.7869822485207101;0.30177514792899407;2.607843137254902;1.0;0.9375;0.9375;0.0;0.0;0.7333333333333333;0.20952380952380953;0.04285714285714286;0.0;0.014285714285714285;0.0
2.0;11.0;3.0;1.0;0.25384615384615383;145.0;38.0;0.8146067415730337;0.2261904761904762;3.8157894736842106;1.0;2.5;0.8333333333333334;0.0;1.0;0.740909090909091;0.21363636363636362;0.01818181818181818;0.02727272727272727;0.0;1.0
4.0;11.0;4.0;1.0;0.2868217054263566;144.0;52.0;0.7955801104972375;0.287292817679558;2.769230769230769;1.0;0.9375;0.9375;0.0;0.0;0.7155172413793104;0.2543103448275862;0.01293103448275862;0.017241379310344827;0.0;1.0
3.0;11.0;5.0;1.0;0.3984375;133.0;66.0;0.7228260869565217;0.3402061855670103;2.015151515151515;1.0;0.8333333333333334;2.5;1.0;0.0;0.7217741935483871;0.22580645161290322;0.008064516129032258;0.012096774193548387;0.03225806451612903;0.0
2.0;12.0;5.0;1.0;0.38345864661654133;148.0;66.0;0.7437185929648241;0.3316582914572864;2.242424242424242;1.0;0.9375;0.9375;0.0;0.0;0.7272727272727273;0.22134387351778656;0.007905138339920948;0.011857707509881422;0.03162055335968379;0.0
5.0;11.0;4.0;1.0;0.30714285714285716;155.0;58.0;0.7828282828282829;0.29292929292929293;2.6724137931034484;1.0;0.9375;0.9375;0.0;0.0;0.7593360995850622;0.17427385892116182;0.04149377593360996;0.012448132780082987;0.012448132780082987;0.0
4.0;12.0;4.0;1.0;0.2727272727272727;169.0;47.0;0.8009478672985783;0.23383084577114427;3.595744680851064;1.0;2.5;0.8333333333333334;0.0;1.0;0.7396226415094339;0.21509433962264152;0.03018867924528302;0.007547169811320755;0.007547169811320755;1.0
4.0;12.0;5.0;1.0;0.3051948051948052;169.0;52.0;0.7824074074074074;0.2524271844660194;3.25;1.0;2.5;0.8333333333333334;0.0;1.0;0.7444444444444445;0.2111111111111111;0.02962962962962963;0.007407407407407408;0.007407407407407408;1.0
3.0;12.0;6.0;1.0;0.33766233766233766;169.0;67.0;0.7647058823529411;0.3031674208144796;2.5223880597014925;1.0;0.9375;0.9375;0.0;0.0;0.7490909090909091;0.20727272727272728;0.02909090909090909;0.007272727272727273;0.007272727272727273;0.0
4.0;13.0;6.0;1.0;0.30357142857142855;183.0;56.0;0.782051282051282;0.25;3.267857142857143;1.0;2.5;0.8333333333333334;0.0;1.0;0.7793594306049823;0.19217081850533807;0.021352313167259787;0.0035587188612099642;0.0035587188612099642;1.0
1.0;13.0;7.0;1.0;0.3253012048192771;181.0;69.0;0.7702127659574468;0.2936170212765957;2.6231884057971016;1.0;0.9375;0.9375;0.0;0.0;0.7534246575342466;0.21575342465753425;0.0136986301369863;0.00684931506849315;0.010273972602739725;0.0
3.0;14.0;7.0;1.0;0.2658959537572254;188.0;61.0;0.8034188034188035;0.2606837606837607;3.081967213114754;1.0;0.9375;0.9375;0.0;0.0;0.776595744680851;0.18085106382978725;0.0425531914893617;0.0;0.0;1.0
