Family;Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
5.0;0.0;0.0;1.0;1.0;15.0;15.0;1.0;1.0;1.0;1.0;0.9375;0.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;1.0;0.0;1.0;0.0;29.0;15.0;1.0;0.5172413793103449;1.9333333333333333;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3.0;2.0;0.0;1.0;0.0;44.0;15.0;1.0;0.3409090909090909;2.933333333333333;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
4.0;2.0;1.0;1.0;0.48148148148148145;42.0;28.0;0.7636363636363637;0.509090909090909;1.5;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
5.0;3.0;1.0;1.0;0.30952380952380953;57.0;28.0;0.8142857142857143;0.4;2.0357142857142856;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1.0;4.0;1.0;1.0;0.21428571428571427;71.0;27.0;0.8554216867469879;0.3253012048192771;2.6296296296296298;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
5.0;5.0;1.0;1.0;0.16901408450704225;86.0;27.0;0.8775510204081632;0.2755102040816326;3.185185185185185;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
3.0;6.0;1.0;1.0;0.13953488372093023;101.0;17.0;0.8938053097345132;0.1650485436893204;5.9411764705882355;1.0;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
3.0;6.0;2.0;1.0;0.18823529411764706;100.0;21.0;0.8620689655172413;0.19811320754716982;4.761904761904762;1.0;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
5.0;6.0;3.0;1.0;0.23809523809523808;89.0;35.0;0.8165137614678899;0.29411764705882354;2.5428571428571427;1.0;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4.0;7.0;3.0;1.0;0.2159090909090909;103.0;34.0;0.8442622950819673;0.2786885245901639;3.0294117647058822;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
5.0;6.0;4.0;1.0;0.36470588235294116;90.0;46.0;0.743801652892562;0.3511450381679389;1.9565217391304348;1.0;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1.0;7.0;3.0;1.0;0.33707865168539325;104.0;45.0;0.7761194029850746;0.3358208955223881;2.311111111111111;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4.0;8.0;3.0;1.0;0.28846153846153844;119.0;35.0;0.7986577181208053;0.2517985611510791;3.4;1.0;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
4.0;8.0;4.0;1.0;0.31683168316831684;116.0;37.0;0.7837837837837838;0.26811594202898553;3.135135135135135;1.0;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
3.0;8.0;5.0;1.0;0.36;115.0;51.0;0.7615894039735099;0.33774834437086093;2.2549019607843137;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
1.0;8.0;6.0;1.0;0.51;105.0;66.0;0.6730769230769231;0.39759036144578314;1.5909090909090908;1.0;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1.0;9.0;6.0;1.0;0.4857142857142857;110.0;66.0;0.6832298136645962;0.38596491228070173;1.6666666666666667;1.0;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1.0;10.0;5.0;1.0;0.4537037037037037;113.0;64.0;0.6975308641975309;0.37209302325581395;1.765625;1.0;0.8333333333333334;2.5;1.0;0.0;0.839572192513369;0.16042780748663102;0.0;0.0;0.0;0.0
1.0;11.0;5.0;1.0;0.42857142857142855;117.0;63.0;0.7090909090909091;0.36;1.8571428571428572;1.0;0.8333333333333334;2.5;1.0;0.0;0.851063829787234;0.14893617021276595;0.0;0.0;0.0;0.0
3.0;12.0;5.0;1.0;0.4;130.0;51.0;0.7386363636363636;0.3072289156626506;2.549019607843137;1.0;2.5;0.8333333333333334;0.0;1.0;0.8702702702702703;0.12972972972972974;0.0;0.0;0.0;1.0
4.0;12.0;5.0;1.0;0.42857142857142855;127.0;63.0;0.7257142857142858;0.36;2.015873015873016;1.0;0.9375;0.9375;0.0;0.0;0.8121827411167513;0.18781725888324874;0.0;0.0;0.0;0.0
3.0;13.0;5.0;1.0;0.373015873015873;141.0;52.0;0.75;0.29213483146067415;2.7115384615384617;1.0;2.5;0.8333333333333334;0.0;1.0;0.8357487922705314;0.1642512077294686;0.0;0.0;0.0;1.0
2.0;13.0;6.0;1.0;0.4126984126984127;141.0;67.0;0.7305699481865285;0.3471502590673575;2.1044776119402986;1.0;0.9375;0.9375;0.0;0.0;0.839622641509434;0.16037735849056603;0.0;0.0;0.0;0.0
3.0;13.0;6.0;1.0;0.36428571428571427;155.0;56.0;0.7524271844660194;0.2857142857142857;2.767857142857143;1.0;2.5;0.8333333333333334;0.0;1.0;0.8603603603603603;0.13963963963963963;0.0;0.0;0.0;1.0
1.0;13.0;7.0;1.0;0.4;155.0;71.0;0.7345971563981043;0.33649289099526064;2.183098591549296;1.0;0.9375;0.9375;0.0;0.0;0.8634361233480177;0.13656387665198239;0.0;0.0;0.0;1.0
5.0;13.0;8.0;1.0;0.5071428571428571;155.0;86.0;0.6858407079646017;0.3805309734513274;1.802325581395349;1.0;0.9375;0.9375;0.0;0.0;0.871900826446281;0.128099173553719;0.0;0.0;0.0;0.0
5.0;14.0;8.0;1.0;0.45454545454545453;159.0;85.0;0.6943231441048034;0.35564853556485354;1.8705882352941177;1.0;0.8333333333333334;2.5;1.0;0.0;0.8888888888888888;0.1111111111111111;0.0;0.0;0.0;0.0
1.0;15.0;8.0;1.0;0.43670886075949367;173.0;74.0;0.7148760330578512;0.31896551724137934;2.3378378378378377;1.0;2.5;0.8333333333333334;0.0;1.0;0.8533834586466166;0.14661654135338345;0.0;0.0;0.0;1.0
2.0;15.0;9.0;1.0;0.46835443037974683;173.0;89.0;0.7004048582995951;0.3603238866396761;1.9438202247191012;1.0;0.9375;0.9375;0.0;0.0;0.8560885608856088;0.14391143911439114;0.0;0.0;0.0;0.0
2.0;16.0;9.0;1.0;0.4176470588235294;175.0;86.0;0.7113821138211383;0.3359375;2.0348837209302326;1.0;0.8333333333333334;2.5;1.0;0.0;0.8892988929889298;0.11070110701107011;0.0;0.0;0.0;0.0
2.0;17.0;9.0;1.0;0.40229885057471265;179.0;85.0;0.7188755020080321;0.3281853281853282;2.1058823529411765;1.0;0.8333333333333334;2.5;1.0;0.0;0.8531468531468531;0.14685314685314685;0.0;0.0;0.0;0.0
1.0;18.0;9.0;1.0;0.38764044943820225;193.0;74.0;0.7366412213740458;0.29365079365079366;2.608108108108108;1.0;2.5;0.8333333333333334;0.0;1.0;0.8233333333333334;0.13;0.04666666666666667;0.0;0.0;1.0
5.0;18.0;10.0;1.0;0.4124293785310734;192.0;88.0;0.7245283018867924;0.3320754716981132;2.1818181818181817;1.0;0.9375;0.9375;0.0;0.0;0.8361204013377926;0.12040133779264214;0.043478260869565216;0.0;0.0;0.0
4.0;19.0;10.0;1.0;0.3802083333333333;207.0;88.0;0.7392857142857143;0.3142857142857143;2.352272727272727;1.0;0.9375;0.9375;0.0;0.0;0.8439490445859873;0.11464968152866242;0.041401273885350316;0.0;0.0;0.0
2.0;20.0;10.0;1.0;0.34951456310679613;221.0;87.0;0.7542662116040956;0.29692832764505117;2.5402298850574714;1.0;0.9375;0.9375;0.0;0.0;0.8176470588235294;0.1;0.08235294117647059;0.0;0.0;0.0
1.0;21.0;9.0;1.0;0.319634703196347;234.0;75.0;0.7697368421052632;0.25510204081632654;3.12;1.0;2.5;0.8333333333333334;0.0;1.0;0.8425655976676385;0.08746355685131195;0.06997084548104957;0.0;0.0;1.0
3.0;21.0;10.0;1.0;0.3424657534246575;234.0;90.0;0.7572815533980582;0.2912621359223301;2.6;1.0;0.9375;0.9375;0.0;0.0;0.8448275862068966;0.08620689655172414;0.06896551724137931;0.0;0.0;1.0
4.0;21.0;11.0;1.0;0.410958904109589;234.0;105.0;0.7222222222222222;0.32407407407407407;2.2285714285714286;1.0;0.9375;0.9375;0.0;0.0;0.8512396694214877;0.08264462809917356;0.06611570247933884;0.0;0.0;0.0
5.0;22.0;11.0;1.0;0.38197424892703863;248.0;104.0;0.7359050445103857;0.3086053412462908;2.3846153846153846;1.0;0.9375;0.9375;0.0;0.0;0.8655913978494624;0.07526881720430108;0.05913978494623656;0.0;0.0;0.0
3.0;23.0;11.0;1.0;0.3562753036437247;262.0;93.0;0.7485714285714286;0.2735294117647059;2.817204301075269;1.0;2.5;0.8333333333333334;0.0;1.0;0.8792650918635171;0.06824146981627296;0.05249343832020997;0.0;0.0;1.0
4.0;23.0;12.0;1.0;0.37398373983739835;261.0;107.0;0.7393767705382436;0.3031161473087819;2.439252336448598;1.0;0.9375;0.9375;0.0;0.0;0.8894736842105263;0.06315789473684211;0.04736842105263158;0.0;0.0;1.0
5.0;22.0;13.0;1.0;0.4326530612244898;250.0;121.0;0.702247191011236;0.33060109289617484;2.0661157024793386;1.0;0.8333333333333334;2.5;1.0;0.0;0.9023136246786633;0.056555269922879174;0.04113110539845758;0.0;0.0;0.0
2.0;23.0;12.0;1.0;0.41935483870967744;263.0;119.0;0.7166212534059946;0.3242506811989101;2.2100840336134455;1.0;0.9375;0.9375;0.0;0.0;0.8822055137844611;0.08771929824561403;0.03007518796992481;0.0;0.0;0.0
1.0;24.0;12.0;1.0;0.3931297709923664;277.0;118.0;0.7289473684210527;0.3105263157894737;2.347457627118644;1.0;0.9375;0.9375;0.0;0.0;0.8859223300970874;0.07766990291262135;0.03640776699029126;0.0;0.0;0.0
4.0;25.0;12.0;1.0;0.3695652173913043;291.0;107.0;0.7404580152671756;0.2793733681462141;2.7196261682242993;1.0;2.5;0.8333333333333334;0.0;1.0;0.9;0.06904761904761905;0.030952380952380953;0.0;0.0;1.0
5.0;25.0;13.0;1.0;0.38545454545454544;290.0;121.0;0.7323232323232324;0.3055555555555556;2.396694214876033;1.0;0.9375;0.9375;0.0;0.0;0.9114832535885168;0.06220095693779904;0.02631578947368421;0.0;0.0;0.0
2.0;26.0;12.0;1.0;0.3633217993079585;304.0;120.0;0.7432762836185819;0.293398533007335;2.533333333333333;1.0;0.9375;0.9375;0.0;0.0;0.8934240362811792;0.08616780045351474;0.02040816326530612;0.0;0.0;0.0
3.0;27.0;12.0;1.0;0.34539473684210525;319.0;120.0;0.7523584905660378;0.2830188679245283;2.658333333333333;1.0;0.9375;0.9375;0.0;0.0;0.8969298245614035;0.08333333333333333;0.019736842105263157;0.0;0.0;0.0
3.0;28.0;12.0;1.0;0.3270440251572327;323.0;119.0;0.7564402810304449;0.2723112128146453;2.7142857142857144;1.0;0.8333333333333334;2.5;1.0;0.0;0.8577235772357723;0.09552845528455285;0.04065040650406504;0.006097560975609756;0.0;0.0
4.0;29.0;12.0;1.0;0.3219814241486068;338.0;109.0;0.7647058823529411;0.2523148148148148;3.1009174311926606;1.0;2.5;0.8333333333333334;0.0;1.0;0.8591549295774648;0.09456740442655935;0.04024144869215292;0.006036217303822937;0.0;1.0
5.0;29.0;13.0;1.0;0.33746130030959753;338.0;124.0;0.756152125279642;0.27740492170022374;2.725806451612903;1.0;0.9375;0.9375;0.0;0.0;0.8605577689243028;0.09362549800796813;0.0398406374501992;0.00597609561752988;0.0;1.0
3.0;29.0;14.0;1.0;0.38390092879256965;328.0;139.0;0.7256637168141593;0.3008658008658009;2.3597122302158273;1.0;0.8333333333333334;2.5;1.0;0.0;0.8646034816247582;0.09090909090909091;0.03868471953578337;0.005802707930367505;0.0;0.0
3.0;30.0;14.0;1.0;0.37423312883435583;331.0;137.0;0.7306843267108167;0.2958963282937365;2.4160583941605838;1.0;0.8333333333333334;2.5;1.0;0.0;0.8888888888888888;0.08134920634920635;0.027777777777777776;0.001984126984126984;0.0;0.0
2.0;31.0;14.0;1.0;0.36666666666666664;345.0;136.0;0.740343347639485;0.2918454935622318;2.536764705882353;1.0;0.9375;0.9375;0.0;0.0;0.902;0.076;0.022;0.0;0.0;0.0
5.0;32.0;14.0;1.0;0.3488372093023256;359.0;125.0;0.7494780793319415;0.26652452025586354;2.872;1.0;2.5;0.8333333333333334;0.0;1.0;0.8923076923076924;0.0673076923076923;0.01730769230769231;0.0057692307692307696;0.01730769230769231;1.0
