Family;Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Cell%__c4;Cell%__c5;Selected Resource
5.0;0.0;0.0;1.0;1.0;15.0;15.0;1.0;1.0;1.0;1.0;0.9375;0.9375;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2.0;0.0;1.0;0.0;1.0;15.0;30.0;0.5;1.0;1.0;2.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
5.0;1.0;1.0;1.0;1.0;27.0;17.0;0.6923076923076923;0.5862068965517241;1.588235294117647;1.0;2.5;0.8333333333333334;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0
2.0;1.0;2.0;0.5833333333333334;1.0;12.0;27.0;0.5;0.7941176470588235;1.0;2.25;0.8333333333333334;2.5;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
1.0;1.0;1.0;1.0;1.0;22.0;22.0;0.7586206896551724;0.7586206896551724;1.0;1.0;0.9375;0.9375;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
4.0;1.0;0.0;1.0;0.0;30.0;15.0;1.0;0.5;2.0;1.0;0.9375;0.9375;0.0;0.0;0.39473684210526316;0.6052631578947368;0.0;0.0;0.0;1.0
2.0;0.0;0.0;1.0;1.0;20.0;20.0;0.8;0.8;1.0;1.0;0.9375;0.9375;0.0;0.0;0.29411764705882354;0.7058823529411765;0.0;0.0;0.0;1.0
1.0;0.0;1.0;0.11764705882352941;1.0;7.0;32.0;0.2916666666666667;0.9411764705882353;1.0;4.571428571428571;0.8333333333333334;2.5;1.0;0.0;0.41304347826086957;0.32608695652173914;0.2608695652173913;0.0;0.0;0.0
2.0;0.0;1.0;0.3333333333333333;1.0;20.0;20.0;0.5714285714285714;0.8;1.0;1.0;2.5;0.8333333333333334;0.0;1.0;0.37735849056603776;0.20754716981132076;0.41509433962264153;0.0;0.0;1.0
3.0;0.0;2.0;0.0;1.0;15.0;27.0;0.5555555555555556;1.0;1.0;1.8;0.9375;0.9375;0.0;0.0;0.17142857142857143;0.4857142857142857;0.34285714285714286;0.0;0.0;1.0
5.0;0.0;3.0;0.0;1.0;15.0;42.0;0.35714285714285715;1.0;1.0;2.8;0.9375;0.9375;0.0;0.0;0.3176470588235294;0.4;0.2823529411764706;0.0;0.0;0.0
3.0;1.0;2.0;0.4782608695652174;1.0;26.0;28.0;0.5306122448979592;0.717948717948718;1.0;1.0769230769230769;2.5;0.8333333333333334;0.0;1.0;0.4473684210526316;0.34210526315789475;0.18421052631578946;0.02631578947368421;0.0;1.0
2.0;1.0;3.0;0.37037037037037035;1.0;25.0;42.0;0.4807692307692308;0.8076923076923077;1.0;1.68;0.9375;0.9375;0.0;0.0;0.4805194805194805;0.3116883116883117;0.15584415584415584;0.05194805194805195;0.0;1.0
5.0;0.0;3.0;0.1111111111111111;1.0;9.0;51.0;0.2;0.9272727272727272;1.0;5.666666666666667;0.8333333333333334;2.5;1.0;0.0;0.43010752688172044;0.23655913978494625;0.1935483870967742;0.010752688172043012;0.12903225806451613;0.0
1.0;1.0;3.0;0.20588235294117646;1.0;22.0;49.0;0.39285714285714285;0.875;1.0;2.227272727272727;0.9375;0.9375;0.0;0.0;0.36936936936936937;0.27927927927927926;0.24324324324324326;0.0;0.10810810810810811;1.0
5.0;1.0;4.0;0.125;1.0;11.0;63.0;0.1864406779661017;0.9130434782608695;1.0;5.7272727272727275;0.8333333333333334;2.5;1.0;0.0;0.46153846153846156;0.24786324786324787;0.20512820512820512;0.0;0.08547008547008547;0.0
2.0;1.0;4.0;0.1956521739130435;1.0;24.0;61.0;0.34285714285714286;0.8714285714285714;1.0;2.5416666666666665;0.9375;0.9375;0.0;0.0;0.45081967213114754;0.319672131147541;0.16393442622950818;0.01639344262295082;0.04918032786885246;1.0
4.0;1.0;5.0;0.14754098360655737;1.0;24.0;76.0;0.2823529411764706;0.8941176470588236;1.0;3.1666666666666665;0.9375;0.9375;0.0;0.0;0.5109489051094891;0.2846715328467153;0.145985401459854;0.014598540145985401;0.043795620437956206;0.0
3.0;1.0;4.0;0.3018867924528302;1.0;31.0;68.0;0.36904761904761907;0.8095238095238095;1.0;2.193548387096774;0.9375;0.9375;0.0;0.0;0.575;0.225;0.2;0.0;0.0;1.0
4.0;1.0;4.0;0.2;1.0;18.0;80.0;0.21686746987951808;0.8602150537634409;1.0;4.444444444444445;0.8333333333333334;2.5;1.0;0.0;0.5864661654135338;0.23308270676691728;0.13533834586466165;0.045112781954887216;0.0;0.0
3.0;2.0;4.0;0.27692307692307694;1.0;33.0;70.0;0.336734693877551;0.7954545454545454;1.0;2.121212121212121;2.5;0.8333333333333334;0.0;1.0;0.6014492753623188;0.2246376811594203;0.13043478260869565;0.043478260869565216;0.0;1.0
5.0;2.0;5.0;0.22388059701492538;1.0;30.0;82.0;0.30927835051546393;0.845360824742268;1.0;2.7333333333333334;0.9375;0.9375;0.0;0.0;0.6119402985074627;0.29850746268656714;0.08955223880597014;0.0;0.0;0.0
5.0;3.0;5.0;0.4307692307692308;1.0;33.0;80.0;0.336734693877551;0.7407407407407407;1.0;2.4242424242424243;0.8333333333333334;2.5;1.0;0.0;0.6038961038961039;0.22077922077922077;0.07142857142857142;0.0;0.1038961038961039;0.0
4.0;4.0;5.0;0.5;1.0;47.0;79.0;0.42342342342342343;0.7117117117117117;1.0;1.6808510638297873;0.9375;0.9375;0.0;0.0;0.5818181818181818;0.2606060606060606;0.05454545454545454;0.01818181818181818;0.08484848484848485;1.0
1.0;2.0;5.0;0.2878787878787879;1.0;34.0;81.0;0.34;0.81;1.0;2.3823529411764706;0.9375;0.9375;0.0;0.0;0.5414012738853503;0.25477707006369427;0.09554140127388536;0.03184713375796178;0.07643312101910828;1.0
5.0;2.0;6.0;0.2345679012345679;1.0;24.0;96.0;0.22857142857142856;0.8347826086956521;1.0;4.0;0.8333333333333334;2.5;1.0;0.0;0.5813953488372093;0.23255813953488372;0.0872093023255814;0.029069767441860465;0.06976744186046512;0.0
2.0;3.0;6.0;0.2597402597402597;1.0;35.0;92.0;0.3125;0.8214285714285714;1.0;2.6285714285714286;0.9375;0.9375;0.0;0.0;0.5878787878787879;0.2606060606060606;0.06666666666666667;0.0;0.08484848484848485;0.0
3.0;4.0;6.0;0.45454545454545453;1.0;50.0;92.0;0.3937007874015748;0.7244094488188977;1.0;1.84;0.9375;0.9375;0.0;0.0;0.6222222222222222;0.2388888888888889;0.06111111111111111;0.0;0.07777777777777778;0.0
1.0;5.0;6.0;0.6447368421052632;1.0;64.0;81.0;0.45714285714285713;0.6230769230769231;1.0;1.265625;2.5;0.8333333333333334;0.0;1.0;0.6544502617801047;0.2094240837696335;0.07329842931937172;0.0;0.06282722513089005;1.0
