Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
0.0;0.0;0.0;1.0;1.0;1.0;22.0;26.0;14.0;1.0;1.0;1.0;1.5714285714285714;1.8571428571428568;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;1.0;0.0;0.0;0;0;1
1.0;0.0;1.0;1.0;0.0;0.72;47.0;26.0;32.0;0.7230769230769231;0.3768115942028985;0.5614035087719298;1.807692307692308;1.0;1.2307692307692308;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;0.9330104923325262;0.0347054075867635;0.0322841000807102;1;1;0
0.0;0.0;1.0;0.0;0.0;1.0;22.0;4.0;26.0;0.6470588235294118;0.25;1.0;5.5;1.0;6.5;4.4;0.8;2.8;0.0;1.0;0.0;0.9210740439381612;0.0097640358014646;0.0691619202603743;0;1;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;4.0;2.0;1.0;1.0;1.0;11.0;2.0;1.0;7.333333333333333;1.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.9524697110904008;0.0;0.0475302889095992;1;1;0
0.0;0.0;0.0;1.0;1.0;1.0;22.0;4.0;2.0;1.0;1.0;1.0;11.0;2.0;1.0;7.333333333333333;1.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.9507575757575758;0.0;0.0492424242424242;0;1;0
0.0;1.0;0.0;0.0;1.0;0.0;22.0;48.0;2.0;0.5;1.0;0.0833333333333333;11.0;24.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.937015503875969;0.0213178294573643;0.0416666666666666;1;0;1
0.0;0.0;0.0;0.0;1.0;0.0;22.0;29.0;14.0;0.88;1.0;0.8235294117647058;1.5714285714285714;2.071428571428572;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;0.9539325842696628;0.0033707865168539;0.0426966292134831;0;1;0
0.0;0.0;0.0;1.0;0.0;0.0;23.0;4.0;14.0;1.0;0.8;0.9333333333333332;5.75;1.0;3.5;4.4;0.8;2.8;0.0;1.0;0.0;0.9346733668341708;0.0012562814070351;0.0640703517587939;0;1;0
0.0;0.0;0.0;1.0;0.0;0.0;23.0;4.0;14.0;1.0;0.8;0.9333333333333332;5.75;1.0;3.5;4.4;0.8;2.8;0.0;1.0;0.0;0.9276485788113696;0.0012919896640826;0.0710594315245478;0;0;1
0.0;0.0;1.0;0.0;0.0;1.0;22.0;4.0;7.0;0.8148148148148148;0.4444444444444444;1.0;5.5;1.0;1.75;7.333333333333333;1.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.9327956989247312;0.0067204301075268;0.0604838709677419;0;0;1
1.0;0.0;0.0;1.0;0.0;0.0;32.0;26.0;2.0;1.0;0.7222222222222222;0.1666666666666666;16.0;13.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.964885496183206;0.015267175572519;0.0198473282442748;0;0;1
