Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
0.0;0.0;1.0;0.0;0.0;1.0;22.0;26.0;25.0;0.6666666666666666;0.7027027027027027;1.0;1.0;1.181818181818182;1.1363636363636365;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;0.9836552748885586;0.0081723625557206;0.0081723625557206;0;1;1
0.0;1.0;0.0;0.0;1.0;0.1176470588235294;22.0;21.0;16.0;0.5365853658536586;0.9130434782608696;0.4848484848484848;1.375;1.3125;1.0;4.4;0.8;2.8;0.0;1.0;0.0;0.9627465303140978;0.0138787436084733;0.0233747260774287;1;1;0
0.0;0.0;0.0;0.0;1.0;0.0;22.0;29.0;14.0;0.88;1.0;0.8235294117647058;1.5714285714285714;2.071428571428572;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;0.9484218629715164;0.0023094688221709;0.0492686682063125;0;0;1
0.0;0.0;1.0;0.0;0.0;1.0;22.0;26.0;7.0;0.8148148148148148;0.8387096774193549;1.0;3.142857142857143;3.7142857142857135;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9425465838509316;0.0038819875776397;0.0535714285714285;1;0;0
3.0;0.0;0.0;1.0;0.0;0.0;54.0;26.0;2.0;1.0;0.4482758620689655;0.0588235294117647;27.0;13.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9351055512118844;0.0250195465207193;0.0398749022673964;0;1;1
3.0;0.0;0.0;1.0;0.0;0.0;47.0;26.0;2.0;1.0;0.5098039215686274;0.074074074074074;23.5;13.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9461847389558232;0.0200803212851405;0.0337349397590361;0;1;1
4.0;0.0;0.0;1.0;0.0;0.0;47.0;26.0;2.0;1.0;0.5098039215686274;0.074074074074074;23.5;13.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9414157851912124;0.0203417412530512;0.0382424735557363;0;0;1
1.0;0.0;0.0;1.0;0.0;0.0;28.0;26.0;14.0;1.0;0.8125;0.7;2.0;1.8571428571428568;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;0.9668571428571427;0.0068571428571428;0.0262857142857142;0;0;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;26.0;2.0;1.0;1.0;1.0;11.0;13.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9238985313751668;0.0;0.0761014686248331;0;0;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;26.0;2.0;1.0;1.0;1.0;11.0;13.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.907608695652174;0.0;0.092391304347826;0;0;1
1.0;0.0;0.0;1.0;0.0;0.0;31.0;26.0;2.0;1.0;0.7428571428571429;0.1818181818181818;15.5;13.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.925764192139738;0.0131004366812227;0.0611353711790393;0;1;0
0.0;1.0;0.0;0.0;1.0;0.0;22.0;16.0;2.0;0.6470588235294118;1.0;0.1428571428571428;11.0;8.0;1.0;7.333333333333333;1.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.9129129129129128;0.018018018018018;0.069069069069069;0;0;1
1.0;0.0;0.0;1.0;0.15;0.0;42.0;7.0;2.0;0.9333333333333332;0.2592592592592592;0.08;21.0;3.5;1.0;7.333333333333333;1.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.9227272727272728;0.0348484848484848;0.0424242424242424;0;0;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;4.0;2.0;1.0;1.0;1.0;11.0;2.0;1.0;7.333333333333333;1.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.9714795008912656;0.0;0.0285204991087344;1;1;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;4.0;2.0;1.0;1.0;1.0;11.0;2.0;1.0;7.333333333333333;1.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.9691119691119692;0.0;0.0308880308880308;0;0;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;4.0;2.0;1.0;1.0;1.0;11.0;2.0;1.0;7.333333333333333;1.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.985685071574642;0.0;0.0143149284253578;0;0;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;4.0;2.0;1.0;1.0;1.0;11.0;2.0;1.0;7.333333333333333;1.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.9892933618843684;0.0;0.0107066381156316;0;1;0
0.0;0.0;0.0;0.0;1.0;0.0;22.0;5.0;2.0;0.9565217391304348;1.0;0.6666666666666666;11.0;2.5;1.0;7.333333333333333;1.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.9934640522875816;0.0021786492374727;0.0043572984749455;0;1;1
