Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
0.0;0.0;0.0;1.0;1.0;1.0;22.0;26.0;14.0;1.0;1.0;1.0;1.5714285714285714;1.8571428571428568;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;1.0;0.0;0.0;0;0;1
0.0;0.0;0.0;0.0;1.0;0.0;22.0;28.0;2.0;0.9166666666666666;1.0;0.5;11.0;14.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9740663900414938;0.0020746887966804;0.0238589211618257;0;0;1
0.0;1.0;0.0;0.0666666666666666;1.0;0.0;23.0;41.0;14.0;0.6052631578947368;0.9761904761904762;0.4666666666666667;1.6428571428571428;2.9285714285714284;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;0.9378930817610064;0.0125786163522012;0.0495283018867924;0;0;1
0.0;1.0;1.0;0.0;1.0;0.4166666666666667;22.0;38.0;7.0;0.5641025641025641;0.8837209302325582;0.3684210526315789;3.142857142857143;5.428571428571429;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9436392914653784;0.0136876006441223;0.0426731078904992;0;1;1
0.0;1.0;0.0;0.0;1.0;0.0;22.0;34.0;2.0;0.7333333333333333;1.0;0.2;11.0;17.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9437819420783644;0.0068143100511073;0.0494037478705281;0;0;1
0.0;3.0;0.0;0.0;1.0;0.1764705882352941;22.0;60.0;20.0;0.3548387096774194;0.9090909090909092;0.3703703703703703;1.1;3.0;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;0.92680608365019;0.0380228136882129;0.0351711026615969;0;1;0
2.0;1.0;0.0;0.5;1.0;0.0;31.0;22.0;14.0;0.6326530612244898;0.7096774193548387;0.3414634146341463;2.2142857142857144;1.5714285714285714;1.0;4.4;0.8;2.8;0.0;1.0;0.0;0.921875;0.028125;0.05;0;1;0
0.0;4.0;0.0;0.0;1.0;0.0;22.0;55.0;14.0;0.4313725490196078;1.0;0.3255813953488372;1.5714285714285714;3.928571428571429;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;0.9123414071510956;0.0334486735870818;0.0542099192618223;0;0;1
0.0;3.0;1.0;0.0;1.0;0.25;22.0;46.0;7.0;0.4680851063829787;0.9019607843137256;0.2592592592592592;3.142857142857143;6.571428571428571;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9347037484885128;0.030229746070133;0.0350665054413542;1;0;0
1.0;1.0;0.0;1.0;0.8461538461538461;0.0;20.0;37.0;2.0;0.6451612903225806;0.74;0.0769230769230769;10.0;18.5;1.0;2.333333333333333;8.666666666666666;0.6666666666666666;1.0;0.0;1.0;0.9089805825242718;0.029126213592233;0.0618932038834951;0;0;1
0.0;0.0;0.0;1.0;0.0;0.0;9.0;26.0;2.0;1.0;0.9285714285714286;0.5;4.5;13.0;1.0;2.333333333333333;8.666666666666666;0.6666666666666666;1.0;0.0;1.0;0.932051282051282;0.0025641025641025;0.0653846153846153;0;0;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;26.0;2.0;1.0;1.0;1.0;11.0;13.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9061696658097688;0.0;0.0938303341902313;0;0;1
1.0;0.0;0.0;1.0;0.0;0.0;31.0;26.0;2.0;1.0;0.7428571428571429;0.1818181818181818;15.5;13.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9180555555555556;0.0125;0.0694444444444444;0;0;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;26.0;2.0;1.0;1.0;1.0;11.0;13.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9097320169252467;0.0;0.0902679830747531;0;0;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;26.0;2.0;1.0;1.0;1.0;11.0;13.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.9263351749539596;0.0;0.0736648250460405;1;0;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;26.0;2.0;1.0;1.0;1.0;11.0;13.0;1.0;7.333333333333333;8.666666666666666;0.6666666666666666;0.0;0.0;1.0;0.908203125;0.0;0.091796875;1;0;1
0.0;1.0;0.0;0.0;1.0;0.0;22.0;46.0;14.0;0.5238095238095238;1.0;0.4117647058823529;1.5714285714285714;3.2857142857142856;1.0;1.4666666666666666;1.7333333333333334;0.9333333333333332;0.0;0.0;0.0;0.900497512437811;0.0497512437810945;0.0497512437810945;0;1;0
0.0;0.0;1.0;0.0;0.0;1.0;22.0;4.0;22.0;0.7333333333333333;0.3333333333333333;1.0;5.5;1.0;5.5;4.4;0.8;2.8;0.0;1.0;0.0;0.9015748031496064;0.0314960629921259;0.0669291338582677;0;1;0
0.0;0.0;0.0;1.0;1.0;1.0;22.0;4.0;14.0;1.0;1.0;1.0;5.5;1.0;3.5;4.4;0.8;2.8;0.0;1.0;0.0;0.8427947598253275;0.0;0.1572052401746725;0;1;0
0.0;0.0;0.0;1.0;1.0;1.0;22.0;4.0;14.0;1.0;1.0;1.0;5.5;1.0;3.5;4.4;0.8;2.8;0.0;1.0;0.0;0.8199052132701422;0.0;0.1800947867298578;0;1;0
0.0;0.0;0.0;1.0;1.0;1.0;22.0;4.0;14.0;1.0;1.0;1.0;5.5;1.0;3.5;4.4;0.8;2.8;0.0;1.0;0.0;0.817258883248731;0.0;0.182741116751269;0;0;1
0.0;0.0;1.0;0.0;0.0;1.0;22.0;4.0;13.0;0.6666666666666666;0.2666666666666666;1.0;5.5;1.0;3.25;7.333333333333333;1.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.7908163265306123;0.0561224489795918;0.1530612244897959;0;1;0
0.0;0.0;0.0;0.0;0.0;1.0;22.0;4.0;4.0;0.9166666666666666;0.6666666666666666;1.0;5.5;1.0;1.0;7.333333333333333;1.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.8506493506493507;0.0129870129870129;0.1363636363636363;0;0;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;4.0;2.0;1.0;1.0;1.0;11.0;2.0;1.0;7.333333333333333;1.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.8482758620689655;0.0;0.1517241379310344;0;0;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;4.0;2.0;1.0;1.0;1.0;11.0;2.0;1.0;7.333333333333333;1.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.7459016393442623;0.0;0.2540983606557377;0;0;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;4.0;2.0;1.0;1.0;1.0;11.0;2.0;1.0;7.333333333333333;1.3333333333333333;0.6666666666666666;0.0;1.0;1.0;0.7922077922077922;0.0;0.2077922077922078;0;1;1
