Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
3.0;4.0;0.5;1.0;55.0;112.0;0.4198473282442748;0.7466666666666667;1.0;2.036363636363636;0.9444444444444444;2.0;0.0;0.0;1.0;0.0;0.0;1;0
4.0;4.0;0.64;1.0;57.0;111.0;0.4318181818181818;0.6981132075471698;1.0;1.947368421052632;0.9;3.6;1.0;0.0;1.0;0.0;0.0;1;0
10.0;10.0;0.6536312849162011;1.0;134.0;215.0;0.4281150159744409;0.6475903614457831;1.0;1.6044776119402986;0.9444444444444444;2.0;0.0;0.0;0.9673202614379084;0.0326797385620915;0.0;0;1
11.0;11.0;0.6195121951219512;1.0;144.0;221.0;0.4126074498567335;0.6350574712643678;1.0;1.5347222222222223;1.0;0.9411764705882352;0.0;1.0;0.9707602339181286;0.0292397660818713;0.0;1;0
12.0;11.0;0.7219512195121951;1.0;157.0;221.0;0.4337016574585635;0.5989159891598916;1.0;1.4076433121019107;0.9;1.6;1.0;1.0;0.9724517906336088;0.0275482093663911;0.0;0;1
12.0;17.0;0.4705882352941176;1.0;153.0;342.0;0.3333333333333333;0.7037037037037037;1.0;2.235294117647059;0.9;3.6;1.0;0.0;0.986842105263158;0.0131578947368421;0.0;1;0
14.0;19.0;0.595679012345679;1.0;210.0;360.0;0.3932584269662921;0.650994575045208;1.0;1.7142857142857142;0.9444444444444444;2.0;0.0;0.0;0.9923224568138196;0.0076775431861804;0.0;1;0
17.0;23.0;0.612565445026178;1.0;251.0;418.0;0.3965244865718799;0.6411042944785276;1.0;1.6653386454183268;0.9444444444444444;2.0;0.0;0.0;0.9700787401574804;0.0299212598425196;0.0;1;0
19.0;24.0;0.6948717948717948;1.0;288.0;426.0;0.4247787610619469;0.6111908177905309;1.0;1.4791666666666667;0.9444444444444444;2.0;0.0;0.0;0.9402560455192034;0.0213371266002844;0.038406827880512;1;0
20.0;24.0;0.7230769230769231;1.0;291.0;426.0;0.4273127753303964;0.6016949152542372;1.0;1.4639175257731958;0.9;3.6;1.0;0.0;0.9411764705882352;0.0210084033613445;0.0378151260504201;1;0
26.0;27.0;0.8167420814479638;1.0;378.0;478.0;0.4609756097560976;0.5697258641239571;1.0;1.2645502645502646;0.9444444444444444;2.0;0.0;0.0;0.9447058823529412;0.0105882352941176;0.0447058823529411;0;1
26.0;28.0;0.742798353909465;1.0;378.0;502.0;0.4375;0.5816917728852838;1.0;1.328042328042328;1.0;0.9411764705882352;0.0;1.0;0.9474272930648768;0.0100671140939597;0.0425055928411633;0;1
27.0;29.0;0.6898496240601504;1.0;384.0;568.0;0.4192139737991266;0.6074866310160428;1.0;1.4791666666666667;0.9444444444444444;2.0;0.0;0.0;0.9325726141078838;0.0259336099585062;0.0414937759336099;0;1
37.0;36.0;0.7242921013412816;1.0;503.0;707.0;0.4284497444633731;0.5926236378876781;1.0;1.4055666003976144;0.9444444444444444;2.0;0.0;0.0;0.9491386382280558;0.0213289581624282;0.0295324036095159;1;0
38.0;37.0;0.7251461988304093;1.0;505.0;720.0;0.4247266610597141;0.5921052631578947;1.0;1.4257425742574257;0.9;3.6;1.0;0.0;0.9531502423263328;0.0193861066235864;0.0274636510500807;1;0
39.0;38.0;0.7023643949930459;1.0;514.0;755.0;0.4168694241686942;0.5992063492063492;1.0;1.4688715953307394;0.9;3.6;1.0;0.0;0.9547581903276132;0.0187207488299532;0.0265210608424337;1;0
41.0;39.0;0.7137096774193549;1.0;548.0;780.0;0.4241486068111455;0.5949656750572082;1.0;1.4233576642335766;0.9444444444444444;2.0;0.0;0.0;0.9593679458239278;0.0165537998495109;0.0240782543265613;1;0
41.0;39.0;0.7281292059219381;1.0;550.0;779.0;0.4253673627223511;0.5901515151515152;1.0;1.4163636363636365;0.9;3.6;1.0;0.0;0.9625187406296852;0.0149925037481259;0.0224887556221889;1;0
42.0;39.0;0.7402422611036339;1.0;559.0;779.0;0.4293394777265745;0.5861550037622273;1.0;1.3935599284436493;0.9;3.6;1.0;0.0;0.9627699180938198;0.014892032762472;0.0223380491437081;1;0
46.0;38.0;0.8027027027027027;1.0;611.0;776.0;0.4522575869726128;0.5664233576642336;1.0;1.270049099836334;0.9444444444444444;2.0;0.0;0.0;0.9723032069970844;0.010204081632653;0.0174927113702623;1;0
