Qsize_R6;Qsize_R7;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Exp_Charge__R6;Exp_Charge__R7;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Eff_Gross_R6;Eff_Gross_R7;predFamilies_R6;predFamilies_R7;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
0.0;2.0;0.0;1.0;24.0;53.0;0.5454545454545454;1.0;1.0;2.208333333333333;0.96;1.32;0.0;0.0;0.9780918727915194;0.007773851590106;0.0141342756183745;1;0
1.0;2.0;1.0;0.8181818181818182;31.0;51.0;0.6326530612244898;0.6986301369863014;1.0;1.6451612903225807;0.9;3.3;1.0;0.0;0.9663865546218487;0.0056022408963585;0.0280112044817927;0;1
1.0;2.0;1.0;1.0;68.0;77.0;0.6071428571428571;0.6363636363636364;1.0;1.1323529411764706;0.96;1.32;0.0;0.0;0.9228896103896104;0.0056818181818181;0.0714285714285714;1;0
2.0;2.0;1.0;0.4285714285714285;72.0;60.0;0.7272727272727273;0.4878048780487805;1.2;1.0;0.9;3.3;1.0;0.0;0.909165302782324;0.0171849427168576;0.0736497545008183;1;0
2.0;1.0;1.0;0.9032258064516128;40.0;61.0;0.5882352941176471;0.6630434782608695;1.0;1.525;0.9;3.3;1.0;0.0;0.9353982300884957;0.0123893805309734;0.0522123893805309;1;0
2.0;1.0;1.0;0.88;34.0;55.0;0.6071428571428571;0.6875;1.0;1.6176470588235294;0.9;3.3;1.0;0.0;0.9492957746478872;0.0065727699530516;0.044131455399061;1;0
2.0;1.0;1.0;0.5384615384615384;35.0;47.0;0.7142857142857143;0.6438356164383562;1.0;1.3428571428571427;0.9;3.3;1.0;0.0;0.9503342884431708;0.0114613180515759;0.0382043935052531;1;0
0.0;2.0;0.1521739130434782;1.0;16.0;79.0;0.2580645161290322;0.9186046511627908;1.0;4.9375;0.9;3.3;1.0;0.0;0.937937937937938;0.009009009009009;0.053053053053053;1;0
0.0;2.0;0.0;1.0;9.0;57.0;0.2727272727272727;1.0;1.0;6.333333333333333;0.9;3.3;1.0;0.0;0.9619151251360174;0.0119695321001088;0.0261153427638737;1;0
0.0;1.0;0.0;1.0;9.0;48.0;0.375;1.0;1.0;5.333333333333333;0.9;3.3;1.0;0.0;0.9598214285714286;0.0234375;0.0167410714285714;1;0
0.0;3.0;0.0;1.0;24.0;66.0;0.4210526315789473;1.0;1.0;2.75;0.96;1.32;0.0;0.0;0.9309623430962344;0.0;0.0690376569037656;1;0
1.0;3.0;0.6896551724137931;1.0;29.0;62.0;0.5;0.7560975609756098;1.0;2.1379310344827585;0.9;3.3;1.0;0.0;0.898989898989899;0.002020202020202;0.0989898989898989;1;0
2.0;3.0;1.0;1.0;36.0;60.0;0.5714285714285714;0.6896551724137931;1.0;1.6666666666666667;0.9;3.3;1.0;0.0;0.8909090909090909;0.0;0.109090909090909;1;0
1.0;1.0;1.0;0.5;27.0;42.0;0.75;0.7;1.0;1.5555555555555556;0.9;3.3;1.0;0.0;0.906818181818182;0.0318181818181818;0.0613636363636363;1;0
1.0;0.0;1.0;0.4166666666666667;21.0;38.0;0.8076923076923077;0.76;1.0;1.809523809523809;0.9;3.3;1.0;0.0;0.9566326530612244;0.0;0.0433673469387755;1;0
0.0;0.0;1.0;0.0;14.0;33.0;1.0;0.868421052631579;1.0;2.357142857142857;0.9;3.3;1.0;0.0;0.9738372093023256;0.0116279069767441;0.0145348837209302;1;0
0.0;1.0;0.21875;1.0;16.0;65.0;0.3333333333333333;0.9027777777777778;1.0;4.0625;0.9;3.3;1.0;0.0;0.8916666666666667;0.0;0.1083333333333333;1;0
0.0;1.0;0.3043478260869565;1.0;16.0;56.0;0.4102564102564102;0.8888888888888888;1.0;3.5;0.9;3.3;1.0;0.0;0.908256880733945;0.0;0.091743119266055;1;0
0.0;1.0;0.4166666666666667;1.0;14.0;45.0;0.5384615384615384;0.9;1.0;3.2142857142857144;0.9;3.3;1.0;0.0;0.9081632653061223;0.0340136054421768;0.0578231292517006;1;0
0.0;1.0;0.0;1.0;9.0;44.0;0.45;1.0;1.0;4.888888888888889;0.9;3.3;1.0;0.0;0.8611111111111112;0.0879629629629629;0.0509259259259259;1;0
