Family;Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
3.0;0.0;0.0;1.0;1.0;24.0;42.0;1.0;1.0;1.0;1.75;0.96;1.68;0.0;0.0;0.0;0.0;0.0;1;0
4.0;1.0;0.0;1.0;0.0;50.0;19.0;1.0;0.48717948717948717;2.6315789473684212;1.0;1.5;0.95;0.0;0.0;1.0;0.0;0.0;0;1
5.0;1.0;1.0;1.0;0.7727272727272727;39.0;53.0;0.6964285714285714;0.7066666666666667;1.0;1.358974358974359;0.9444444444444444;2.0;0.0;0.0;1.0;0.0;0.0;0;1
5.0;1.0;2.0;0.4888888888888889;1.0;39.0;61.0;0.4642857142857143;0.7349397590361446;1.0;1.564102564102564;1.0;0.9411764705882353;0.0;1.0;1.0;0.0;0.0;0;1
5.0;1.0;3.0;0.35;1.0;38.0;76.0;0.3877551020408163;0.7835051546391752;1.0;2.0;1.0;0.9411764705882353;0.0;1.0;1.0;0.0;0.0;0;1
5.0;1.0;4.0;0.27631578947368424;1.0;38.0;92.0;0.3333333333333333;0.8141592920353983;1.0;2.4210526315789473;1.0;0.9411764705882353;0.0;1.0;1.0;0.0;0.0;0;1
3.0;1.0;5.0;0.21978021978021978;1.0;32.0;133.0;0.2601626016260163;0.869281045751634;1.0;4.15625;0.9230769230769231;3.230769230769231;1.0;0.0;1.0;0.0;0.0;1;0
5.0;2.0;5.0;0.3516483516483517;1.0;49.0;107.0;0.35;0.7697841726618705;1.0;2.183673469387755;1.0;0.9411764705882353;0.0;1.0;1.0;0.0;0.0;1;0
1.0;3.0;5.0;0.5824175824175825;1.0;65.0;107.0;0.4166666666666667;0.66875;1.0;1.646153846153846;0.9230769230769231;1.2307692307692308;0.0;0.0;1.0;0.0;0.0;1;0
1.0;4.0;5.0;0.7752808988764045;1.0;79.0;105.0;0.47023809523809523;0.603448275862069;1.0;1.3291139240506329;0.9090909090909091;1.4545454545454546;1.0;0.0;1.0;0.0;0.0;1;0
