Family;Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
5.0;0.0;0.0;1.0;1.0;17.0;36.0;1.0;1.0;1.0;2.117647058823529;0.9444444444444444;2.0;0.0;0.0;0.0;0.0;0.0;1;0
4.0;1.0;0.0;1.0;0.0;47.0;19.0;1.0;0.5277777777777778;2.473684210526316;1.0;1.5;0.95;0.0;0.0;1.0;0.0;0.0;0;1
1.0;1.0;1.0;0.8823529411764706;1.0;27.0;33.0;0.6136363636363636;0.6875;1.0;1.2222222222222223;0.9230769230769232;1.2307692307692308;0.0;0.0;1.0;0.0;0.0;0;1
3.0;1.0;2.0;0.35;1.0;38.0;82.0;0.4871794871794871;0.8541666666666666;1.0;2.1578947368421053;0.96;1.68;0.0;0.0;1.0;0.0;0.0;0;1
5.0;1.0;3.0;0.2413793103448276;1.0;23.0;94.0;0.2839506172839506;0.8703703703703703;1.0;4.086956521739131;0.9;3.6;1.0;0.0;1.0;0.0;0.0;1;0
1.0;2.0;3.0;0.375;1.0;33.0;72.0;0.3707865168539326;0.7741935483870968;1.0;2.1818181818181817;0.9230769230769232;1.2307692307692308;0.0;0.0;1.0;0.0;0.0;0;1
2.0;2.0;4.0;0.21875;1.0;34.0;117.0;0.2615384615384615;0.8478260869565217;1.0;3.4411764705882355;0.9285714285714286;1.5;0.0;0.0;1.0;0.0;0.0;0;1
4.0;2.0;5.0;0.1834862385321101;1.0;50.0;128.0;0.3144654088050314;0.8648648648648649;1.0;2.56;1.5;0.95;0.0;0.0;1.0;0.0;0.0;0;1
5.0;1.0;6.0;0.144;1.0;27.0;161.0;0.1776315789473684;0.8994413407821229;1.0;5.962962962962963;0.9;3.6;1.0;0.0;1.0;0.0;0.0;1;0
3.0;2.0;6.0;0.2096774193548387;1.0;50.0;166.0;0.2873563218390804;0.8645833333333334;1.0;3.32;0.96;1.68;0.0;0.0;1.0;0.0;0.0;1;0
2.0;3.0;6.0;0.3658536585365853;1.0;58.0;144.0;0.3204419889502762;0.7619047619047619;1.0;2.4827586206896552;0.9285714285714286;1.5;0.0;0.0;1.0;0.0;0.0;1;0
4.0;4.0;5.0;0.5206611570247934;1.0;93.0;128.0;0.4345794392523364;0.6701570680628273;1.0;1.3763440860215057;3.75;0.875;0.0;1.0;1.0;0.0;0.0;0;1
5.0;4.0;6.0;0.4921875;1.0;80.0;164.0;0.3846153846153846;0.7224669603524229;1.0;2.05;0.9444444444444444;2.0;0.0;0.0;1.0;0.0;0.0;1;0
5.0;5.0;6.0;0.6015625;1.0;86.0;164.0;0.4018691588785046;0.6804979253112033;1.0;1.9069767441860463;0.9;3.6;1.0;0.0;1.0;0.0;0.0;1;0
4.0;6.0;6.0;0.671875;1.0;116.0;135.0;0.4754098360655737;0.6108597285067874;1.0;1.1637931034482758;3.75;0.875;0.0;1.0;1.0;0.0;0.0;0;1
3.0;6.0;7.0;0.631578947368421;1.0;108.0;175.0;0.4481327800829875;0.6756756756756757;1.0;1.6203703703703705;0.96;1.68;0.0;0.0;1.0;0.0;0.0;0;1
5.0;6.0;8.0;0.5253164556962026;1.0;92.0;194.0;0.368;0.7003610108303249;1.0;2.108695652173913;0.9;3.6;1.0;0.0;1.0;0.0;0.0;1;0
1.0;7.0;8.0;0.5822784810126582;1.0;104.0;174.0;0.3969465648854962;0.6541353383458647;1.0;1.6730769230769231;0.9230769230769232;1.2307692307692308;0.0;0.0;1.0;0.0;0.0;1;0
1.0;7.0;8.0;0.6923076923076923;1.0;118.0;172.0;0.4306569343065693;0.6142857142857143;1.0;1.4576271186440677;0.9090909090909092;1.4545454545454546;1.0;0.0;1.0;0.0;0.0;1;0
3.0;8.0;8.0;0.7564102564102564;1.0;142.0;170.0;0.4765100671140939;0.5902777777777778;1.0;1.1971830985915493;1.6;0.9333333333333332;0.0;1.0;1.0;0.0;0.0;0;1
5.0;8.0;9.0;0.6941176470588235;1.0;135.0;206.0;0.4426229508196721;0.6358024691358025;1.0;1.525925925925926;0.9444444444444444;2.0;0.0;0.0;1.0;0.0;0.0;1;0
5.0;9.0;9.0;0.757396449704142;1.0;137.0;205.0;0.4477124183006536;0.6156156156156156;1.0;1.4963503649635037;0.9;3.6;1.0;0.0;0.9580645161290322;0.0419354838709677;0.0;1;0
2.0;10.0;9.0;0.8490566037735849;1.0;148.0;180.0;0.4820846905537459;0.5714285714285714;1.0;1.2162162162162162;0.9285714285714286;1.5;0.0;0.0;0.8990825688073395;0.1009174311926605;0.0;0;1
5.0;10.0;10.0;0.6836734693877551;1.0;143.0;232.0;0.4218289085545723;0.6338797814207651;1.0;1.6223776223776225;0.9;3.6;1.0;0.0;0.9141274238227148;0.0858725761772853;0.0;1;0
4.0;11.0;9.0;0.7268041237113402;1.0;171.0;213.0;0.4684931506849315;0.6016949152542372;1.0;1.2456140350877194;1.5;0.95;0.0;0.0;0.925414364640884;0.074585635359116;0.0;0;1
4.0;11.0;10.0;0.6650943396226415;1.0;171.0;219.0;0.4464751958224543;0.6083333333333333;1.0;1.280701754385965;3.75;0.875;0.0;1.0;0.9289473684210526;0.0710526315789473;0.0;0;1
