Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
0.0;0.0;0.0;0.0;0.0;1.0;22.0;20.0;21.0;0.9565217391304348;0.9523809523809524;1.0;1.1;1.0;1.05;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.9736486486486486;0.0006756756756756;0.0256756756756756;0;1;1
0.0;1.0;0.0;0.0;1.0;0.0;22.0;18.0;20.0;0.6470588235294118;1.0;0.625;1.2222222222222223;1.0;1.1111111111111112;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.959726962457338;0.0081911262798634;0.0320819112627986;1;0;0
0.0;1.0;0.0;0.0;1.0;0.0;22.0;29.0;20.0;0.7096774193548387;1.0;0.6896551724137931;1.1;1.45;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.9559055118110236;0.0070866141732283;0.037007874015748;0;1;0
1.0;0.0;0.0;0.75;1.0;0.0;25.0;10.0;20.0;0.8620689655172413;0.7692307692307693;0.7407407407407407;2.5;1.0;2.0;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.9618196588139724;0.0056864337936636;0.0324939073923639;0;0;1
0.0;0.0;0.0;1.0;0.0;0.0;25.0;6.0;2.0;1.0;0.6666666666666666;0.4;12.5;3.0;1.0;7.333333333333333;2.0;0.6666666666666666;0.0;1.0;1.0;0.9588688946015425;0.0025706940874035;0.0385604113110539;0;0;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;6.0;2.0;1.0;1.0;1.0;11.0;3.0;1.0;7.333333333333333;2.0;0.6666666666666666;0.0;1.0;1.0;0.9574652777777778;0.0;0.0425347222222222;0;0;1
0.0;0.0;0.0;1.0;0.0;0.0;23.0;6.0;2.0;1.0;0.8571428571428571;0.6666666666666666;11.5;3.0;1.0;7.333333333333333;2.0;0.6666666666666666;0.0;1.0;1.0;0.9607493309545048;0.0008920606601248;0.0383586083853702;0;0;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;6.0;2.0;1.0;1.0;1.0;11.0;3.0;1.0;7.333333333333333;2.0;0.6666666666666666;0.0;1.0;1.0;0.9697525206232814;0.0;0.0302474793767186;0;0;1
0.0;0.0;0.0;1.0;0.0;0.0;25.0;6.0;2.0;1.0;0.6666666666666666;0.4;12.5;3.0;1.0;7.333333333333333;2.0;0.6666666666666666;0.0;1.0;1.0;0.9958720330237358;0.0030959752321981;0.001031991744066;1;0;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;6.0;2.0;1.0;1.0;1.0;11.0;3.0;1.0;7.333333333333333;2.0;0.6666666666666666;0.0;1.0;1.0;0.9927007299270072;0.0;0.0072992700729927;1;0;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;20.0;20.0;1.0;1.0;1.0;1.1;1.0;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.9638752052545156;0.0;0.0361247947454844;0;1;0
0.0;1.0;0.0;0.0;1.0;0.0;22.0;15.0;20.0;0.7096774193548387;1.0;0.6896551724137931;1.4666666666666666;1.0;1.3333333333333333;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.9658119658119658;0.0153846153846153;0.0188034188034188;1;0;0
1.0;0.0;0.0;1.0;0.0;0.0;16.0;6.0;20.0;1.0;0.3333333333333333;0.625;2.6666666666666665;1.0;3.333333333333333;0.8;1.2;4.0;1.0;1.0;0.0;0.921311475409836;0.0196721311475409;0.0590163934426229;1;0;0
0.0;0.0;0.0;1.0;1.0;1.0;22.0;6.0;20.0;1.0;1.0;1.0;3.6666666666666665;1.0;3.333333333333333;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.8995098039215687;0.0;0.1004901960784313;0;1;0
0.0;0.0;0.0;0.0;1.0;0.0;22.0;8.0;20.0;0.9166666666666666;1.0;0.9090909090909092;2.75;1.0;2.5;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.9012658227848102;0.0050632911392405;0.0936708860759493;0;0;1
0.0;0.0;1.0;0.0;0.2222222222222222;1.0;22.0;22.0;29.0;0.6666666666666666;0.7096774193548387;0.935483870967742;1.0;1.0;1.318181818181818;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.847887323943662;0.0309859154929577;0.1211267605633802;1;0;0
0.0;1.0;0.0;0.0;1.0;0.0;22.0;36.0;20.0;0.5789473684210527;1.0;0.5555555555555556;1.1;1.8;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.6368159203980099;0.0796019900497512;0.2835820895522388;1;0;0
