Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
0.0;0.0;0.0;1.0;0.0;0.0;25.0;20.0;20.0;1.0;0.8695652173913043;0.8695652173913043;1.25;1.0;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.9795342272406492;0.0021171489061397;0.018348623853211;1;0;0
0.0;1.0;0.0;0.0;1.0;0.0416666666666666;4.0;44.0;21.0;0.1379310344827586;0.9777777777777776;0.4666666666666667;1.0;11.0;5.25;0.8;4.0;4.0;1.0;0.0;0.0;0.9229661627069834;0.0179985601151907;0.0590352771778257;1;1;0
0.0;0.0;0.0;0.0;1.0;0.0;22.0;25.0;20.0;0.8148148148148148;1.0;0.8;1.1;1.25;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.9230769230769232;0.0043215211754537;0.0726015557476231;1;0;1
1.0;0.0;0.0;1.0;0.0;0.0;43.0;20.0;20.0;1.0;0.4878048780487805;0.4878048780487805;2.15;1.0;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.9070598748882932;0.0187667560321715;0.0741733690795353;1;1;1
3.0;1.0;0.0;1.0;0.7058823529411765;0.0;39.0;18.0;20.0;0.7647058823529411;0.5142857142857142;0.4081632653061224;2.1666666666666665;1.0;1.1111111111111112;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.912568306010929;0.0264116575591985;0.0610200364298725;0;1;0
1.0;0.0;0.0;1.0;0.0769230769230769;0.0;35.0;21.0;20.0;0.9722222222222222;0.6176470588235294;0.5882352941176471;1.75;1.05;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.9110275689223056;0.0175438596491228;0.0714285714285714;0;1;0
0.0;1.0;0.0;0.2727272727272727;1.0;0.1818181818181818;25.0;17.0;22.0;0.6578947368421053;0.7727272727272727;0.6111111111111112;1.4705882352941178;1.0;1.2941176470588236;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.8905852417302799;0.0203562340966921;0.089058524173028;0;1;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;6.0;20.0;1.0;1.0;1.0;3.6666666666666665;1.0;3.333333333333333;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.8905405405405405;0.0;0.1094594594594594;1;1;1
1.0;0.0;0.0;1.0;0.0;0.0;32.0;6.0;20.0;1.0;0.375;0.6666666666666666;5.333333333333333;1.0;3.333333333333333;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.8864569083447332;0.0136798905608755;0.0998632010943912;0;1;0
0.0;0.0;0.0;1.0;1.0;1.0;22.0;20.0;20.0;1.0;1.0;1.0;1.1;1.0;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.939879759519038;0.0;0.0601202404809619;0;0;1
0.0;0.0;2.0;0.0;0.0;1.0;22.0;20.0;50.0;0.4230769230769231;0.4;1.0;1.1;1.0;2.5;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.903921568627451;0.0588235294117647;0.0372549019607843;1;0;0
0.0;0.0;0.0;1.0;0.0;0.0;23.0;20.0;20.0;1.0;0.9523809523809524;0.9523809523809524;1.15;1.0;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.91875;0.00625;0.075;1;1;1
0.0;1.0;0.0;0.3;1.0;0.0;25.0;16.0;20.0;0.7142857142857143;0.8421052631578947;0.6060606060606061;1.5625;1.0;1.25;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.8540145985401459;0.0948905109489051;0.0510948905109489;0;0;1
0.0;0.0;1.0;0.0;0.0;1.0;22.0;6.0;12.0;0.6875;0.375;1.0;3.6666666666666665;1.0;2.0;7.333333333333333;2.0;0.6666666666666666;0.0;1.0;1.0;0.8818181818181818;0.0909090909090909;0.0272727272727272;0;0;1
0.0;1.0;0.0;0.0;1.0;0.2;22.0;30.0;4.0;0.6470588235294118;0.9375;0.2857142857142857;5.5;7.5;1.0;7.333333333333333;6.666666666666667;0.6666666666666666;0.0;0.0;1.0;0.7368421052631579;0.1052631578947368;0.1578947368421052;0;0;1
