Qsize_R6;Qsize_R7;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Exp_Charge__R6;Exp_Charge__R7;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Eff_Gross_R6;Eff_Gross_R7;predFamilies_R6;predFamilies_R7;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
0.0;1.0;0.4166666666666667;1.0;33.0;52.0;0.7333333333333333;0.912280701754386;1.0;1.5757575757575757;0.9655172413793104;1.3793103448275863;0.0;0.0;0.9635302698760028;0.024070021881838;0.012399708242159;1;0
3.0;1.0;1.0;0.71875;60.0;63.0;0.7228915662650602;0.6631578947368421;1.0;1.05;0.9655172413793104;1.3793103448275863;0.0;0.0;0.9552238805970148;0.0015710919088766;0.0432050274941084;1;0
1.0;3.0;0.2692307692307692;1.0;42.0;92.0;0.4468085106382978;0.8679245283018868;1.0;2.1904761904761907;0.9655172413793104;1.3793103448275863;0.0;0.0;0.91981981981982;0.0207207207207207;0.0594594594594594;1;0
1.0;2.0;0.95;1.0;27.0;60.0;0.574468085106383;0.759493670886076;1.0;2.2222222222222223;0.8888888888888888;4.444444444444445;1.0;0.0;0.95136186770428;0.0107003891050583;0.0379377431906614;1;0
2.0;4.0;0.3962264150943396;1.0;29.0;93.0;0.3536585365853658;0.8157894736842105;1.0;3.206896551724138;0.8888888888888888;4.444444444444445;1.0;0.0;0.9053420805998126;0.0253045923149015;0.0693533270852858;1;0
2.0;3.0;0.75;1.0;52.0;72.0;0.6190476190476191;0.75;1.0;1.3846153846153846;0.9655172413793104;1.3793103448275863;0.0;0.0;0.9177897574123988;0.0067385444743935;0.0754716981132075;1;0
2.0;4.0;1.0;0.8292682926829268;49.0;74.0;0.5903614457831325;0.6434782608695652;1.0;1.510204081632653;0.8888888888888888;4.444444444444445;1.0;0.0;0.897986577181208;0.0013422818791946;0.1006711409395973;1;0
2.0;3.0;1.0;0.8157894736842105;46.0;71.0;0.5974025974025974;0.6513761467889908;1.0;1.5434782608695652;0.8888888888888888;4.444444444444445;1.0;0.0;0.891156462585034;0.0149659863945578;0.0938775510204081;1;0
3.0;2.0;1.0;0.5348837209302325;51.0;63.0;0.6891891891891891;0.5943396226415094;1.0;1.2352941176470589;0.8888888888888888;4.444444444444445;1.0;0.0;0.902127659574468;0.0042553191489361;0.0936170212765957;1;0
0.0;1.0;0.0;1.0;28.0;49.0;0.7567567567567568;1.0;1.0;1.75;0.9655172413793104;1.3793103448275863;0.0;0.0;0.930379746835443;0.050632911392405;0.0189873417721519;1;0
1.0;0.0;1.0;0.0;24.0;40.0;1.0;0.7142857142857143;1.0;1.6666666666666667;0.8888888888888888;4.444444444444445;1.0;0.0;0.9564220183486238;0.0068807339449541;0.036697247706422;1;0
0.0;0.0;0.0;1.0;28.0;43.0;0.9032258064516128;1.0;1.0;1.5357142857142858;0.9655172413793104;1.3793103448275863;0.0;0.0;0.8738738738738738;0.0990990990990991;0.027027027027027;1;0
1.0;0.0;1.0;0.0;26.0;40.0;1.0;0.6896551724137931;1.0;1.5384615384615383;0.8888888888888888;4.444444444444445;1.0;0.0;0.7368421052631579;0.1052631578947368;0.1578947368421052;1;0
2.0;0.0;1.0;0.0;32.0;40.0;1.0;0.625;1.0;1.25;0.8888888888888888;4.444444444444445;1.0;0.0;0.7142857142857143;0.0714285714285714;0.2142857142857142;1;0
3.0;0.0;1.0;0.0;38.0;40.0;1.0;0.5714285714285714;1.0;1.0526315789473684;0.8888888888888888;4.444444444444445;1.0;0.0;0.6846846846846847;0.045045045045045;0.2702702702702703;1;0
