Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
2.0;3.0;0.967741935483871;1.0;43.0;52.0;0.581081081081081;0.6341463414634146;1.0;1.2093023255813953;0.9285714285714286;1.5;0.0;0.0;1.0;0.0;0.0;0;1
5.0;5.0;0.6404494382022472;1.0;70.0;110.0;0.440251572327044;0.6586826347305389;1.0;1.5714285714285714;0.9285714285714286;1.5;0.0;0.0;1.0;0.0;0.0;1;0
6.0;9.0;0.4080459770114942;1.0;79.0;195.0;0.3122529644268774;0.7330827067669173;1.0;2.4683544303797467;0.8888888888888888;2.333333333333333;1.0;0.0;1.0;0.0;0.0;1;0
7.0;9.0;0.4508670520231214;1.0;86.0;194.0;0.332046332046332;0.7132352941176471;1.0;2.255813953488372;0.8888888888888888;2.333333333333333;1.0;0.0;1.0;0.0;0.0;1;0
8.0;9.0;0.488235294117647;1.0;91.0;191.0;0.3486590038314176;0.6970802919708029;1.0;2.098901098901099;0.8888888888888888;2.333333333333333;1.0;0.0;1.0;0.0;0.0;1;0
12.0;16.0;0.5104895104895105;1.0;159.0;307.0;0.3573033707865168;0.6777041942604857;1.0;1.930817610062893;0.9285714285714286;1.5;0.0;0.0;0.9818181818181818;0.0181818181818181;0.0;0;1
14.0;17.0;0.5639344262295082;1.0;185.0;315.0;0.3775510204081632;0.6468172484599589;1.0;1.7027027027027026;1.181818181818182;0.9090909090909092;0.0;1.0;0.9896265560165975;0.0103734439834024;0.0;0;1
15.0;18.0;0.6158730158730159;1.0;207.0;325.0;0.396551724137931;0.626204238921002;1.0;1.570048309178744;1.181818181818182;0.9090909090909092;0.0;1.0;0.990272373540856;0.0097276264591439;0.0;0;1
15.0;19.0;0.628482972136223;1.0;216.0;333.0;0.4007421150278293;0.621268656716418;1.0;1.5416666666666667;1.181818181818182;0.9090909090909092;0.0;1.0;0.9616087751371116;0.0383912248628884;0.0;0;1
16.0;21.0;0.6342857142857142;1.0;235.0;371.0;0.4017094017094017;0.6256323777403036;1.0;1.578723404255319;0.9285714285714286;1.5;0.0;0.0;0.9678510998307952;0.0321489001692047;0.0;0;1
16.0;22.0;0.5967741935483871;1.0;235.0;382.0;0.3871499176276771;0.6324503311258278;1.0;1.625531914893617;1.181818181818182;0.9090909090909092;0.0;1.0;0.9690048939641108;0.030995106035889;0.0;0;1
18.0;23.0;0.6666666666666666;1.0;267.0;391.0;0.412037037037037;0.6062015503875969;1.0;1.4644194756554307;1.181818181818182;0.9090909090909092;0.0;1.0;0.9338235294117648;0.025;0.0411764705882352;0;1
22.0;23.0;0.7917737789203085;1.0;321.0;399.0;0.452112676056338;0.5643564356435643;1.0;1.2429906542056075;1.181818181818182;0.9090909090909092;0.0;1.0;0.9183135704874836;0.0184453227931488;0.0632411067193675;1;0
23.0;26.0;0.7535885167464115;1.0;323.0;439.0;0.4358974358974359;0.5822281167108754;1.0;1.3591331269349844;0.8888888888888888;2.333333333333333;1.0;0.0;0.9325699745547074;0.0139949109414758;0.0534351145038167;1;0
25.0;26.0;0.8086124401913876;1.0;351.0;439.0;0.4564369310793238;0.564993564993565;1.0;1.2507122507122508;0.9285714285714286;1.5;0.0;0.0;0.934487021013597;0.0135970333745364;0.0519159456118665;1;0
27.0;30.0;0.6365217391304347;1.0;379.0;596.0;0.3972746331236897;0.6195426195426196;1.0;1.5725593667546174;0.9285714285714286;1.5;0.0;0.0;0.939121756487026;0.0229540918163672;0.0379241516966067;1;0
28.0;32.0;0.6161449752883031;1.0;382.0;628.0;0.3862487360970677;0.626746506986028;1.0;1.643979057591623;0.8888888888888888;2.333333333333333;1.0;0.0;0.9487427466150872;0.0183752417794971;0.0328820116054158;1;0
29.0;32.0;0.6293245469522241;1.0;390.0;628.0;0.391173520561685;0.6217821782178218;1.0;1.6102564102564103;0.8888888888888888;2.333333333333333;1.0;0.0;0.9491362763915548;0.0182341650671785;0.0326295585412667;1;0
32.0;32.0;0.6898839137645107;1.0;429.0;624.0;0.4156976744186046;0.6;1.0;1.4545454545454546;0.9285714285714286;1.5;0.0;0.0;0.9340054995417048;0.0329972502291475;0.0329972502291475;0;1
34.0;34.0;0.7073552425665102;1.0;465.0;660.0;0.421195652173913;0.5935251798561151;1.0;1.4193548387096775;0.9285714285714286;1.5;0.0;0.0;0.9429559204840104;0.024200518582541;0.0328435609334485;1;0
49.0;38.0;0.8604336043360433;1.0;648.0;759.0;0.4675324675324675;0.5444763271162123;1.0;1.1712962962962965;0.9285714285714286;1.5;0.0;0.0;0.9786172487526728;0.007127583749109;0.0142551674982181;1;0
