Qsize_R1;Qsize_R2;Cur_Charge_comparable_R1;Cur_Charge_comparable_R2;Exp_Charge__R1;Exp_Charge__R2;Exp_ChargeRates_R1;Exp_ChargeRates_R2;Exp_Charge__comparable_R1;Exp_Charge__comparable_R2;Eff_Gross_R1;Eff_Gross_R2;predFamilies_R1;predFamilies_R2;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0
1.0;3.0;0.160919540229885;1.0;27.0;108.0;0.2368421052631578;0.8852459016393442;1.0;4.0;0.9285714285714286;1.5;0.0;0.0;1.0;0.0;0.0;0;1
4.0;5.0;0.417910447761194;1.0;69.0;155.0;0.3399014778325123;0.7345971563981043;1.0;2.246376811594203;0.9285714285714286;1.5;0.0;0.0;1.0;0.0;0.0;0;1
6.0;9.0;0.4396135265700483;1.0;104.0;228.0;0.3344051446945337;0.7147335423197492;1.0;2.1923076923076925;0.9285714285714286;1.5;0.0;0.0;1.0;0.0;0.0;0;1
7.0;10.0;0.45;1.0;112.0;230.0;0.3373493975903614;0.6990881458966566;1.0;2.0535714285714284;1.181818181818182;0.9090909090909092;0.0;1.0;1.0;0.0;0.0;0;1
12.0;14.0;0.5072992700729927;1.0;152.0;295.0;0.3568075117370892;0.6797235023041475;1.0;1.9407894736842104;0.9285714285714286;1.5;0.0;0.0;0.9450800915331808;0.0549199084668192;0.0;1;0
14.0;15.0;0.5874125874125874;1.0;181.0;307.0;0.3875802997858672;0.6463157894736842;1.0;1.6961325966850829;0.9285714285714286;1.5;0.0;0.0;0.953781512605042;0.0462184873949579;0.0;1;0
15.0;16.0;0.5933333333333334;1.0;186.0;321.0;0.382716049382716;0.6432865731462926;1.0;1.7258064516129032;0.8888888888888888;2.333333333333333;1.0;0.0;0.956;0.044;0.0;1;0
16.0;18.0;0.5411764705882353;1.0;192.0;361.0;0.3609022556390977;0.6623853211009174;1.0;1.8802083333333333;0.8888888888888888;2.333333333333333;1.0;0.0;0.9632352941176472;0.0367647058823529;0.0;1;0
22.0;21.0;0.6034063260340633;1.0;261.0;432.0;0.3883928571428571;0.6352941176470588;1.0;1.6551724137931034;0.9285714285714286;1.5;0.0;0.0;0.9762962962962964;0.0237037037037037;0.0;0;1
23.0;22.0;0.5972222222222222;1.0;271.0;442.0;0.3854907539118065;0.6314285714285715;1.0;1.6309963099630995;1.181818181818182;0.9090909090909092;0.0;1.0;0.9787234042553192;0.0212765957446808;0.0;0;1
23.0;24.0;0.5901287553648069;1.0;288.0;487.0;0.3819628647214854;0.6391076115485564;1.0;1.6909722222222223;0.9285714285714286;1.5;0.0;0.0;0.981456953642384;0.0185430463576158;0.0;0;1
28.0;28.0;0.5853211009174312;1.0;332.0;566.0;0.3785632839224629;0.63954802259887;1.0;1.7048192771084338;0.9285714285714286;1.5;0.0;0.0;0.9896907216494846;0.0103092783505154;0.0;1;0
30.0;28.0;0.6397058823529411;1.0;361.0;565.0;0.3988950276243094;0.6188389923329682;1.0;1.5650969529085872;0.9285714285714286;1.5;0.0;0.0;0.9911111111111112;0.0088888888888888;0.0;1;0
32.0;29.0;0.6909090909090909;1.0;393.0;571.0;0.4167550371155885;0.6004206098843323;1.0;1.4529262086513994;0.9285714285714286;1.5;0.0;0.0;0.992529348986126;0.007470651013874;0.0;1;0
33.0;30.0;0.6968641114982579;1.0;408.0;595.0;0.4154786150712831;0.5979899497487438;1.0;1.4583333333333333;0.8888888888888888;2.333333333333333;1.0;0.0;0.9928644240570846;0.0071355759429153;0.0;1;0
34.0;30.0;0.7102966841186736;1.0;415.0;594.0;0.4200404858299595;0.5934065934065934;1.0;1.4313253012048193;0.8888888888888888;2.333333333333333;1.0;0.0;0.9939148073022313;0.0060851926977687;0.0;1;0
37.0;36.0;0.6388101983002833;1.0;464.0;727.0;0.3965811965811965;0.6171477079796265;1.0;1.5668103448275863;0.9285714285714286;1.5;0.0;0.0;0.9830076465590484;0.0169923534409515;0.0;1;0
38.0;36.0;0.6671388101983002;1.0;479.0;727.0;0.4042194092827004;0.6068447412353923;1.0;1.5177453027139876;0.8888888888888888;2.333333333333333;1.0;0.0;0.9832915622389308;0.0167084377610693;0.0;1;0
49.0;39.0;0.8099606815203145;1.0;631.0;784.0;0.4526542324246771;0.5592011412268189;1.0;1.242472266244057;0.9285714285714286;1.5;0.0;0.0;0.9745942131263232;0.018348623853211;0.0070571630204657;1;0
50.0;39.0;0.8307086614173228;1.0;641.0;783.0;0.4568781183178902;0.5529661016949152;1.0;1.221528861154446;0.8888888888888888;2.333333333333333;1.0;0.0;0.9548254620123204;0.0164271047227926;0.028747433264887;1;0
