Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
0.0;0.0;0.0;1.0;1.0;1.0;22.0;20.0;20.0;1.0;1.0;1.0;1.1;1.0;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;1.0;0.0;0.0;0;0;1
0.0;1.0;1.0;0.0;1.0;0.5714285714285714;22.0;41.0;14.0;0.4;0.7735849056603774;0.4;1.5714285714285714;2.9285714285714284;1.0;7.333333333333333;6.666666666666667;0.6666666666666666;0.0;0.0;1.0;0.9329268292682928;0.0670731707317073;0.0;0;0;1
2.0;0.0;1.0;1.0;0.0;0.9583333333333334;46.0;20.0;43.0;0.6666666666666666;0.2985074626865671;0.6417910447761194;2.3;1.0;2.15;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.9316185696361357;0.0294855708908406;0.0388958594730238;0;0;1
1.0;0.0;0.0;1.0;0.0;0.2;32.0;20.0;4.0;0.9411764705882352;0.625;0.2857142857142857;8.0;5.0;1.0;7.333333333333333;6.666666666666667;0.6666666666666666;0.0;0.0;1.0;0.974323386537127;0.0083275503122831;0.0173490631505898;1;0;1
1.0;0.0;0.0;1.0;0.0;0.0;28.0;20.0;2.0;1.0;0.7692307692307693;0.25;14.0;10.0;1.0;7.333333333333333;6.666666666666667;0.6666666666666666;0.0;0.0;1.0;0.9643107067879636;0.0041987403778866;0.0314905528341497;1;0;0
1.0;0.0;0.0;1.0;0.0;0.0;15.0;20.0;2.0;1.0;0.6451612903225806;0.1538461538461538;7.5;10.0;1.0;1.3333333333333333;6.666666666666667;0.6666666666666666;1.0;0.0;1.0;0.9531914893617022;0.0078014184397163;0.0390070921985815;1;0;0
1.0;0.0;1.0;0.2631578947368421;0.0;1.0;9.0;20.0;39.0;0.3214285714285714;0.4545454545454545;0.8863636363636364;1.0;2.2222222222222223;4.333333333333333;0.8;4.0;4.0;1.0;0.0;0.0;0.9577363896848138;0.0171919770773638;0.0250716332378223;1;0;0
0.0;0.0;1.0;0.0;0.0;1.0;22.0;20.0;37.0;0.5641025641025641;0.5405405405405406;1.0;1.1;1.0;1.85;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.9664694280078896;0.0167652859960552;0.0167652859960552;0;1;1
1.0;0.0;0.0;1.0;0.0;0.0;39.0;6.0;20.0;1.0;0.2608695652173913;0.5405405405405406;6.5;1.0;3.333333333333333;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.9325153374233128;0.0173824130879345;0.0501022494887525;0;1;0
1.0;0.0;0.0;1.0;0.0;0.0;26.0;6.0;20.0;1.0;0.6;0.8333333333333334;4.333333333333333;1.0;3.333333333333333;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.9670079635949944;0.0045506257110352;0.0284414106939704;0;1;1
0.0;0.0;1.0;0.0;0.0;1.0;22.0;6.0;39.0;0.5365853658536586;0.24;1.0;3.6666666666666665;1.0;6.5;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.9246119733924612;0.0210643015521064;0.0543237250554323;1;1;0
1.0;0.0;1.0;1.0;0.0;0.7857142857142857;18.0;6.0;31.0;0.6206896551724138;0.1935483870967742;0.6888888888888889;3.0;1.0;5.166666666666667;0.8;1.2;4.0;1.0;1.0;0.0;0.9314285714285714;0.0285714285714285;0.04;0;1;0
0.0;0.0;0.0;1.0;1.0;1.0;4.0;6.0;20.0;1.0;1.0;1.0;1.0;1.5;5.0;0.8;1.2;4.0;1.0;1.0;0.0;0.9639303482587064;0.0;0.0360696517412935;1;0;1
0.0;0.0;1.0;0.0;0.0;1.0;4.0;20.0;31.0;0.2666666666666666;0.6451612903225806;1.0;1.0;5.0;7.75;0.8;4.0;4.0;1.0;0.0;0.0;0.9279038718291056;0.0146862483311081;0.0574098798397863;1;0;1
0.0;1.0;0.0;0.3;1.0;0.0;25.0;30.0;20.0;0.7142857142857143;0.9090909090909092;0.6060606060606061;1.25;1.5;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.9644194756554308;0.0243445692883895;0.0112359550561797;1;0;0
2.0;0.0;0.0;1.0;0.0;0.0;27.0;20.0;20.0;1.0;0.8;0.8;1.35;1.0;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.9781553398058253;0.012135922330097;0.0097087378640776;0;0;1
0.0;0.0;1.0;0.0;0.0;1.0;22.0;20.0;17.0;0.5945945945945946;0.5714285714285714;1.0;1.2941176470588236;1.1764705882352942;1.0;7.333333333333333;6.666666666666667;0.6666666666666666;0.0;0.0;1.0;0.9496402877697842;0.0359712230215827;0.014388489208633;0;1;0
0.0;1.0;1.0;0.0;1.0;0.6666666666666666;22.0;21.0;12.0;0.4680851063829787;0.6774193548387096;0.4444444444444444;1.8333333333333333;1.75;1.0;7.333333333333333;2.0;0.6666666666666666;0.0;1.0;1.0;0.9192399049881236;0.0593824228028503;0.0213776722090261;0;0;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;6.0;20.0;1.0;1.0;1.0;3.6666666666666665;1.0;3.333333333333333;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.9488636363636364;0.0;0.0511363636363636;0;0;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;6.0;2.0;1.0;1.0;1.0;11.0;3.0;1.0;7.333333333333333;2.0;0.6666666666666666;0.0;1.0;1.0;0.8235294117647058;0.0;0.1764705882352941;1;0;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;6.0;2.0;1.0;1.0;1.0;11.0;3.0;1.0;7.333333333333333;2.0;0.6666666666666666;0.0;1.0;1.0;0.8375;0.0;0.1625;1;0;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;6.0;20.0;1.0;1.0;1.0;3.6666666666666665;1.0;3.333333333333333;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.6438356164383562;0.0;0.3561643835616438;0;1;0
