Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
0.0;0.0;0.0;1.0;1.0;1.0;22.0;20.0;20.0;1.0;1.0;1.0;1.1;1.0;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.9705882352941176;0.0;0.0294117647058823;0;0;1
1.0;0.0;1.0;0.8333333333333334;0.0;1.0;32.0;20.0;14.0;0.7272727272727273;0.4761904761904761;0.5833333333333334;2.2857142857142856;1.4285714285714286;1.0;7.333333333333333;6.666666666666667;0.6666666666666666;0.0;0.0;1.0;0.9706933523945676;0.0157255182273052;0.0135811293781272;0;1;1
0.0;1.0;2.0;0.0714285714285714;1.0;0.2142857142857142;24.0;48.0;8.0;0.4137931034482758;0.8571428571428571;0.2105263157894736;3.0;6.0;1.0;7.333333333333333;6.666666666666667;0.6666666666666666;0.0;0.0;1.0;0.9722405816259088;0.0237937871777924;0.0039656311962987;1;1;0
1.0;1.0;0.0;0.8888888888888888;1.0;0.0;20.0;38.0;2.0;0.5263157894736842;0.7037037037037037;0.0555555555555555;10.0;19.0;1.0;1.3333333333333333;6.666666666666667;0.6666666666666666;1.0;0.0;1.0;0.9368963296844816;0.0218931101094655;0.0412105602060528;1;1;0
2.0;2.0;0.0;0.75;1.0;0.0;16.0;36.0;2.0;0.5;0.75;0.0666666666666666;8.0;18.0;1.0;1.3333333333333333;6.666666666666667;0.6666666666666666;1.0;0.0;1.0;0.9492995330220146;0.0186791194129419;0.0320213475650433;1;0;1
1.0;1.0;0.0;1.0;1.0;0.0;12.0;28.0;2.0;0.6;0.7777777777777778;0.1111111111111111;6.0;14.0;1.0;1.3333333333333333;6.666666666666667;0.6666666666666666;1.0;0.0;1.0;0.9670103092783504;0.0109965635738831;0.0219931271477663;0;1;1
0.0;1.0;0.0;0.0;1.0;0.0;4.0;32.0;2.0;0.1333333333333333;1.0;0.0714285714285714;2.0;16.0;1.0;1.3333333333333333;2.0;0.6666666666666666;1.0;1.0;1.0;0.9533927347498288;0.0178204249485949;0.0287868403015764;0;0;1
0.0;1.0;1.0;0.0;0.75;1.0;4.0;18.0;36.0;0.125;0.5294117647058824;0.75;1.0;4.5;9.0;0.8;1.2;4.0;1.0;1.0;0.0;0.945317840054682;0.0191387559808612;0.0355434039644566;0;1;1
0.0;1.0;1.0;0.0;1.0;0.8;4.0;16.0;28.0;0.1818181818181818;0.6666666666666666;0.7368421052631579;1.0;4.0;7.0;0.8;1.2;4.0;1.0;1.0;0.0;0.9619181946403385;0.0126939351198871;0.0253878702397743;1;1;0
0.0;1.0;0.0;0.0;1.0;0.0;22.0;28.0;20.0;0.7333333333333333;1.0;0.7142857142857143;1.1;1.4;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.965432098765432;0.0065843621399176;0.0279835390946502;0;1;1
