Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource_0.0;Selected Resource_1.0;Selected Resource_2.0
0.0;0.0;0.0;0.0;0.0;1.0;22.0;20.0;22.0;0.9166666666666666;0.9090909090909092;1.0;1.1;1.0;1.1;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.9731638418079096;0.001412429378531;0.0254237288135593;0;1;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;20.0;20.0;1.0;1.0;1.0;1.1;1.0;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.9585253456221198;0.0;0.0414746543778801;1;0;0
1.0;0.0;0.0;1.0;0.0;0.0;11.0;20.0;20.0;1.0;0.7407407407407407;0.7407407407407407;1.0;1.818181818181818;1.818181818181818;0.8;4.0;4.0;1.0;0.0;0.0;0.961904761904762;0.0055555555555555;0.0325396825396825;0;1;0
0.0;1.0;1.0;0.0;1.0;0.1724137931034483;4.0;49.0;25.0;0.1052631578947368;0.9074074074074074;0.4629629629629629;1.0;12.25;6.25;0.8;4.0;4.0;1.0;0.0;0.0;0.9235618597320724;0.0267927501970055;0.0496453900709219;1;0;0
0.0;1.0;0.0;0.0;1.0;0.0;4.0;31.0;20.0;0.2666666666666666;1.0;0.6451612903225806;1.0;7.75;5.0;0.8;4.0;4.0;1.0;0.0;0.0;0.9436734693877552;0.0089795918367346;0.0473469387755102;1;0;1
0.0;0.0;0.0;0.0;1.0;0.0;4.0;23.0;20.0;0.5714285714285714;1.0;0.8695652173913043;1.0;5.75;5.0;0.8;4.0;4.0;1.0;0.0;0.0;0.955685618729097;0.0025083612040133;0.0418060200668896;1;1;0
0.0;0.0;0.0;1.0;1.0;1.0;4.0;20.0;20.0;1.0;1.0;1.0;1.0;5.0;5.0;0.8;4.0;4.0;1.0;0.0;0.0;0.9529015979814972;0.0;0.0470984020185029;1;1;1
0.0;1.0;0.0;0.0;1.0;0.0;4.0;16.0;20.0;0.2857142857142857;1.0;0.6666666666666666;1.0;4.0;5.0;0.8;1.2;4.0;1.0;1.0;0.0;0.9600694444444444;0.0086805555555555;0.03125;1;0;0
2.0;1.0;0.0;1.0;0.2692307692307692;0.0;48.0;27.0;20.0;0.8727272727272727;0.5094339622641509;0.3773584905660377;2.4;1.35;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;0.9456159822419534;0.0366259711431742;0.0177580466148723;1;0;0
2.0;0.0;0.0;1.0;0.0;0.0;33.0;20.0;20.0;1.0;0.4081632653061224;0.4081632653061224;1.65;1.0;1.0;0.8;4.0;4.0;1.0;0.0;0.0;0.9397874852420308;0.0342384887839433;0.0259740259740259;0;0;1
1.0;0.0;0.0;1.0;0.0;0.0;30.0;20.0;2.0;1.0;0.7142857142857143;0.2;15.0;10.0;1.0;7.333333333333333;6.666666666666667;0.6666666666666666;0.0;0.0;1.0;0.9509536784741144;0.0108991825613079;0.0381471389645776;0;0;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;20.0;2.0;1.0;1.0;1.0;11.0;10.0;1.0;7.333333333333333;6.666666666666667;0.6666666666666666;0.0;0.0;1.0;0.9316939890710384;0.0;0.0683060109289617;0;0;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;20.0;2.0;1.0;1.0;1.0;11.0;10.0;1.0;7.333333333333333;6.666666666666667;0.6666666666666666;0.0;0.0;1.0;0.9178082191780822;0.0;0.0821917808219178;0;0;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;20.0;2.0;1.0;1.0;1.0;11.0;10.0;1.0;7.333333333333333;6.666666666666667;0.6666666666666666;0.0;0.0;1.0;0.9231824417009602;0.0;0.0768175582990397;0;0;1
0.0;0.0;0.0;1.0;1.0;1.0;22.0;20.0;2.0;1.0;1.0;1.0;11.0;10.0;1.0;7.333333333333333;6.666666666666667;0.6666666666666666;0.0;0.0;1.0;0.9232876712328768;0.0;0.0767123287671232;1;0;0
0.0;0.0;0.0;0.0;0.0;1.0;4.0;20.0;23.0;0.5714285714285714;0.8695652173913043;1.0;1.0;5.0;5.75;0.8;4.0;4.0;1.0;0.0;0.0;0.9679715302491104;0.0053380782918149;0.0266903914590747;1;0;0
0.0;0.0;0.0;1.0;1.0;1.0;4.0;20.0;20.0;1.0;1.0;1.0;1.0;5.0;5.0;0.8;4.0;4.0;1.0;0.0;0.0;0.9615384615384616;0.0;0.0384615384615384;1;0;0
0.0;0.0;0.0;1.0;0.0;0.0;6.0;20.0;20.0;1.0;0.9090909090909092;0.9090909090909092;1.0;3.333333333333333;3.333333333333333;0.8;4.0;4.0;1.0;0.0;0.0;0.9643527204502814;0.0037523452157598;0.0318949343339587;1;0;0
0.0;0.0;0.0;1.0;1.0;1.0;22.0;20.0;20.0;1.0;1.0;1.0;1.1;1.0;1.0;1.0476190476190477;0.9523809523809524;0.9523809523809524;0.0;0.0;0.0;1.0;0.0;0.0;0;1;0
0.0;1.0;0.0;0.0;1.0;0.0;22.0;18.0;20.0;0.6470588235294118;1.0;0.625;1.2222222222222223;1.0;1.1111111111111112;3.142857142857143;0.8571428571428571;2.857142857142857;0.0;1.0;0.0;0.8248847926267281;0.0552995391705069;0.1198156682027649;1;0;0
