Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
1.0;1.0;0.0;0.3157894736842105;1.0;0.0;18.0;38.0;23.0;0.4864864864864865;0.8636363636363636;0.4791666666666667;1.0;2.111111111111111;1.2777777777777777;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.9497645211930926;0.0196232339089481;0.0306122448979591;2.0
0.0;1.0;1.0;0.0;0.6666666666666666;1.0;12.0;27.0;15.0;0.375;0.6923076923076923;0.6521739130434783;1.0;2.25;1.25;3.0;4.75;0.75;0.0;0.0;1.0;0.948248407643312;0.0159235668789808;0.035828025477707;2.0
0.0;1.0;2.0;0.0;0.5;1.0;12.0;26.0;17.0;0.3636363636363636;0.65;0.7083333333333334;1.0;2.1666666666666665;1.4166666666666667;3.0;4.75;0.75;0.0;0.0;1.0;0.9489225857940942;0.0167597765363128;0.0343176376695929;2.0
0.0;0.0;1.0;0.0;0.0;1.0;12.0;19.0;8.0;0.7058823529411765;0.7916666666666666;1.0;1.5;2.375;1.0;3.0;4.75;0.75;0.0;0.0;1.0;0.9451612903225808;0.0040322580645161;0.0508064516129032;1.0
1.0;1.0;0.0;0.4761904761904761;1.0;0.0;22.0;40.0;3.0;0.5116279069767442;0.8;0.088235294117647;7.333333333333333;13.333333333333334;1.0;3.0;4.75;0.75;0.0;0.0;1.0;0.9546666666666668;0.0275555555555555;0.0177777777777777;2.0
0.0;2.0;0.0;0.0;1.0;0.0;12.0;32.0;3.0;0.48;1.0;0.1875;4.0;10.666666666666666;1.0;3.0;4.75;0.75;0.0;0.0;1.0;0.9587073608617596;0.011669658886894;0.0296229802513465;2.0
0.0;2.0;0.0;0.0;1.0;0.0;12.0;28.0;3.0;0.5714285714285714;1.0;0.25;4.0;9.333333333333334;1.0;3.0;4.75;0.75;0.0;0.0;1.0;0.9662716499544212;0.0082041932543299;0.0255241567912488;2.0
0.0;0.0;0.0;1.0;1.0;1.0;12.0;19.0;3.0;1.0;1.0;1.0;4.0;6.333333333333333;1.0;3.0;4.75;0.75;0.0;0.0;1.0;0.9685185185185186;0.0;0.0314814814814814;0.0
0.0;1.0;0.0;0.0;1.0;0.08;2.0;44.0;25.0;0.0689655172413793;0.9565217391304348;0.5;1.0;22.0;12.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9732408325074332;0.0267591674925668;0.0;0.0
0.0;1.0;0.0;0.0;1.0;0.0;2.0;34.0;23.0;0.1176470588235294;1.0;0.6052631578947368;1.0;17.0;11.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.983640081799591;0.0153374233128834;0.0010224948875255;0.0
0.0;1.0;0.0;0.0;1.0;0.0;2.0;30.0;23.0;0.1538461538461538;1.0;0.6764705882352942;1.0;15.0;11.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9885297184567258;0.0114702815432742;0.0;0.0
0.0;0.0;0.0;1.0;1.0;1.0;12.0;19.0;23.0;1.0;1.0;1.0;1.0;1.5833333333333333;1.9166666666666667;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.9743589743589745;0.0;0.0256410256410256;0.0
1.0;0.0;0.0;1.0;0.0;0.0;8.0;19.0;23.0;1.0;0.76;0.7931034482758621;1.0;2.375;2.875;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9836734693877552;0.0122448979591836;0.0040816326530612;0.0
1.0;0.0;0.0;1.0;0.0;0.0;6.0;19.0;23.0;1.0;0.8260869565217391;0.8518518518518519;1.0;3.1666666666666665;3.8333333333333335;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.99163179916318;0.00836820083682;0.0;2.0
0.0;0.0;1.0;0.0;0.0;1.0;2.0;19.0;18.0;0.1176470588235294;0.5588235294117647;1.0;1.0;9.5;9.0;0.6666666666666666;6.333333333333333;1.0;1.0;0.0;1.0;0.8910133843212237;0.02868068833652;0.0803059273422562;0.0
0.0;0.0;1.0;0.0;0.0;1.0;2.0;19.0;16.0;0.1333333333333333;0.59375;1.0;1.0;9.5;8.0;0.6666666666666666;6.333333333333333;1.0;1.0;0.0;1.0;0.9037735849056604;0.0245283018867924;0.0716981132075471;0.0
1.0;0.0;0.0;1.0;0.0;0.0;20.0;19.0;3.0;1.0;0.7037037037037037;0.2727272727272727;6.666666666666667;6.333333333333333;1.0;3.0;4.75;0.75;0.0;0.0;1.0;0.9260143198090692;0.0190930787589498;0.0548926014319809;2.0
1.0;1.0;0.0;1.0;0.8235294117647058;0.0;29.0;33.0;3.0;0.6744186046511628;0.66;0.088235294117647;9.666666666666666;11.0;1.0;3.0;4.75;0.75;0.0;0.0;1.0;0.8844221105527639;0.0778894472361809;0.0376884422110552;2.0
0.0;0.0;0.0;0.0;1.0;0.0;12.0;23.0;3.0;0.75;1.0;0.4285714285714285;4.0;7.666666666666667;1.0;3.0;4.75;0.75;0.0;0.0;1.0;0.9405099150141644;0.0113314447592068;0.0481586402266288;2.0
0.0;0.0;0.0;1.0;1.0;1.0;12.0;19.0;3.0;1.0;1.0;1.0;4.0;6.333333333333333;1.0;3.0;4.75;0.75;0.0;0.0;1.0;0.9034090909090908;0.0;0.096590909090909;2.0
0.0;0.0;0.0;1.0;1.0;1.0;12.0;19.0;3.0;1.0;1.0;1.0;4.0;6.333333333333333;1.0;3.0;4.75;0.75;0.0;0.0;1.0;0.9277566539923956;0.0;0.0722433460076045;2.0
0.0;0.0;0.0;1.0;1.0;1.0;12.0;19.0;3.0;1.0;1.0;1.0;4.0;6.333333333333333;1.0;3.0;4.75;0.75;0.0;0.0;1.0;0.937007874015748;0.0;0.0629921259842519;2.0
0.0;0.0;0.0;1.0;1.0;1.0;12.0;19.0;3.0;1.0;1.0;1.0;4.0;6.333333333333333;1.0;3.0;4.75;0.75;0.0;0.0;1.0;0.9652173913043478;0.0;0.0347826086956521;2.0
1.0;0.0;0.0;1.0;0.0;0.0;22.0;19.0;3.0;1.0;0.6551724137931034;0.2307692307692307;7.333333333333333;6.333333333333333;1.0;3.0;4.75;0.75;0.0;0.0;1.0;0.8769230769230769;0.0512820512820512;0.0717948717948717;1.0
