Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
0.0;0.0;0.0;1.0;1.0;1.0;12.0;19.0;23.0;1.0;1.0;1.0;1.0;1.5833333333333333;1.9166666666666667;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.9510233918128655;0.0;0.0489766081871345;2.0
0.0;0.0;1.0;0.0;0.0;1.0;12.0;19.0;25.0;0.3529411764705882;0.4634146341463415;1.0;1.0;1.5833333333333333;2.083333333333333;3.0;4.75;0.75;0.0;0.0;1.0;0.9383852691218132;0.0155807365439093;0.0460339943342776;1.0
0.0;1.0;1.0;0.0;0.75;1.0;12.0;16.0;15.0;0.3636363636363636;0.5714285714285714;0.625;1.0;1.3333333333333333;1.25;3.0;1.75;0.75;0.0;1.0;1.0;0.958904109589041;0.0130759651307596;0.0280199252801992;0.0
0.0;1.0;0.0;0.0;1.0;0.0;2.0;33.0;23.0;0.125;1.0;0.6216216216216216;1.0;16.5;11.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9568854568854568;0.009009009009009;0.0341055341055341;0.0
0.0;1.0;0.0;0.0;1.0;0.0;2.0;30.0;23.0;0.1538461538461538;1.0;0.6764705882352942;1.0;15.0;11.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.957556270096463;0.0070739549839228;0.0353697749196141;1.0
0.0;3.0;0.0;0.0;1.0;0.0;2.0;58.0;23.0;0.048780487804878;1.0;0.3709677419354839;1.0;29.0;11.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9581297976273552;0.0272156315422191;0.0146545708304256;0.0
0.0;3.0;0.0;0.0;1.0;0.0;2.0;55.0;23.0;0.0526315789473684;1.0;0.3898305084745763;1.0;27.5;11.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.957282913165266;0.0252100840336134;0.0175070028011204;0.0
0.0;1.0;0.0;0.0;1.0;0.0;2.0;45.0;23.0;0.0714285714285714;1.0;0.4693877551020408;1.0;22.5;11.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.956768249468462;0.0184266477675407;0.0248051027639971;0.0
2.0;0.0;0.0;1.0;0.0;0.0;21.0;19.0;23.0;1.0;0.6785714285714286;0.71875;1.105263157894737;1.0;1.2105263157894737;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.9591240875912408;0.0065693430656934;0.0343065693430656;1.0
0.0;1.0;0.0;0.0;1.0;0.0;12.0;16.0;23.0;0.5714285714285714;1.0;0.71875;1.0;1.3333333333333333;1.9166666666666667;1.5;0.875;2.875;0.0;1.0;0.0;0.9602356406480118;0.0066273932253313;0.0331369661266568;2.0
0.0;1.0;0.0;0.0;1.0;0.0;12.0;32.0;3.0;0.48;1.0;0.1875;4.0;10.666666666666666;1.0;3.0;4.75;0.75;0.0;0.0;1.0;0.9669421487603306;0.0107438016528925;0.0223140495867768;2.0
0.0;0.0;0.0;0.0;0.0;1.0;12.0;19.0;25.0;0.8571428571428571;0.9047619047619048;1.0;1.0;1.5833333333333333;2.083333333333333;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.9739217652958876;0.0020060180541624;0.0240722166499498;1.0
