Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
0.0;0.0;0.0;1.0;1.0;1.0;12.0;19.0;23.0;1.0;1.0;1.0;1.0;1.5833333333333333;1.9166666666666667;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.9907590759075908;0.0;0.0092409240924092;0.0
1.0;0.0;0.0;1.0;0.0;0.0;8.0;19.0;23.0;1.0;0.76;0.7931034482758621;1.0;2.375;2.875;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9725669497060744;0.0039190071848465;0.023514043109079;0.0
0.0;0.0;0.0;1.0;1.0;1.0;2.0;19.0;23.0;1.0;1.0;1.0;1.0;9.5;11.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9639107611548556;0.0;0.0360892388451443;0.0
1.0;0.0;0.0;1.0;0.0;0.0;29.0;19.0;23.0;1.0;0.5277777777777778;0.575;1.5263157894736843;1.0;1.2105263157894737;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.9458064516129032;0.0109677419354838;0.0432258064516129;2.0
1.0;0.0;1.0;0.5384615384615384;0.0;1.0;19.0;19.0;16.0;0.59375;0.4871794871794871;0.6956521739130435;1.1875;1.1875;1.0;3.0;4.75;0.75;0.0;0.0;1.0;0.961436170212766;0.0132978723404255;0.0252659574468085;2.0
0.0;0.0;1.0;0.0;0.0;1.0;12.0;19.0;9.0;0.6666666666666666;0.76;1.0;1.3333333333333333;2.111111111111111;1.0;3.0;4.75;0.75;0.0;0.0;1.0;0.9656102494942684;0.0040458530006743;0.0303438975050573;0.0
0.0;1.0;0.0;0.0;1.0;0.0;12.0;26.0;23.0;0.631578947368421;1.0;0.7666666666666667;1.0;2.1666666666666665;1.9166666666666667;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.951171875;0.0068359375;0.0419921875;0.0
0.0;0.0;0.0;1.0;0.0;0.0;4.0;19.0;23.0;1.0;0.9047619047619048;0.92;1.0;4.75;5.75;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.96579476861167;0.0020120724346076;0.0321931589537223;0.0
0.0;0.0;1.0;0.0;0.0;1.0;2.0;19.0;38.0;0.1176470588235294;0.5588235294117647;1.0;1.0;9.5;19.0;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9586056644880174;0.0163398692810457;0.0250544662309368;0.0
0.0;0.0;1.0;0.0;0.0;1.0;2.0;19.0;28.0;0.2857142857142857;0.7916666666666666;1.0;1.0;9.5;14.0;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.981797497155859;0.005688282138794;0.0125142207053469;0.0
0.0;0.0;1.0;0.25;0.0;1.0;3.0;19.0;27.0;0.4285714285714285;0.7916666666666666;0.9642857142857144;1.0;6.333333333333333;9.0;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.984;0.0057142857142857;0.0102857142857142;0.0
0.0;0.0;0.0;1.0;1.0;1.0;2.0;19.0;23.0;1.0;1.0;1.0;1.0;9.5;11.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9666666666666668;0.0;0.0333333333333333;0.0
0.0;0.0;0.0;1.0;1.0;1.0;2.0;19.0;23.0;1.0;1.0;1.0;1.0;9.5;11.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9749403341288784;0.0;0.0250596658711217;0.0
0.0;0.0;0.0;0.0;0.0;1.0;2.0;19.0;24.0;0.6666666666666666;0.95;1.0;1.0;9.5;12.0;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9879081015719468;0.0012091898428053;0.0108827085852478;0.0
0.0;0.0;1.0;0.0;0.0;1.0;2.0;19.0;44.0;0.0869565217391304;0.475;1.0;1.0;9.5;22.0;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.950863213811421;0.0278884462151394;0.0212483399734395;0.0
0.0;0.0;0.0;0.0;0.0;1.0;2.0;19.0;29.0;0.25;0.76;1.0;1.0;9.5;14.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9900142653352354;0.0085592011412268;0.0014265335235378;0.0
0.0;1.0;0.0;0.0;1.0;0.0;2.0;47.0;23.0;0.0666666666666666;1.0;0.4509803921568627;1.0;23.5;11.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9256449165402124;0.0424886191198786;0.0318664643399089;0.0
0.0;1.0;0.0;0.0;1.0;0.0;2.0;45.0;23.0;0.0714285714285714;1.0;0.4693877551020408;1.0;22.5;11.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9333333333333332;0.0385185185185185;0.0281481481481481;0.0
0.0;1.0;0.0;0.0;1.0;0.0;2.0;34.0;23.0;0.1176470588235294;1.0;0.6052631578947368;1.0;17.0;11.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9303030303030304;0.0227272727272727;0.0469696969696969;0.0
0.0;0.0;0.0;0.0;1.0;0.0;2.0;24.0;23.0;0.2857142857142857;1.0;0.8214285714285714;1.0;12.0;11.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.961783439490446;0.0079617834394904;0.0302547770700636;0.0
0.0;0.0;0.0;0.0;0.0;1.0;2.0;19.0;25.0;0.5;0.9047619047619048;1.0;1.0;9.5;12.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9936575052854124;0.0042283298097251;0.0021141649048625;0.0
0.0;0.0;0.0;1.0;0.0;0.0;15.0;19.0;23.0;1.0;0.8636363636363636;0.8846153846153846;1.0;1.2666666666666666;1.5333333333333334;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.9128919860627178;0.0104529616724738;0.0766550522648083;1.0
0.0;0.0;1.0;0.0;0.0;1.0;12.0;7.0;35.0;0.5;0.3684210526315789;1.0;1.7142857142857142;1.0;5.0;1.5;0.875;2.875;0.0;1.0;0.0;0.8421052631578947;0.0451127819548872;0.112781954887218;1.0
0.0;0.0;0.0;1.0;1.0;1.0;12.0;7.0;23.0;1.0;1.0;1.0;1.7142857142857142;1.0;3.2857142857142856;1.5;0.875;2.875;0.0;1.0;0.0;0.0;0.0;1.0;1.0
