Qsize_R6;Qsize_R7;Cur_Charge_comparable_R6;Cur_Charge_comparable_R7;Exp_Charge__R6;Exp_Charge__R7;Exp_ChargeRates_R6;Exp_ChargeRates_R7;Exp_Charge__comparable_R6;Exp_Charge__comparable_R7;Eff_Gross_R6;Eff_Gross_R7;predFamilies_R6;predFamilies_R7;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
1.0;0.0;1.0;0.625;45.0;33.0;0.8181818181818182;0.673469387755102;1.3636363636363635;1.0;1.2083333333333333;0.9583333333333334;0.0;0.0;0.9584548104956268;0.0225947521865889;0.0189504373177842;1.0
0.0;1.0;0.2857142857142857;1.0;33.0;37.0;0.7021276595744681;0.902439024390244;1.0;1.121212121212121;1.2083333333333333;0.9583333333333334;0.0;0.0;0.9764397905759162;0.0078534031413612;0.0157068062827225;1.0
1.0;1.0;0.6585365853658537;1.0;56.0;49.0;0.5773195876288659;0.6447368421052632;1.1428571428571428;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9393939393939394;0.0033670033670033;0.0572390572390572;1.0
1.0;2.0;0.4137931034482758;1.0;41.0;52.0;0.5857142857142857;0.8125;1.0;1.2682926829268293;1.2083333333333333;0.9583333333333334;0.0;0.0;0.9604147031102732;0.000942507068803;0.0386427898209236;1.0
0.0;2.0;0.1590909090909091;1.0;36.0;52.0;0.45;0.8813559322033898;1.0;1.4444444444444444;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9491362763915548;0.0019193857965451;0.0489443378119001;1.0
0.0;2.0;0.0;1.0;29.0;28.0;0.5918367346938775;1.0;1.0357142857142858;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9678068410462776;0.0120724346076458;0.0201207243460764;1.0
0.0;3.0;0.0;1.0;29.0;33.0;0.5370370370370371;1.0;1.0;1.137931034482759;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9676113360323888;0.0070850202429149;0.0253036437246963;1.0
1.0;0.0;1.0;0.0;40.0;8.0;1.0;0.4210526315789473;5.0;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9553072625698324;0.0324022346368715;0.012290502793296;1.0
2.0;0.0;1.0;0.0;51.0;8.0;1.0;0.2666666666666666;6.375;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.954491017964072;0.0191616766467065;0.0263473053892215;1.0
2.0;0.0;1.0;0.0;73.0;8.0;1.0;0.1538461538461538;9.125;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.942376950780312;0.0048019207683073;0.0528211284513805;1.0
1.0;2.0;1.0;1.0;46.0;40.0;0.7301587301587301;0.7017543859649122;1.15;1.0;1.2083333333333333;0.9583333333333334;0.0;0.0;0.9341894060995184;0.0112359550561797;0.0545746388443017;1.0
1.0;2.0;0.3636363636363636;1.0;45.0;52.0;0.5056179775280899;0.7647058823529411;1.0;1.1555555555555554;3.2222222222222223;0.8888888888888888;0.0;1.0;0.8978328173374613;0.0092879256965944;0.0928792569659442;1.0
0.0;3.0;0.2;1.0;38.0;53.0;0.4578313253012048;0.8548387096774194;1.0;1.394736842105263;3.2222222222222223;0.8888888888888888;0.0;1.0;0.9129032258064516;0.0;0.0870967741935483;1.0
0.0;0.0;1.0;0.0;35.0;8.0;1.0;0.5714285714285714;4.375;1.0;3.2222222222222223;0.8888888888888888;0.0;1.0;0.987603305785124;0.0;0.012396694214876;1.0
0.0;1.0;0.375;1.0;35.0;39.0;0.6862745098039216;0.8666666666666667;1.0;1.1142857142857143;1.2083333333333333;0.9583333333333334;0.0;0.0;0.9308176100628932;0.0;0.0691823899371069;0.0
0.0;0.0;0.0;1.0;10.0;29.0;0.625;1.0;1.0;2.9;0.9090909090909092;2.090909090909091;1.0;0.0;0.9545454545454546;0.0113636363636363;0.034090909090909;0.0
