Qsize_R3;Qsize_R4;Qsize_R5;Cur_Charge_comparable_R3;Cur_Charge_comparable_R4;Cur_Charge_comparable_R5;Exp_Charge__R3;Exp_Charge__R4;Exp_Charge__R5;Exp_ChargeRates_R3;Exp_ChargeRates_R4;Exp_ChargeRates_R5;Exp_Charge__comparable_R3;Exp_Charge__comparable_R4;Exp_Charge__comparable_R5;Eff_Gross_R3;Eff_Gross_R4;Eff_Gross_R5;predFamilies_R3;predFamilies_R4;predFamilies_R5;Cell%__c1;Cell%__c2;Cell%__c3;Selected Resource
0.0;0.0;0.0;1.0;1.0;1.0;12.0;19.0;23.0;1.0;1.0;1.0;1.0;1.5833333333333333;1.9166666666666667;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;1.0;1.0;12.0;19.0;23.0;1.0;1.0;1.0;1.0;1.5833333333333333;1.9166666666666667;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.9670487106017192;0.0;0.0329512893982808;1.0
0.0;0.0;0.0;0.0;1.0;0.0;12.0;10.0;23.0;0.8;1.0;0.8846153846153846;1.2;1.0;2.3;1.5;0.875;2.875;0.0;1.0;0.0;0.9761727475800448;0.0022338049143708;0.0215934475055845;1.0
0.0;0.0;2.0;0.0;0.0;1.0;12.0;7.0;47.0;0.3333333333333333;0.2258064516129032;1.0;1.7142857142857142;1.0;6.714285714285714;1.5;0.875;2.875;0.0;1.0;0.0;0.9323597232897772;0.0184473481936971;0.0491929285165257;1.0
0.0;1.0;0.0;0.0;1.0;0.0;12.0;37.0;23.0;0.4;1.0;0.5609756097560976;1.0;3.083333333333333;1.9166666666666667;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.9378995433789954;0.0164383561643835;0.045662100456621;0.0
0.0;1.0;0.0;0.25;1.0;0.0;4.0;27.0;23.0;0.3333333333333333;0.9310344827586208;0.696969696969697;1.0;6.75;5.75;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9526963103122044;0.0094607379375591;0.0378429517502365;2.0
0.0;0.0;1.0;0.0;0.2105263157894736;1.0;2.0;23.0;22.0;0.08;0.5476190476190477;0.8461538461538461;1.0;11.5;11.0;0.6666666666666666;6.333333333333333;1.0;1.0;0.0;1.0;0.9171220400728596;0.0209471766848816;0.0619307832422586;2.0
0.0;0.0;2.0;0.0;0.0;1.0;2.0;19.0;19.0;0.1111111111111111;0.5428571428571428;1.0;1.0;9.5;9.5;0.6666666666666666;6.333333333333333;1.0;1.0;0.0;1.0;0.9056261343012704;0.014519056261343;0.0798548094373865;2.0
0.0;1.0;0.0;0.0;1.0;0.5714285714285714;12.0;26.0;27.0;0.5217391304347826;0.8666666666666667;0.7941176470588235;1.0;2.1666666666666665;2.25;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.9168316831683168;0.0108910891089108;0.0722772277227722;0.0
0.0;0.0;0.0;0.0;1.0;0.0;2.0;21.0;23.0;0.5;1.0;0.92;1.0;10.5;11.5;0.6666666666666666;6.333333333333333;7.666666666666667;1.0;0.0;0.0;0.9303867403314916;0.0022099447513812;0.067403314917127;0.0
1.0;0.0;0.0;1.0;0.0;0.1;22.0;19.0;24.0;0.9565217391304348;0.6333333333333333;0.7058823529411765;1.1578947368421053;1.0;1.263157894736842;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.916279069767442;0.0170542635658914;0.0666666666666666;1.0
0.0;1.0;0.0;0.4375;1.0;0.0;19.0;23.0;23.0;0.5428571428571428;0.7666666666666667;0.5;1.0;1.2105263157894737;1.2105263157894737;1.5;0.875;2.875;0.0;1.0;0.0;0.8956780923994039;0.0342771982116244;0.0700447093889716;0.0
1.0;0.0;0.0;1.0;0.0;0.0;18.0;7.0;23.0;1.0;0.5384615384615384;0.7931034482758621;2.571428571428572;1.0;3.2857142857142856;1.5;0.875;2.875;0.0;1.0;0.0;0.9402697495183044;0.0115606936416184;0.048169556840077;1.0
0.0;0.0;0.0;1.0;1.0;1.0;12.0;7.0;23.0;1.0;1.0;1.0;1.7142857142857142;1.0;3.2857142857142856;1.5;0.875;2.875;0.0;1.0;0.0;0.9193548387096774;0.0;0.0806451612903225;1.0
0.0;0.0;0.0;1.0;0.0;0.0;14.0;7.0;23.0;1.0;0.7777777777777778;0.92;2.0;1.0;3.2857142857142856;1.5;0.875;2.875;0.0;1.0;0.0;0.9263157894736842;0.0042105263157894;0.0694736842105263;1.0
0.0;0.0;1.0;0.0;0.0;1.0;12.0;7.0;37.0;0.4615384615384615;0.3333333333333333;1.0;1.7142857142857142;1.0;5.285714285714286;1.5;0.875;2.875;0.0;1.0;0.0;0.9138321995464852;0.0317460317460317;0.0544217687074829;1.0
0.0;0.0;0.0;1.0;1.0;1.0;12.0;19.0;23.0;1.0;1.0;1.0;1.0;1.5833333333333333;1.9166666666666667;0.9230769230769232;1.4615384615384617;1.7692307692307692;0.0;0.0;0.0;0.7761194029850746;0.0;0.2238805970149253;1.0
